Sin2Theta12 Sin2Theta13 Sin2Theta23 Dm221 Dm231 dCP Ordering FluxNormalization_Below1GeV FluxNormalization_Above1GeV X2 
0.304 0.022 0.37166666666666665 7.42e-05 0.00275 4.014 normal 0.986386193772466 0.9961535537966885 22.905565505806862
0.304 0.022 0.37166666666666665 7.42e-05 0.00265 4.014 normal 0.9844578954854284 0.9959798346532527 21.132800130330835
0.304 0.022 0.37166666666666665 7.42e-05 0.0029000000000000002 4.014 normal 0.9897892618517636 0.9973208287687555 25.269105687250537
0.304 0.022 0.37166666666666665 7.42e-05 0.0028 4.014 normal 0.9876516138477114 0.9963625423045733 23.916604793795138
0.304 0.022 0.37166666666666665 7.42e-05 0.0026 4.014 normal 0.983924937062524 0.995483507337626 20.512239338587626
0.304 0.022 0.37166666666666665 7.42e-05 0.00285 4.014 normal 0.9884242693493044 0.9969087977321672 24.263575482567997
0.304 0.022 0.37166666666666665 7.42e-05 0.00295 4.014 normal 0.9908128593072808 0.997722467627412 26.150304790067842
0.304 0.022 0.37166666666666665 7.42e-05 0.003 4.014 normal 0.9920618760167564 0.9980397005936917 26.943706056981338
0.304 0.022 0.3883333333333333 7.42e-05 0.00215 4.014 normal 0.977825799801715 0.9946852173458938 18.31228127681452
0.304 0.022 0.3883333333333333 7.42e-05 0.002 4.014 normal 0.9747510036926739 0.993735837711033 22.44310460305645
0.304 0.022 0.3883333333333333 7.42e-05 0.0022500000000000003 4.014 normal 0.9796469519212433 0.9953962821602172 16.70487373288798
0.304 0.022 0.3883333333333333 7.42e-05 0.0021 4.014 normal 0.9770022332487373 0.9944370653494826 19.571126400601432
0.304 0.022 0.3883333333333333 7.42e-05 0.00205 4.014 normal 0.975460181792744 0.994140619832965 21.119713200213134
0.304 0.022 0.3883333333333333 7.42e-05 0.0023 4.014 normal 0.9812494372114655 0.9958589251108894 15.97263069737843
0.304 0.022 0.3883333333333333 7.42e-05 0.0022 4.014 normal 0.9795345798440936 0.994885651982728 17.61903389829955
0.304 0.022 0.3883333333333333 7.42e-05 0.0024000000000000002 4.014 normal 0.9833242580025889 0.9966868077092551 14.70135126748298
0.304 0.022 0.3883333333333333 7.42e-05 0.00255 4.014 normal 0.9865196394816272 0.9979934530590883 14.308388040173739
0.304 0.022 0.3883333333333333 7.42e-05 0.00265 4.014 normal 0.9883574657189291 0.999253957101716 15.720136613819824
0.304 0.022 0.3883333333333333 7.42e-05 0.0027 4.014 normal 0.9895744646239538 0.9993250550061213 16.66149565167134
0.304 0.022 0.3883333333333333 7.42e-05 0.0026 4.014 normal 0.9878123803183307 0.9987416784045396 15.008900516895329
0.304 0.022 0.3883333333333333 7.42e-05 0.00235 4.014 normal 0.9821049894500048 0.9962775121548504 15.203926728240505
0.304 0.022 0.3883333333333333 7.42e-05 0.0025 4.014 normal 0.9859127820929801 0.9973903053594412 13.810970586912978
0.304 0.022 0.3883333333333333 7.42e-05 0.00245 4.014 normal 0.9845656819479393 0.9970687432882809 14.342660310260475
0.304 0.022 0.3883333333333333 7.42e-05 0.00295 4.014 normal 0.9948291666175088 1.0010637915094245 21.458320525936536
0.304 0.022 0.3883333333333333 7.42e-05 0.003 4.014 normal 0.9959702590583771 1.0014008359425433 22.42033756293213
0.304 0.022 0.3883333333333333 7.42e-05 0.00285 4.014 normal 0.9923926855072821 1.0002231695796138 19.358185741960327
0.304 0.022 0.3883333333333333 7.42e-05 0.0029000000000000002 4.014 normal 0.9937852054975305 1.0006485331126924 20.451593923747794
0.304 0.022 0.405 7.42e-05 0.00205 4.014 normal 0.9787166929745018 0.9967318336294076 16.958660699303216
0.304 0.022 0.405 7.42e-05 0.002 4.014 normal 0.9780061241081808 0.9963107398809257 18.28510759367032
0.304 0.022 0.3883333333333333 7.42e-05 0.00275 4.014 normal 0.9903104928801121 0.9994427960385616 17.59486672399151
0.304 0.022 0.3883333333333333 7.42e-05 0.0028 4.014 normal 0.991599289687983 0.999662273572624 18.781544272117777
0.304 0.022 0.405 7.42e-05 0.00215 4.014 normal 0.9811346800014433 0.9973027156255596 14.073590775622879
0.304 0.022 0.405 7.42e-05 0.0021 4.014 normal 0.980284860152183 0.9970421366460628 15.408534867471044
0.304 0.022 0.405 7.42e-05 0.0023 4.014 normal 0.9846077327118159 0.9985226502036226 11.839227294706173
0.304 0.022 0.405 7.42e-05 0.0022 4.014 normal 0.9828626704832393 0.9975182003586516 13.405749698173773
0.304 0.022 0.405 7.42e-05 0.0024000000000000002 4.014 normal 0.9867183351283589 0.9993784757034485 10.617133676761087
0.304 0.022 0.405 7.42e-05 0.00245 4.014 normal 0.9879820657643671 0.9997740551957669 10.303196107993859
0.304 0.022 0.405 7.42e-05 0.00235 4.014 normal 0.9854738093057052 0.9989544354258525 11.058687461002446
0.304 0.022 0.405 7.42e-05 0.0022500000000000003 4.014 normal 0.9829854021800534 0.9980433441713744 12.455469163668644
0.304 0.022 0.405 7.42e-05 0.00275 4.014 normal 0.9938166348838183 1.0022214826046758 14.16345534277796
0.304 0.022 0.405 7.42e-05 0.00285 4.014 normal 0.9959275476307938 1.0030251820503655 16.287540062324226
0.304 0.022 0.405 7.42e-05 0.0028 4.014 normal 0.9951275519618787 1.0024495154160444 15.504497864893452
0.304 0.022 0.405 7.42e-05 0.0027 4.014 normal 0.9930677699321844 1.0020944302259316 13.189966444814297
0.304 0.022 0.405 7.42e-05 0.00265 4.014 normal 0.9918302622111367 1.0020174243944464 12.203909742093087
0.304 0.022 0.405 7.42e-05 0.0025 4.014 normal 0.9893482788130221 1.0001062360480055 9.840960658561336
0.304 0.022 0.405 7.42e-05 0.00255 4.014 normal 0.9899689937472083 1.0007239535446166 10.471565955148046
0.304 0.022 0.405 7.42e-05 0.0026 4.014 normal 0.9912651629524004 1.0014917381028434 11.418376034739813
0.304 0.022 0.405 7.42e-05 0.0029000000000000002 4.014 normal 0.9973589464514917 1.0034706400147804 17.464686882719008
0.304 0.022 0.405 7.42e-05 0.00295 4.014 normal 0.9984118987152292 1.0038862309396972 18.57863141119417
0.304 0.022 0.405 7.42e-05 0.003 4.014 normal 0.9995746661081618 1.0042339738602482 19.68653053132834
0.304 0.022 0.42166666666666663 7.42e-05 0.00205 4.014 normal 0.9815914562093012 0.998834131969551 14.35324759044289
0.304 0.022 0.42166666666666663 7.42e-05 0.00215 4.014 normal 0.9840250251286534 0.9994300778717263 11.361744840946155
0.304 0.022 0.42166666666666663 7.42e-05 0.0021 4.014 normal 0.9831830053622135 0.9991555989428609 12.787558747860128
0.304 0.022 0.42166666666666663 7.42e-05 0.002 4.014 normal 0.9808652521612244 0.9983982494986089 15.68190779130554
0.304 0.022 0.42166666666666663 7.42e-05 0.0022 4.014 normal 0.985797671256158 0.9996539509715118 10.704445062691065
0.304 0.022 0.42166666666666663 7.42e-05 0.0026 4.014 normal 0.9943162382383963 1.0037322600205734 9.193429037505878
0.304 0.022 0.42166666666666663 7.42e-05 0.0024000000000000002 4.014 normal 0.9897022399557459 1.0015676413166863 7.995210229306137
0.304 0.022 0.42166666666666663 7.42e-05 0.0025 4.014 normal 0.99236784017341 1.0023186369464965 7.30430175344235
0.304 0.022 0.42166666666666663 7.42e-05 0.0023 4.014 normal 0.987566217285567 1.0006866541010875 9.181470913992948
0.304 0.022 0.42166666666666663 7.42e-05 0.0022500000000000003 4.014 normal 0.9859193315652908 1.0001951104398257 9.713184132921326
0.304 0.022 0.42166666666666663 7.42e-05 0.00235 4.014 normal 0.9884422271648925 1.0011320610911394 8.39043568879296
0.304 0.022 0.42166666666666663 7.42e-05 0.00245 4.014 normal 0.9909790163633008 1.0019770929732228 7.714968462640439
0.304 0.022 0.42166666666666663 7.42e-05 0.00255 4.014 normal 0.9929806142641515 1.0029505832332632 8.049553558109213
0.304 0.022 0.42166666666666663 7.42e-05 0.00275 4.014 normal 0.996980900452517 1.0045324091222043 12.06796014168347
0.304 0.022 0.42166666666666663 7.42e-05 0.0027 4.014 normal 0.9960733089306618 1.0043210587315308 11.063583809109277
0.304 0.022 0.42166666666666663 7.42e-05 0.003 4.014 normal 1.002729103958584 1.0065500539389123 18.19094737946433
0.304 0.022 0.42166666666666663 7.42e-05 0.00295 4.014 normal 1.0015575134585997 1.0061907615633106 16.95526769994359
0.304 0.022 0.42166666666666663 7.42e-05 0.0028 4.014 normal 0.9982143207202285 1.0047251892378 13.536937835699566
