SqT23 DCP X2
0.305 0.0 139.30373788777388
0.305 0.3306939635357677 139.88052521555113
0.305 0.6613879270715354 138.21523876640043
0.305 0.992081890607303 134.64369514185861
0.305 1.3227758541430708 129.92209542106067
0.305 1.6534698176788385 124.9310841956039
0.305 1.984163781214606 120.48045914772545
0.305 2.3148577447503738 117.07557580976088
0.305 2.6455517082861415 114.88744673712216
0.305 2.9762456718219092 113.83121226238185
0.305 3.306939635357677 113.68826767990849
0.305 3.6376335988934447 114.2552774330794
0.305 3.968327562429212 115.4190245073808
0.305 4.29902152596498 117.3128720638805
0.305 4.6297154895007475 120.02572824826657
0.305 4.960409453036515 123.6389072263158
0.305 5.291103416572283 128.01682291167157
0.305 5.621797380108051 132.61439283477367
0.305 5.9524913436438185 136.66800962926897
0.305 6.283185307179586 139.3037378877685
0.32166666666666666 0.0 101.93497874436561
0.32166666666666666 0.3306939635357677 102.54537989916939
0.32166666666666666 0.6613879270715354 101.20289203328106
0.32166666666666666 0.992081890607303 98.19813194044019
0.32166666666666666 1.3227758541430708 94.16647797685927
0.32166666666666666 1.6534698176788385 89.92183080703931
0.32166666666666666 1.984163781214606 86.1696403330483
0.32166666666666666 2.3148577447503738 83.37489279605639
0.32166666666666666 2.6455517082861415 81.67724804864423
0.32166666666666666 2.9762456718219092 80.96411733162705
0.32166666666666666 3.306939635357677 80.97335536987617
0.32166666666666666 3.6376335988934447 81.50600261300424
0.32166666666666666 3.968327562429212 82.43168139200507
0.32166666666666666 4.29902152596498 83.84349520289375
0.32166666666666666 4.6297154895007475 85.89971282223064
0.32166666666666666 4.960409453036515 88.72548602965168
0.32166666666666666 5.291103416572283 92.24593727995374
0.32166666666666666 5.621797380108051 96.10265927907183
0.32166666666666666 5.9524913436438185 99.57953393775126
0.32166666666666666 6.283185307179586 101.93497874438829
0.3383333333333333 0.0 73.0334801441846
0.3383333333333333 0.3306939635357677 73.66879977352832
0.3383333333333333 0.6613879270715354 72.61770455605385
0.3383333333333333 0.992081890607303 70.11184057508449
0.3383333333333333 1.3227758541430708 66.70238172725576
0.3383333333333333 1.6534698176788385 63.11204380660199
0.3383333333333333 1.984163781214606 59.98318932798381
0.3383333333333333 2.3148577447503738 57.71594044138264
0.3383333333333333 2.6455517082861415 56.43250735854897
0.3383333333333333 2.9762456718219092 56.00272693759131
0.3383333333333333 3.306939635357677 56.16561437153739
0.3383333333333333 3.6376335988934447 56.66772574766806
0.3383333333333333 3.968327562429212 57.39869195534374
0.3383333333333333 4.29902152596498 58.41768223677282
0.3383333333333333 4.6297154895007475 59.89192143915986
0.3383333333333333 4.960409453036515 62.01511255408835
0.3383333333333333 5.291103416572283 64.78731933447978
0.3383333333333333 5.621797380108051 67.959472107483
0.3383333333333333 5.9524913436438185 70.93894920235
0.3383333333333333 6.283185307179586 73.03348014418525
0.355 0.0 51.25366319226601
0.355 0.3306939635357677 51.91250550297838
0.355 0.6613879270715354 51.12650939889288
0.355 0.992081890607303 49.05314317509116
0.355 1.3227758541430708 46.187560333141306
0.355 1.6534698176788385 43.15994219852885
0.355 1.984163781214606 40.56090923473253
0.355 2.3148577447503738 38.7400284334286
0.355 2.6455517082861415 37.81207627963688
0.355 2.9762456718219092 37.62879311095705
0.355 3.306939635357677 37.91703969805746
0.355 3.6376335988934447 38.41501895844032
0.355 3.968327562429212 38.98256682720993
0.355 4.29902152596498 39.66462864064673
0.355 4.6297154895007475 40.648629374186314
0.355 4.960409453036515 42.160328787467336
0.355 5.291103416572283 44.28948567318163
0.355 5.621797380108051 46.85421815481942
0.355 5.9524913436438185 49.38493211638452
0.355 6.283185307179586 51.25366319230874
0.37166666666666665 0.0 35.352242576695744
0.37166666666666665 0.3306939635357677 36.03296962841769
0.37166666666666665 0.6613879270715354 35.47628087635585
0.37166666666666665 0.992081890607303 33.78261701167637
0.37166666666666665 1.3227758541430708 31.378884336775688
0.37166666666666665 1.6534698176788385 28.827224984511755
0.37166666666666665 1.984163781214606 26.657992940088537
0.37166666666666665 2.3148577447503738 25.208068770110998
0.37166666666666665 2.6455517082861415 24.560756862816707
0.37166666666666665 2.9762456718219092 24.577143909701082
0.37166666666666665 3.306939635357677 24.96850645863223
0.37166666666666665 3.6376335988934447 25.47135832521199
0.37166666666666665 3.968327562429212 25.914968133087825
0.37166666666666665 4.29902152596498 26.33750013884387
0.37166666666666665 4.6297154895007475 26.915775996212922
0.37166666666666665 4.960409453036515 27.91629082985364
0.37166666666666665 5.291103416572283 29.4888576412868
0.37166666666666665 5.621797380108051 31.539983235460596
0.37166666666666665 5.9524913436438185 33.67910524881778
0.37166666666666665 6.283185307179586 35.35224257668187
0.3883333333333333 0.0 24.18028662350805
0.3883333333333333 0.3306939635357677 24.884802006169178
0.3883333333333333 0.6613879270715354 24.523533600119645
0.3883333333333333 0.992081890607303 23.148832246330045
0.3883333333333333 1.3227758541430708 21.136632853547738
0.3883333333333333 1.6534698176788385 18.964486100933076
0.3883333333333333 1.984163781214606 17.138063133447666
0.3883333333333333 2.3148577447503738 15.977998632992522
0.3883333333333333 2.6455517082861415 15.551839106513965
0.3883333333333333 2.9762456718219092 15.71555960655028
0.3883333333333333 3.306939635357677 16.19577884048136
0.3883333333333333 3.6376335988934447 16.704023413378444
0.3883333333333333 3.968327562429212 17.061130580777366
0.3883333333333333 4.29902152596498 17.276311776782446
0.3883333333333333 4.6297154895007475 17.540468890179945
0.3883333333333333 4.960409453036515 18.126196566990618
0.3883333333333333 5.291103416572283 19.239431798108534
