0.305000     0.002000      0.000000     442.503839
0.305000     0.002000      0.330694     440.845007
0.305000     0.002000      0.661388     438.873936
0.305000     0.002000      0.992082     436.917014
0.305000     0.002000      1.322776     435.312198
0.305000     0.002000      1.653470     434.321294
0.305000     0.002000      1.984164     434.067127
0.305000     0.002000      2.314858     434.514208
0.305000     0.002000      2.645552     435.496969
0.305000     0.002000      2.976246     436.784543
0.305000     0.002000      3.306940     438.157891
0.305000     0.002000      3.637634     439.469066
0.305000     0.002000      3.968328     440.659022
0.305000     0.002000      4.299022     441.729378
0.305000     0.002000      4.629715     442.685809
0.305000     0.002000      4.960409     443.484411
0.305000     0.002000      5.291103     444.010483
0.305000     0.002000      5.621797     444.103362
0.305000     0.002000      5.952491     443.619059
0.321667     0.002000      0.000000     383.362274
0.321667     0.002000      0.330694     382.138984
0.321667     0.002000      0.661388     380.759248
0.321667     0.002000      0.992082     379.467200
0.321667     0.002000      1.322776     378.509034
0.321667     0.002000      1.653470     378.063831
0.321667     0.002000      1.984164     378.195046
0.321667     0.002000      2.314858     378.837387
0.321667     0.002000      2.645552     379.822888
0.321667     0.002000      2.976246     380.937975
0.321667     0.002000      3.306940     381.991614
0.321667     0.002000      3.637634     382.867990
0.321667     0.002000      3.968328     383.541991
0.321667     0.002000      4.299022     384.052559
0.321667     0.002000      4.629715     384.449504
0.321667     0.002000      4.960409     384.741937
0.321667     0.002000      5.291103     384.874746
0.321667     0.002000      5.621797     384.745331
0.321667     0.002000      5.952491     384.253598
0.338333     0.002000      0.000000     341.150690
0.338333     0.002000      0.330694     340.314810
0.338333     0.002000      0.661388     339.436028
0.338333     0.002000      0.992082     338.686744
0.338333     0.002000      1.322776     338.235603
0.338333     0.002000      1.653470     338.194939
0.338333     0.002000      1.984164     338.584457
0.338333     0.002000      2.314858     339.322476
0.338333     0.002000      2.645552     340.248520
0.338333     0.002000      2.976246     341.171999
0.338333     0.002000      3.306940     341.931224
0.338333     0.002000      3.637634     342.439683
0.338333     0.002000      3.968328     342.699532
0.338333     0.002000      4.299022     342.776994
0.338333     0.002000      4.629715     342.753238
0.338333     0.002000      4.960409     342.675870
0.338333     0.002000      5.291103     342.534479
0.338333     0.002000      5.621797     342.270956
0.338333     0.002000      5.952491     341.818600
0.355000     0.002000      0.000000     312.513261
0.355000     0.002000      0.330694     312.015612
0.355000     0.002000      0.661388     311.550224
0.355000     0.002000      0.992082     311.228286
0.355000     0.002000      1.322776     311.154744
0.355000     0.002000      1.653470     311.390294
0.355000     0.002000      1.984164     311.925151
0.355000     0.002000      2.314858     312.672939
0.355000     0.002000      2.645552     313.488749
0.355000     0.002000      2.976246     314.209096
0.355000     0.002000      3.306940     314.701959
0.355000     0.002000      3.637634     314.907027
0.355000     0.002000      3.968328     314.847541
0.355000     0.002000      4.299022     314.608057
0.355000     0.002000      4.629715     314.289780
0.355000     0.002000      4.960409     313.965811
0.355000     0.002000      5.291103     313.656905
0.355000     0.002000      5.621797     313.336942
0.355000     0.002000      5.952491     312.962902
0.371667     0.002000      0.000000     294.434807
0.371667     0.002000      0.330694     294.225920
0.371667     0.002000      0.661388     294.090636
0.371667     0.002000      0.992082     294.089278
0.371667     0.002000      1.322776     294.276318
0.371667     0.002000      1.653470     294.674799
0.371667     0.002000      1.984164     295.258097
0.371667     0.002000      2.314858     295.944917
0.371667     0.002000      2.645552     296.612055
0.371667     0.002000      2.976246     297.125626
0.371667     0.002000      3.306940     297.382577
0.371667     0.002000      3.637634     297.345454
0.371667     0.002000      3.968328     297.052967
0.371667     0.002000      4.299022     296.600274
0.371667     0.002000      4.629715     296.098922
0.371667     0.002000      4.960409     295.636235
0.371667     0.002000      5.291103     295.252198
0.371667     0.002000      5.621797     294.941487
0.371667     0.002000      5.952491     294.676020
0.388333     0.002000      0.000000     284.241847
0.388333     0.002000      0.330694     284.272633
0.388333     0.002000      0.661388     284.389695
0.388333     0.002000      0.992082     284.612486
0.388333     0.002000      1.322776     284.957391
0.388333     0.002000      1.653470     285.422412
0.388333     0.002000      1.984164     285.974935
0.388333     0.002000      2.314858     286.546446
0.388333     0.002000      2.645552     287.039550
0.388333     0.002000      2.976246     287.350778
0.388333     0.002000      3.306940     287.404330
0.388333     0.002000      3.637634     287.182060
0.388333     0.002000      3.968328     286.733158
0.388333     0.002000      4.299022     286.156980
0.388333     0.002000      4.629715     285.567476
0.388333     0.002000      4.960409     285.056835
0.388333     0.002000      5.291103     284.674133
0.388333     0.002000      5.621797     284.425156
0.388333     0.002000      5.952491     284.289174
0.405000     0.002000      0.000000     279.603558
0.405000     0.002000      0.330694     279.825906
0.405000     0.002000      0.661388     280.124182
0.405000     0.002000      0.992082     280.486462
0.405000     0.002000      1.322776     280.902397
0.405000     0.002000      1.653470     281.356006
0.405000     0.002000      1.984164     281.817536
0.405000     0.002000      2.314858     282.236765
0.405000     0.002000      2.645552     282.544099
0.405000     0.002000      2.976246     282.665614
0.405000     0.002000      3.306940     282.550030
0.405000     0.002000      3.637634     282.194790
0.405000     0.002000      3.968328     281.655263
0.405000     0.002000      4.299022     281.029992
0.405000     0.002000      4.629715     280.429262
0.405000     0.002000      4.960409     279.942825
0.405000     0.002000      5.291103     279.620667
0.405000     0.002000      5.621797     279.471685
0.405000     0.002000      5.952491     279.476216
0.421667     0.002000      0.000000     278.532664
0.421667     0.002000      0.330694     278.899973
0.421667     0.002000      0.661388     279.315892
0.421667     0.002000      0.992082     279.745985
0.421667     0.002000      1.322776     280.163313
0.421667     0.002000      1.653470     280.547237
0.421667     0.002000      1.984164     280.877594
0.421667     0.002000      2.314858     281.125670
0.421667     0.002000      2.645552     281.249518
0.421667     0.002000      2.976246     281.202182
0.421667     0.002000      3.306940     280.953178
0.421667     0.002000      3.637634     280.511687
0.421667     0.002000      3.968328     279.935668
0.421667     0.002000      4.299022     279.319302
0.421667     0.002000      4.629715     278.765088
0.421667     0.002000      4.960409     278.355200
0.421667     0.002000      5.291103     278.134462
0.421667     0.002000      5.621797     278.108715
0.421667     0.002000      5.952491     278.254489
0.438333     0.002000      0.000000     279.386265
0.438333     0.002000      0.330694     279.853918
0.438333     0.002000      0.661388     280.332270
0.438333     0.002000      0.992082     280.772480
0.438333     0.002000      1.322776     281.139817
0.438333     0.002000      1.653470     281.416436
0.438333     0.002000      1.984164     281.596252
0.438333     0.002000      2.314858     281.672926
0.438333     0.002000      2.645552     281.629822
0.438333     0.002000      2.976246     281.442691
0.438333     0.002000      3.306940     281.097157
0.438333     0.002000      3.637634     280.610174
0.438333     0.002000      3.968328     280.039465
0.438333     0.002000      4.299022     279.472779
0.438333     0.002000      4.629715     279.002722
0.438333     0.002000      4.960409     278.700990
0.438333     0.002000      5.291103     278.603386
0.438333     0.002000      5.621797     278.708468
0.438333     0.002000      5.952491     278.985622
0.455000     0.002000      0.000000     280.866627
0.455000     0.002000      0.330694     281.392415
0.455000     0.002000      0.661388     281.887008
0.455000     0.002000      0.992082     282.294421
0.455000     0.002000      1.322776     282.579453
0.455000     0.002000      1.653470     282.732513
0.455000     0.002000      1.984164     282.763763
0.455000     0.002000      2.314858     282.687703
0.455000     0.002000      2.645552     282.508515
0.455000     0.002000      2.976246     282.218729
0.455000     0.002000      3.306940     281.814455
0.455000     0.002000      3.637634     281.316384
0.455000     0.002000      3.968328     280.779939
0.455000     0.002000      4.299022     280.285885
0.455000     0.002000      4.629715     279.916858
0.455000     0.002000      4.960409     279.733479
0.455000     0.002000      5.291103     279.760959
0.455000     0.002000      5.621797     279.988393
0.455000     0.002000      5.952491     280.376290
0.471667     0.002000      0.000000     282.021938
0.471667     0.002000      0.330694     282.566428
0.471667     0.002000      0.661388     283.040632
0.471667     0.002000      0.992082     283.387729
0.471667     0.002000      1.322776     283.577793
0.471667     0.002000      1.653470     283.612868
0.471667     0.002000      1.984164     283.519153
0.471667     0.002000      2.314858     283.328052
0.471667     0.002000      2.645552     283.057913
0.471667     0.002000      2.976246     282.710507
0.471667     0.002000      3.306940     282.285926
0.471667     0.002000      3.637634     281.804498
0.471667     0.002000      3.968328     281.318074
0.471667     0.002000      4.299022     280.901389
0.471667     0.002000      4.629715     280.629077
0.471667     0.002000      4.960409     280.552417
0.471667     0.002000      5.291103     280.686797
0.471667     0.002000      5.621797     281.011777
0.471667     0.002000      5.952491     281.478938
0.488333     0.002000      0.000000     282.247051
0.488333     0.002000      0.330694     282.773915
0.488333     0.002000      0.661388     283.201075
0.488333     0.002000      0.992082     283.476161
0.488333     0.002000      1.322776     283.578605
0.488333     0.002000      1.653470     283.523318
0.488333     0.002000      1.984164     283.349921
0.488333     0.002000      2.314858     283.100387
0.488333     0.002000      2.645552     282.798488
0.488333     0.002000      2.976246     282.446133
0.488333     0.002000      3.306940     282.040057
0.488333     0.002000      3.637634     281.596106
0.488333     0.002000      3.968328     281.162066
0.488333     0.002000      4.299022     280.809087
0.488333     0.002000      4.629715     280.607805
0.488333     0.002000      4.960409     280.604215
0.488333     0.002000      5.291103     280.807024
0.488333     0.002000      5.621797     281.188340
0.488333     0.002000      5.952491     281.692483
0.505000     0.002000      0.000000     281.284204
0.505000     0.002000      0.330694     281.760506
0.505000     0.002000      0.661388     282.124243
0.505000     0.002000      0.992082     282.331701
0.505000     0.002000      1.322776     282.374022
0.505000     0.002000      1.653470     282.278025
0.505000     0.002000      1.984164     282.091730
0.505000     0.002000      2.314858     281.858989
0.505000     0.002000      2.645552     281.598221
0.505000     0.002000      2.976246     281.300894
0.505000     0.002000      3.306940     280.952259
0.505000     0.002000      3.637634     280.559571
0.505000     0.002000      3.968328     280.166830
0.505000     0.002000      4.299022     279.845517
0.505000     0.002000      4.629715     279.668255
0.505000     0.002000      4.960409     279.682131
0.505000     0.002000      5.291103     279.894679
0.505000     0.002000      5.621797     280.274811
0.505000     0.002000      5.952491     280.763007
0.521667     0.002000      0.000000     279.223750
0.521667     0.002000      0.330694     279.620187
0.521667     0.002000      0.661388     279.914587
0.521667     0.002000      0.992082     280.074952
0.521667     0.002000      1.322776     280.104714
0.521667     0.002000      1.653470     280.039435
0.521667     0.002000      1.984164     279.928119
0.521667     0.002000      2.314858     279.805516
0.521667     0.002000      2.645552     279.671970
0.521667     0.002000      2.976246     279.496535
0.521667     0.002000      3.306940     279.244152
0.521667     0.002000      3.637634     278.909395
0.521667     0.002000      3.968328     278.533522
0.521667     0.002000      4.299022     278.193669
0.521667     0.002000      4.629715     277.972380
0.521667     0.002000      4.960409     277.926455
0.521667     0.002000      5.291103     278.070113
0.521667     0.002000      5.621797     278.375502
0.521667     0.002000      5.952491     278.784440
0.538333     0.002000      0.000000     276.504885
0.538333     0.002000      0.330694     276.795995
0.538333     0.002000      0.661388     277.025681
0.538333     0.002000      0.992082     277.175541
0.538333     0.002000      1.322776     277.260077
0.538333     0.002000      1.653470     277.318223
0.538333     0.002000      1.984164     277.390211
0.538333     0.002000      2.314858     277.488505
0.538333     0.002000      2.645552     277.580823
0.538333     0.002000      2.976246     277.600546
0.538333     0.002000      3.306940     277.482841
0.538333     0.002000      3.637634     277.205572
0.538333     0.002000      3.968328     276.809033
0.538333     0.002000      4.299022     276.382693
0.538333     0.002000      4.629715     276.028797
0.538333     0.002000      4.960409     275.824678
0.538333     0.002000      5.291103     275.801388
0.538333     0.002000      5.621797     275.942884
0.538333     0.002000      5.952491     276.199251
0.555000     0.002000      0.000000     273.916390
0.555000     0.002000      0.330694     274.080723
0.555000     0.002000      0.661388     274.260816
0.555000     0.002000      0.992082     274.452534
0.555000     0.002000      1.322776     274.678421
0.555000     0.002000      1.653470     274.973238
0.555000     0.002000      1.984164     275.356425
0.555000     0.002000      2.314858     275.802883
0.555000     0.002000      2.645552     276.231455
0.555000     0.002000      2.976246     276.525429
0.555000     0.002000      3.306940     276.580184
0.555000     0.002000      3.637634     276.352932
0.555000     0.002000      3.968328     275.885479
0.555000     0.002000      4.299022     275.287583
0.555000     0.002000      4.629715     274.692723
0.555000     0.002000      4.960409     274.211669
0.555000     0.002000      5.291103     273.904669
0.555000     0.002000      5.621797     273.778163
0.555000     0.002000      5.952491     273.799145
0.571667     0.002000      0.000000     272.597403
0.571667     0.002000      0.330694     272.617655
0.571667     0.002000      0.661388     272.773617
0.571667     0.002000      0.992082     273.074873
0.571667     0.002000      1.322776     273.547181
0.571667     0.002000      1.653470     274.211462
0.571667     0.002000      1.984164     275.052182
0.571667     0.002000      2.314858     275.989454
