Theta23 DM31 ChiSq
0.37166666666666665 0.0021 242.19422467027127
0.3883333333333333 0.0021 231.6364250685044
0.405 0.0021 225.14707658425155
0.42166666666666663 0.0021 221.27784737604355
0.43833333333333335 0.0021 219.80365793043043
0.45499999999999996 0.0021 218.7843785215336
0.4716666666666667 0.0021 217.9149970234948
0.4883333333333333 0.0021 218.38466851662997
0.505 0.0021 218.15177980503103
0.5216666666666667 0.0021 217.70930023196672
0.5383333333333333 0.0021 217.07875195763268
0.5549999999999999 0.0021 216.35750240102868
0.5716666666666667 0.0021 217.00883181609828
0.5883333333333334 0.0021 218.6990402676256
0.605 0.0021 223.4398031039311
0.6216666666666666 0.0021 225.04981842962036
0.6383333333333333 0.0021 233.17385968210317
0.655 0.0021 244.74349118122237
0.6716666666666666 0.0021 262.20694035254905
0.6883333333333332 0.0021 284.7132700855229
0.705 0.0021 315.47670302064296
0.305 0.00215 299.3486012054427
0.32166666666666666 0.00215 265.10805312469853
0.3383333333333333 0.00215 240.32930037187973
0.355 0.00215 217.524748564158
0.37166666666666665 0.00215 201.6377306281039
0.3883333333333333 0.00215 190.7487555146146
0.405 0.00215 184.08635721246208
0.42166666666666663 0.00215 179.62729912469203
0.43833333333333335 0.00215 177.6705700672477
0.45499999999999996 0.00215 177.0189948721014
0.4716666666666667 0.00215 176.0711168376805
0.4883333333333333 0.00215 175.7767194620654
0.505 0.00215 175.3539341117514
0.5216666666666667 0.00215 175.05171185789484
0.5383333333333333 0.00215 174.0913666282244
0.5549999999999999 0.00215 173.73849016668007
0.5716666666666667 0.00215 174.32513045641264
0.5883333333333334 0.00215 176.33341223327562
0.605 0.00215 180.65756333531044
0.6216666666666666 0.00215 182.01453215590453
0.6383333333333333 0.00215 190.88695007032123
0.655 0.00215 202.36719107175307
0.6716666666666666 0.00215 219.20639073487456
0.6883333333333332 0.00215 243.52437722516643
0.705 0.00215 276.6445936505761
0.305 0.0022 272.3872296419502
0.32166666666666666 0.0022 234.6977154533315
0.3383333333333333 0.0022 205.91680703343
0.355 0.0022 185.40888201143144
0.37166666666666665 0.0022 169.6877488420064
0.3883333333333333 0.0022 159.11404229393875
0.405 0.0022 151.95578439635287
0.42166666666666663 0.0022 147.91110268541237
0.43833333333333335 0.0022 145.80060419991136
0.45499999999999996 0.0022 144.27110563020727
0.4716666666666667 0.0022 143.68275243762892
0.4883333333333333 0.0022 143.41980446169387
0.505 0.0022 142.69777431551216
0.5216666666666667 0.0022 142.03608632186578
0.5383333333333333 0.0022 141.25617066208756
0.5549999999999999 0.0022 140.67755102282254
0.5716666666666667 0.0022 140.92754593885306
0.5883333333333334 0.0022 142.7627059607122
0.605 0.0022 146.64957620653755
0.6216666666666666 0.0022 148.93848243429844
0.6383333333333333 0.0022 157.18199110526467
0.655 0.0022 169.65146172949122
0.6716666666666666 0.0022 185.91230959521923
0.6883333333333332 0.0022 211.4749193497668
0.705 0.0022 243.34376816808685
0.305 0.0022500000000000003 242.53220021099145
0.32166666666666666 0.0022500000000000003 204.5650276572709
0.3383333333333333 0.0022500000000000003 175.71490603956693
0.355 0.0022500000000000003 155.97735251974527
0.37166666666666665 0.0022500000000000003 140.2574067895115
0.3883333333333333 0.0022500000000000003 129.28874936782248
0.405 0.0022500000000000003 121.97061574076848
0.42166666666666663 0.0022500000000000003 117.49062114142016
0.43833333333333335 0.0022500000000000003 115.33156325868114
0.45499999999999996 0.0022500000000000003 114.14254664139742
0.4716666666666667 0.0022500000000000003 113.43622355494232
0.4883333333333333 0.0022500000000000003 112.84946012903325
0.505 0.0022500000000000003 111.9258264251968
0.5216666666666667 0.0022500000000000003 111.3145835891494
0.5383333333333333 0.0022500000000000003 110.15108991712664
0.5549999999999999 0.0022500000000000003 109.76261156315896
0.5716666666666667 0.0022500000000000003 109.58913227289948
0.5883333333333334 0.0022500000000000003 111.22444043936514
0.605 0.0022500000000000003 113.61218117847224
0.6216666666666666 0.0022500000000000003 117.50954192727588
0.6383333333333333 0.0022500000000000003 125.29410116688511
0.655 0.0022500000000000003 138.48664216238694
0.6716666666666666 0.0022500000000000003 155.5031116646499
0.6883333333333332 0.0022500000000000003 179.22027170022002
0.705 0.0022500000000000003 211.73607573104744
0.305 0.0023 214.0814964447282
0.32166666666666666 0.0023 178.56366576000522
0.3383333333333333 0.0023 148.2307747412171
0.355 0.0023 128.50027045335062
0.37166666666666665 0.0023 111.46003635805198
0.3883333333333333 0.0023 100.40888008472363
0.405 0.0023 92.95430858338176
0.42166666666666663 0.0023 88.45169693417485
0.43833333333333335 0.0023 85.78585843165662
0.45499999999999996 0.0023 84.49498618213948
0.4716666666666667 0.0023 83.31949334526784
0.4883333333333333 0.0023 82.68781329721439
0.505 0.0023 81.82157164766573
0.5216666666666667 0.0023 80.95482463149226
0.5383333333333333 0.0023 79.77181787296743
0.5549999999999999 0.0023 79.03538208488361
0.5716666666666667 0.0023 78.65730193142349
0.5883333333333334 0.0023 80.14566887738255
0.605 0.0023 81.50042929228856
0.6216666666666666 0.0023 86.52670719052949
0.6383333333333333 0.0023 94.28555350712958
0.655 0.0023 107.07356537933836
0.6716666666666666 0.0023 125.11663009542713
0.6883333333333332 0.0023 150.01902135378896
0.705 0.0023 182.78264364829772
0.305 0.00235 191.4114369274834
0.32166666666666666 0.00235 151.95560750894043
0.3383333333333333 0.00235 122.36309152312768
0.355 0.00235 100.33730491539204
0.37166666666666665 0.00235 84.32079403497785
0.3883333333333333 0.00235 72.77900106306772
0.405 0.00235 64.93069433009791
0.42166666666666663 0.00235 60.25509335903087
0.43833333333333335 0.00235 56.89699382210617
0.45499999999999996 0.00235 55.40150121496011
0.4716666666666667 0.00235 54.8645928233858
0.4883333333333333 0.00235 53.89925665605184
0.505 0.00235 52.83164174235191
0.5216666666666667 0.00235 51.99072075308321
0.5383333333333333 0.00235 50.8390778418466
0.5549999999999999 0.00235 50.06061018019501
0.5716666666666667 0.00235 49.96661126800833
0.5883333333333334 0.00235 50.87440426954945
0.605 0.00235 53.13925353381186
0.6216666666666666 0.00235 57.97399166334604
0.6383333333333333 0.00235 66.18157795885996
0.655 0.00235 78.81278887603513
0.6716666666666666 0.00235 97.25475180911651
0.6883333333333332 0.00235 121.64158560086528
0.705 0.00235 154.7932722219182
0.305 0.0024000000000000002 166.97229005715337
0.32166666666666666 0.0024000000000000002 127.36283331031208
0.3383333333333333 0.0024000000000000002 97.6132957625403
0.355 0.0024000000000000002 75.4319241350012
0.37166666666666665 0.0024000000000000002 58.207280934517726
0.3883333333333333 0.0024000000000000002 47.10230954578136
0.405 0.0024000000000000002 39.493746070777696
0.42166666666666663 0.0024000000000000002 34.59433751207538
0.43833333333333335 0.0024000000000000002 31.557563276443343
0.45499999999999996 0.0024000000000000002 29.849680245095147
0.4716666666666667 0.0024000000000000002 28.810695398283496
0.4883333333333333 0.0024000000000000002 27.901058794574
0.505 0.0024000000000000002 27.02866394253645
0.5216666666666667 0.0024000000000000002 26.002391423063205
0.5383333333333333 0.0024000000000000002 24.932954130612018
0.5549999999999999 0.0024000000000000002 23.977709513921564
0.5716666666666667 0.0024000000000000002 23.76870715323713
0.5883333333333334 0.0024000000000000002 24.712903486477888
0.605 0.0024000000000000002 26.773800522519775
0.6216666666666666 0.0024000000000000002 31.97008653690078
0.6383333333333333 0.0024000000000000002 40.53110326691074
0.655 0.0024000000000000002 54.41937632637686
0.6716666666666666 0.0024000000000000002 72.27062270397792
0.6883333333333332 0.0024000000000000002 96.993605742766
0.705 0.0024000000000000002 129.5305766479991
0.305 0.00245 150.39444895268883
0.32166666666666666 0.00245 110.17152308938128
0.3383333333333333 0.00245 80.57342614757876
0.355 0.00245 57.76672730985457
0.37166666666666665 0.00245 40.885626239010925
0.3883333333333333 0.00245 29.54237425029997
0.405 0.00245 21.851248367543544
0.42166666666666663 0.00245 16.92660247000876
0.43833333333333335 0.00245 14.04199596838594
0.45499999999999996 0.00245 12.358575357451487
0.4716666666666667 0.00245 11.198231491135973
0.4883333333333333 0.00245 10.427473468552886
0.505 0.00245 9.563764208991516
0.5216666666666667 0.00245 8.441175244143258
0.5383333333333333 0.00245 7.356786369094961
0.5549999999999999 0.00245 6.472963080170467
0.5716666666666667 0.00245 6.226408106000862
0.5883333333333334 0.00245 7.00902922744692
0.605 0.00245 9.335962457184454
0.6216666666666666 0.00245 14.401909157516457
0.6383333333333333 0.00245 22.682687318664424
0.655 0.00245 36.06812296040027
0.6716666666666666 0.00245 54.04518011917773
0.6883333333333332 0.00245 78.98847765852778
0.705 0.00245 112.31291516505787
0.305 0.0025 142.51058806021675
0.32166666666666666 0.0025 104.5357513677792
0.3383333333333333 0.0025 74.27189879263645
0.355 0.0025 51.425531979061525
0.37166666666666665 0.0025 34.61502003938626
0.3883333333333333 0.0025 23.53257785755641
0.405 0.0025 15.361007497866275
0.42166666666666663 0.0025 10.542939436013478
0.43833333333333335 0.0025 7.691810313363319
0.45499999999999996 0.0025 6.022672210923731
0.4716666666666667 0.0025 5.023944640173274
0.4883333333333333 0.0025 4.254841695447067
0.505 0.0025 3.416963861544459
0.5216666666666667 0.0025 2.4403108331780463
0.5383333333333333 0.0025 1.3782921745857446
0.5549999999999999 0.0025 0.4496671084218661
0.5716666666666667 0.0025 0.0121013715895725
0.5883333333333334 0.0025 0.6169833100454016
0.605 0.0025 2.922116327050743
0.6216666666666666 0.0025 7.6961830043683825
0.6383333333333333 0.0025 15.936463867001104
0.655 0.0025 28.45778618726121
0.6716666666666666 0.0025 46.764810859456944
0.6883333333333332 0.0025 71.68586099525014
0.705 0.0025 104.38526521386515
0.305 0.00255 146.82835478401404
0.32166666666666666 0.00255 108.2537467337692
0.3383333333333333 0.00255 78.87242759931846
0.355 0.00255 57.13633557834376
0.37166666666666665 0.00255 39.81109217258862
0.3883333333333333 0.00255 28.39162790847889
0.405 0.00255 20.916620997176725
0.42166666666666663 0.00255 16.45616501283928
0.43833333333333335 0.00255 13.567488484263054
0.45499999999999996 0.00255 11.95018507565338
0.4716666666666667 0.00255 11.02605036094938
0.4883333333333333 0.00255 10.274317626669754
0.505 0.00255 9.383749906046702
0.5216666666666667 0.00255 8.343989442262766
0.5383333333333333 0.00255 7.1658175187592645
0.5549999999999999 0.00255 6.065938537813099
0.5716666666666667 0.00255 5.378273504410672
0.5883333333333334 0.00255 5.621599274386856
0.605 0.00255 7.8251784780386355
0.6216666666666666 0.00255 12.348997974697388
0.6383333333333333 0.00255 19.89345063994118
0.655 0.00255 33.12073389625095
0.6716666666666666 0.00255 49.94617324002058
0.6883333333333332 0.00255 74.70277217859245
0.705 0.00255 107.62925720716804
0.305 0.0026 158.49051397344348
0.32166666666666666 0.0026 121.2934417760718
0.3383333333333333 0.0026 90.90168282794896
0.355 0.0026 69.93008878630775
0.37166666666666665 0.0026 53.5927774606127
0.3883333333333333 0.0026 43.04736079242842
0.405 0.0026 35.023331791938865
0.42166666666666663 0.0026 30.31130431044104
0.43833333333333335 0.0026 27.910414972649715
0.45499999999999996 0.0026 26.196418727125963
0.4716666666666667 0.0026 25.49194049287797
0.4883333333333333 0.0026 24.552270499286184
0.505 0.0026 23.553785003800517
0.5216666666666667 0.0026 22.492737210682385
0.5383333333333333 0.0026 20.82962954295792
0.5549999999999999 0.0026 19.4642549629532
0.5716666666666667 0.0026 18.35874969347206
0.5883333333333334 0.0026 18.27103219836072
0.605 0.0026 19.70402220300811
0.6216666666666666 0.0026 23.74331852078295
0.6383333333333333 0.0026 31.16653834798544
0.655 0.0026 42.92889796549
0.6716666666666666 0.0026 60.02717471241829
0.6883333333333332 0.0026 84.13724319737229
0.705 0.0026 115.04610372821088
0.305 0.00265 178.01646379180772
0.32166666666666666 0.00265 139.5947959604202
0.3383333333333333 0.00265 111.21073554202752
0.355 0.00265 88.37448836320895
0.37166666666666665 0.00265 73.32611137818253
0.3883333333333333 0.00265 62.51038603760831
0.405 0.00265 56.03824551748706
0.42166666666666663 0.00265 50.50738692477264
0.43833333333333335 0.00265 48.10355008392577
0.45499999999999996 0.00265 46.52939646167211
0.4716666666666667 0.00265 45.673183934047216
0.4883333333333333 0.00265 44.75166883054597
0.505 0.00265 43.52513345379635
0.5216666666666667 0.00265 41.99557061606329
0.5383333333333333 0.00265 40.37428320833413
0.5549999999999999 0.00265 39.26202498344784
0.5716666666666667 0.00265 37.25853697373306
0.5883333333333334 0.00265 36.476512117809925
0.605 0.00265 37.61983339745967
0.6216666666666666 0.00265 40.66370822051485
0.6383333333333333 0.00265 47.83300944293328
0.655 0.00265 60.00171137250676
0.6716666666666666 0.00265 76.20657720595581
0.6883333333333332 0.00265 98.81660060396668
0.705 0.00265 129.5226544304431
0.305 0.0027 198.8122220215301
0.32166666666666666 0.0027 160.4790692847974
0.3383333333333333 0.0027 133.18843496446266
0.355 0.0027 111.65751387598068
0.37166666666666665 0.0027 95.68940283458984
0.3883333333333333 0.0027 86.13147415144266
0.405 0.0027 78.37050519423116
0.42166666666666663 0.0027 74.18018211255486
0.43833333333333335 0.0027 71.50291575948707
0.45499999999999996 0.0027 69.95606362991074
0.4716666666666667 0.0027 68.96879293594816
0.4883333333333333 0.0027 67.78330354222092
0.505 0.0027 66.54809931158373
0.5216666666666667 0.0027 65.03352059511083
0.5383333333333333 0.0027 62.9426898091208
0.5549999999999999 0.0027 61.135943705468094
0.5716666666666667 0.0027 59.73596529594408
0.5883333333333334 0.0027 58.1125446080025
0.605 0.0027 58.53981591495281
0.6216666666666666 0.0027 61.00774192830824
0.6383333333333333 0.0027 67.31695694773276
0.655 0.0027 78.0646880589381
0.6716666666666666 0.0027 93.5780089315182
0.6883333333333332 0.0027 115.25620830428522
0.705 0.0027 146.5556029078304
0.305 0.00275 221.8160078315536
0.32166666666666666 0.00275 184.57199589375944
0.3383333333333333 0.00275 155.2668877203076
0.355 0.00275 135.27204209479692
0.37166666666666665 0.00275 120.47511419349048
0.3883333333333333 0.00275 110.58301995313028
0.405 0.00275 104.96696419873328
0.42166666666666663 0.00275 98.6809393291029
0.43833333333333335 0.00275 96.45610800979058
0.45499999999999996 0.00275 94.8713068029912
0.4716666666666667 0.00275 93.90934521711328
0.4883333333333333 0.00275 93.54337006255484
0.505 0.00275 91.35985572346183
0.5216666666666667 0.00275 89.74145500111047
0.5383333333333333 0.00275 87.76843908182768
0.5549999999999999 0.00275 84.95848517747334
0.5716666666666667 0.00275 83.4060740912522
0.5883333333333334 0.00275 82.06015924553145
0.605 0.00275 81.2765673953536
0.6216666666666666 0.00275 83.12723513361139
0.6383333333333333 0.00275 88.84775169358451
0.655 0.00275 98.4297441768186
0.6716666666666666 0.00275 113.59759208224855
0.6883333333333332 0.00275 136.4027782724735
0.705 0.00275 165.4558218770027
0.305 0.0028 243.20562936100555
0.32166666666666666 0.0028 206.5218913879483
0.3383333333333333 0.0028 179.45108757982754
0.355 0.0028 159.5512002303386
0.37166666666666665 0.0028 145.51140250329064
0.3883333333333333 0.0028 135.8384642368229
0.405 0.0028 127.9597565154128
0.42166666666666663 0.0028 123.34074788548878
0.43833333333333335 0.0028 121.2279896405452
0.45499999999999996 0.0028 119.90926231177822
0.4716666666666667 0.0028 118.95256174464012
0.4883333333333333 0.0028 118.32326400211436
0.505 0.0028 115.84123719544505
0.5216666666666667 0.0028 114.00409168589331
0.5383333333333333 0.0028 111.35696701627695
0.5549999999999999 0.0028 109.30280036695918
0.5716666666666667 0.0028 108.57141724744294
0.5883333333333334 0.0028 105.3184033722606
0.605 0.0028 104.15051676927196
0.6216666666666666 0.0028 106.2380834995206
0.6383333333333333 0.0028 110.46664338620984
0.655 0.0028 119.41371691726675
0.6716666666666666 0.0028 133.89709615973362
0.6883333333333332 0.0028 155.47748976135424
0.705 0.0028 185.64941803176845
0.305 0.00285 265.8273206694749
0.32166666666666666 0.00285 229.9266602157
0.3383333333333333 0.00285 203.51767703000303
0.355 0.00285 183.26694815660915
0.37166666666666665 0.00285 169.69221409248047
0.3883333333333333 0.00285 160.8074894463948
0.405 0.00285 150.98878077239533
0.42166666666666663 0.00285 148.04276656336933
0.43833333333333335 0.00285 145.16065225859276
0.45499999999999996 0.00285 143.9532788782977
0.4716666666666667 0.00285 143.1816769111024
0.4883333333333333 0.00285 141.24806050105764
0.505 0.00285 139.9774359071054
0.5216666666666667 0.00285 137.63510936313307
0.5383333333333333 0.00285 135.2649901391368
0.5549999999999999 0.00285 132.16860354304254
0.5716666666666667 0.00285 129.44253152986883
0.5883333333333334 0.00285 129.2981611748841
0.605 0.00285 128.33287841298443
0.6216666666666666 0.00285 128.39600500580818
0.6383333333333333 0.00285 131.61699190465825
0.655 0.00285 140.45065958031972
0.6716666666666666 0.00285 154.16780940684217
0.6883333333333332 0.00285 175.083249657978
0.705 0.00285 203.2962382561469
0.305 0.0029000000000000002 288.5269512505761
0.32166666666666666 0.0029000000000000002 253.87527861023597
0.3383333333333333 0.0029000000000000002 228.3275772628137
0.355 0.0029000000000000002 208.89304051907055
0.37166666666666665 0.0029000000000000002 195.35761906859543
0.3883333333333333 0.0029000000000000002 187.6386950276008
0.405 0.0029000000000000002 176.7379095015796
0.42166666666666663 0.0029000000000000002 173.1583095572868
0.43833333333333335 0.0029000000000000002 170.59387480513612
0.45499999999999996 0.0029000000000000002 168.3101183919867
0.4716666666666667 0.0029000000000000002 167.52813132820995
0.4883333333333333 0.0029000000000000002 166.8973834267396
0.505 0.0029000000000000002 165.3649380983898
0.5216666666666667 0.0029000000000000002 162.69019490796066
0.5383333333333333 0.0029000000000000002 159.87243487924005
0.5549999999999999 0.0029000000000000002 156.75821731169827
0.5716666666666667 0.0029000000000000002 154.69507207002349
0.5883333333333334 0.0029000000000000002 152.57286284542462
0.605 0.0029000000000000002 151.41198944586415
0.6216666666666666 0.0029000000000000002 151.38309444349997
0.6383333333333333 0.0029000000000000002 155.01019809508094
0.655 0.0029000000000000002 163.10400808367422
0.6716666666666666 0.0029000000000000002 176.53227271757984
0.6883333333333332 0.0029000000000000002 196.88577927203053
0.705 0.0029000000000000002 224.99186690812692
0.305 0.00295 316.1409109888019
0.32166666666666666 0.00295 279.7414123758016
0.3383333333333333 0.00295 254.03622452839545
0.355 0.00295 235.60350264908595
0.37166666666666665 0.00295 223.2087038772912
0.3883333333333333 0.00295 213.4048612164172
0.405 0.00295 204.71979418944323
0.42166666666666663 0.00295 200.37194275672653
0.43833333333333335 0.00295 198.01335686646053
0.45499999999999996 0.00295 196.74809180343283
0.4716666666666667 0.00295 194.7359168160755
0.4883333333333333 0.00295 194.2397682023818
0.505 0.00295 192.19379321371133
0.5216666666666667 0.00295 189.94410477457333
0.5383333333333333 0.00295 186.81632802541415
0.5549999999999999 0.00295 183.78474874647463
0.5716666666666667 0.00295 180.4789550485488
0.5883333333333334 0.00295 178.99617069483526
0.605 0.00295 177.14551852504854
0.6216666666666666 0.00295 177.36974090202412
0.6383333333333333 0.00295 179.24458673559764
0.655 0.00295 187.624929900948
0.6716666666666666 0.00295 200.5028192424468
0.6883333333333332 0.00295 220.6314284667561
0.705 0.00295 248.85082847045385
0.305 0.003 343.48155626945226
0.32166666666666666 0.003 309.62167291636985
0.3383333333333333 0.003 282.9209468430831
0.355 0.003 263.3307020234486
0.37166666666666665 0.003 252.20117428680828
0.3883333333333333 0.003 241.5770784980792
0.405 0.003 232.76907692809436
0.42166666666666663 0.003 230.40129968672343
0.43833333333333335 0.003 227.7342486416541
0.45499999999999996 0.003 227.132387559284
0.4716666666666667 0.003 224.95048455657383
0.4883333333333333 0.003 224.20709344812357
0.505 0.003 221.432712321732
0.5216666666666667 0.003 219.26184697170052
0.5383333333333333 0.003 216.19539756610763
0.5549999999999999 0.003 211.94211420860236
0.5716666666666667 0.003 210.3745688413134
0.5883333333333334 0.003 207.23670968578605
0.605 0.003 204.76920181044648
0.6216666666666666 0.003 204.7432239973844
0.6383333333333333 0.003 206.81037724225115
0.655 0.003 213.5382463995276
0.6716666666666666 0.003 225.0411917761949
0.6883333333333332 0.003 245.05659554867475
0.705 0.003 271.5596584354147
