Theta23 DM31 ChiSq
0.6666666666666666 0.002425 240.80068897500425
0.6833333333333333 0.002425 366.3189161105892
0.7 0.002425 532.6871539058052
0.3 0.00244 448.52330675244656
0.31666666666666665 0.00244 308.93733183957016
0.3333333333333333 0.00244 206.17983197553417
0.35 0.00244 133.6056236385861
0.36666666666666664 0.00244 85.09774962064655
0.3833333333333333 0.00244 54.9737363438305
0.4 0.00244 38.1355698188141
0.41666666666666663 0.00244 30.472081678499933
0.43333333333333335 0.00244 28.27169131993697
0.44999999999999996 0.00244 28.58309882289732
0.4666666666666667 0.00244 29.2454638401244
0.4833333333333333 0.00244 28.74703442537137
0.5 0.00244 26.39416803243215
0.5166666666666666 0.00244 22.203391861735813
0.5333333333333333 0.00244 16.925320209396737
0.55 0.00244 12.044680216421495
0.5666666666666667 0.00244 9.722901846001571
0.5833333333333333 0.00244 12.04562020549532
0.6 0.00244 22.66602079737204
0.6166666666666667 0.00244 44.89791484484847
0.6333333333333333 0.00244 83.94028430488365
0.6499999999999999 0.00244 144.56980435944868
0.6666666666666666 0.00244 233.84253037111455
0.6833333333333333 0.00244 358.0797717777022
0.7 0.00244 524.4453929439586
0.3 0.002455 441.2647830040156
0.31666666666666665 0.002455 302.0936458912869
0.3333333333333333 0.002455 199.87220041934455
0.35 0.002455 127.74511044272462
0.36666666666666664 0.002455 79.65310134869817
0.3833333333333333 0.002455 49.91846331916031
0.4 0.002455 33.50957409096761
0.41666666666666663 0.002455 26.175493732774303
0.43333333333333335 0.002455 24.26883174770801
0.44999999999999996 0.002455 24.811119001602236
0.4666666666666667 0.002455 25.62931566423902
0.4833333333333333 0.002455 25.239805586958493
0.5 0.002455 22.893246269104488
0.5166666666666666 0.002455 18.59293576706905
0.5333333333333333 0.002455 13.161419859026012
0.55 0.002455 8.106519949797669
0.5666666666666667 0.002455 5.638119732678861
0.5833333333333333 0.002455 7.710963187141142
0.6 0.002455 17.72498523500037
0.6166666666666667 0.002455 39.69816774293911
0.6333333333333333 0.002455 78.02761018246953
0.6499999999999999 0.002455 138.15244317373234
0.6666666666666666 0.002455 226.5319074496213
0.6833333333333333 0.002455 349.9569894567869
0.7 0.002455 516.3457714844023
0.3 0.00247 435.0797817598137
0.31666666666666665 0.00247 296.30043462093926
0.3333333333333333 0.00247 194.4779840041446
0.35 0.00247 122.8818529179902
0.36666666666666664 0.00247 75.2488008561477
0.3833333333333333 0.00247 45.95996885089137
0.4 0.00247 30.044505441688187
0.41666666666666663 0.00247 23.075589727404164
0.43333333333333335 0.00247 21.440984208914912
0.44999999999999996 0.00247 22.19282155325665
0.4666666666666667 0.00247 23.15505885457572
0.4833333333333333 0.00247 22.833208152717685
0.5 0.00247 20.50123859033155
0.5166666666666666 0.00247 16.202812254686243
0.5333333333333333 0.00247 10.657681249402764
0.55 0.00247 5.405565664691991
0.5666666666666667 0.00247 2.6073134372271976
0.5833333333333333 0.00247 4.404971977140019
0.6 0.00247 14.050431843233165
0.6166666666666667 0.00247 35.93781581624
0.6333333333333333 0.00247 73.90936000478175
0.6499999999999999 0.00247 133.47764940965092
0.6666666666666666 0.00247 220.53203188517992
0.6833333333333333 0.00247 343.35098117149926
0.7 0.00247 508.8562363620507
0.3 0.0024850000000000002 428.592274830361
0.31666666666666665 0.0024850000000000002 290.7296965444701
0.3333333333333333 0.0024850000000000002 189.84031463564537
0.35 0.0024850000000000002 118.9314844472123
0.36666666666666664 0.0024850000000000002 71.8281730566601
0.3833333333333333 0.0024850000000000002 43.04357370848741
0.4 0.0024850000000000002 27.61364732631684
0.41666666666666663 0.0024850000000000002 21.04008501126137
0.43333333333333335 0.0024850000000000002 19.735568623290387
0.44999999999999996 0.0024850000000000002 20.76990845717148
0.4666666666666667 0.0024850000000000002 21.977353044676505
0.4833333333333333 0.0024850000000000002 21.76741375889418
0.5 0.0024850000000000002 19.47280029250176
0.5166666666666666 0.0024850000000000002 15.078660334008235
0.5333333333333333 0.0024850000000000002 9.375924610462093
0.55 0.0024850000000000002 3.8948077486509054
0.5666666666666667 0.0024850000000000002 0.798425347433024
0.5833333333333333 0.0024850000000000002 2.293101634629359
0.6 0.0024850000000000002 11.482665755285236
0.6166666666666667 0.0024850000000000002 32.66013167754331
0.6333333333333333 0.0024850000000000002 70.14244735692704
0.6499999999999999 0.0024850000000000002 129.20801973825957
0.6666666666666666 0.0024850000000000002 215.4957231352141
0.6833333333333333 0.0024850000000000002 337.4444090639687
0.7 0.0024850000000000002 501.39616691843577
0.3 0.0025 423.4851533354145
0.31666666666666665 0.0025 286.09105281120827
0.3333333333333333 0.0025 185.70473420226767
0.35 0.0025 115.4968278559023
0.36666666666666664 0.0025 69.2005128681191
0.3833333333333333 0.0025 41.22483308610352
0.4 0.0025 26.270222779188305
0.41666666666666663 0.0025 20.163665770351024
0.43333333333333335 0.0025 19.2783906955042
0.44999999999999996 0.0025 20.639835973178823
0.4666666666666667 0.0025 22.01878070929745
0.4833333333333333 0.0025 22.01066665609255
0.5 0.0025 19.734803140629392
0.5166666666666666 0.0025 15.274996576141358
0.5333333333333333 0.0025 9.41042250459467
0.55 0.0025 3.6690587603796607
0.5666666666666667 0.0025 0.2387806372865266
0.5833333333333333 0.0025 1.370282846770248
0.6 0.0025 10.016668321706636
0.6166666666666667 0.0025 30.61616787720478
0.6333333333333333 0.0025 67.55057765829883
0.6499999999999999 0.0025 125.93099228036736
0.6666666666666666 0.0025 211.52158469684255
0.6833333333333333 0.0025 332.35657232097617
0.7 0.0025 495.1590341393949
0.3 0.002515 419.9527712900969
0.31666666666666665 0.002515 283.18429463411564
0.3333333333333333 0.002515 183.46641693974777
0.35 0.002515 113.95063441520271
0.36666666666666664 0.002515 68.28722576821782
0.3833333333333333 0.002515 40.783143142955446
0.4 0.002515 26.424213008925303
0.41666666666666663 0.002515 20.79153576542046
0.43333333333333335 0.002515 20.313172814801334
0.44999999999999996 0.002515 21.984588879589207
0.4666666666666667 0.002515 23.576169899861423
0.4833333333333333 0.002515 23.61655378631949
0.5 0.002515 21.357409777042776
0.5166666666666666 0.002515 16.815484323999982
0.5333333333333333 0.002515 10.765613445095807
0.55 0.002515 4.724199868532367
0.5666666666666667 0.002515 0.9651981610070088
0.5833333333333333 0.002515 1.6833545437460975
0.6 0.002515 9.983373570009206
0.6166666666666667 0.002515 29.926749056862707
0.6333333333333333 0.002515 66.11728571996655
0.6499999999999999 0.002515 123.08856091314549
0.6666666666666666 0.002515 208.3589836802257
0.6833333333333333 0.002515 328.02865514658447
0.7 0.002515 490.54143268948746
0.3 0.00253 418.06096376842953
0.31666666666666665 0.00253 281.863361370378
0.3333333333333333 0.00253 182.692226565322
0.35 0.00253 113.78710013845564
0.36666666666666664 0.00253 68.70393770662469
0.3833333333333333 0.00253 41.69931132813576
0.4 0.00253 27.8475253817203
0.41666666666666663 0.00253 22.624581064780934
0.43333333333333335 0.00253 22.475592449266664
0.44999999999999996 0.00253 24.430125486577584
0.4666666666666667 0.00253 26.23912521165636
0.4833333333333333 0.00253 26.384399775129133
0.5 0.00253 24.130603728335387
0.5166666666666666 0.00253 19.499267229767693
0.5333333333333333 0.00253 13.25457003912436
0.55 0.00253 6.9350197686551605
0.5666666666666667 0.00253 2.7726815136089957
0.5833333333333333 0.00253 3.165863553741859
0.6 0.00253 10.859177625361498
0.6166666666666667 0.00253 30.398678913846823
0.6333333333333333 0.00253 66.12484331044458
0.6499999999999999 0.00253 122.56499714718451
0.6666666666666666 0.00253 206.99805897118543
0.6833333333333333 0.00253 325.843813857318
0.7 0.00253 487.5908760802533
0.3 0.002545 417.0157855436254
0.31666666666666665 0.002545 281.5291495754168
0.3333333333333333 0.002545 182.9110662423748
0.35 0.002545 114.42518057147244
0.36666666666666664 0.002545 69.87887231824939
0.3833333333333333 0.002545 43.41681110056686
0.4 0.002545 30.05189905301196
0.41666666666666663 0.002545 25.287231781438845
0.43333333333333335 0.002545 25.471724125787173
0.44999999999999996 0.002545 27.68020479544073
0.4666666666666667 0.002545 29.67548726103392
0.4833333333333333 0.002545 29.93828532692082
0.5 0.002545 27.720135084931503
0.5166666666666666 0.002545 23.023146285370075
0.5333333333333333 0.002545 16.62567105809524
0.55 0.002545 10.038230500985934
0.5666666666666667 0.002545 5.542273041482553
0.5833333333333333 0.002545 5.649784185334922
0.6 0.002545 12.927343908430522
0.6166666666666667 0.002545 31.876989494205866
0.6333333333333333 0.002545 66.92029946014337
0.6499999999999999 0.002545 122.81286138100587
0.6666666666666666 0.002545 206.6912188604355
0.6833333333333333 0.002545 324.98848642844564
0.7 0.002545 485.8264804740857
0.3 0.00256 417.1576386850125
0.31666666666666665 0.00256 282.2187718207555
0.3333333333333333 0.00256 184.0527498242936
0.35 0.00256 116.09772758539056
0.36666666666666664 0.00256 72.05454133806175
0.3833333333333333 0.00256 46.08361161134819
0.4 0.00256 33.153914662939265
0.41666666666666663 0.00256 28.73732143125702
0.43333333333333335 0.00256 29.259043123420096
0.44999999999999996 0.00256 31.714379586856563
0.4666666666666667 0.00256 33.88555499919099
0.4833333333333333 0.00256 34.23691198248748
0.5 0.00256 32.03626274911723
0.5166666666666666 0.00256 27.25192948259376
0.5333333333333333 0.00256 20.675306071641185
0.55 0.00256 13.832343393372806
0.5666666666666667 0.00256 9.056438140960582
0.5833333333333333 0.00256 8.8626599038242
0.6 0.00256 15.744466390094171
0.6166666666666667 0.00256 34.11231861303357
0.6333333333333333 0.00256 68.58582849935235
0.6499999999999999 0.00256 123.87051459224531
0.6666666666666666 0.00256 207.35954539817885
0.6833333333333333 0.00256 325.0110636177908
0.7 0.00256 484.9666984429359
0.3 0.002575 418.0841158056261
0.31666666666666665 0.002575 283.6634040842263
0.3333333333333333 0.002575 186.04543938574963
0.35 0.002575 118.62549794846052
0.36666666666666664 0.002575 74.99990787088969
0.3833333333333333 0.002575 49.47465742879697
0.4 0.002575 36.96340297500016
0.41666666666666663 0.002575 32.95945056816363
0.43333333333333335 0.002575 33.79684730828567
0.44999999999999996 0.002575 36.51554284996699
0.4666666666666667 0.002575 38.84821840505465
0.4833333333333333 0.002575 39.282982834424686
0.5 0.002575 37.05850599276836
0.5166666666666666 0.002575 32.18729482201546
0.5333333333333333 0.002575 25.440003098859908
0.55 0.002575 18.359894605167614
0.5666666666666667 0.002575 13.234707215059498
0.5833333333333333 0.002575 12.78701257385982
0.6 0.002575 19.258539684109262
0.6166666666666667 0.002575 37.07180239245654
0.6333333333333333 0.002575 70.93942305055566
0.6499999999999999 0.002575 125.857854596298
0.6666666666666666 0.002575 208.54641655623655
0.6833333333333333 0.002575 325.4969739800991
0.7 0.002575 484.6482579842069
0.3 0.00259 419.9767795950676
0.31666666666666665 0.00259 285.8042978547048
0.3333333333333333 0.00259 188.80310445191157
0.35 0.00259 121.89376587401176
0.36666666666666664 0.00259 78.69816112699702
0.3833333333333333 0.00259 53.57808407646347
0.4 0.00259 41.43590926387804
0.41666666666666663 0.00259 37.83273289612652
0.43333333333333335 0.00259 39.05536375972184
0.44999999999999996 0.00259 42.07399218640792
0.4666666666666667 0.00259 44.55981329282324
0.4833333333333333 0.00259 45.0970317810991
0.5 0.00259 42.953096825019
0.5166666666666666 0.00259 38.07679286961148
0.5333333333333333 0.00259 31.15222695633825
0.55 0.00259 23.806211392990736
0.5666666666666667 0.00259 18.266016526051143
0.5833333333333333 0.00259 17.37510610872212
0.6 0.00259 23.436909971367157
0.6166666666666667 0.00259 40.78026503534427
0.6333333333333333 0.00259 73.99735597758594
0.6499999999999999 0.00259 128.4623473901991
0.6666666666666666 0.00259 210.49388504307592
0.6833333333333333 0.00259 326.72269498201666
0.7 0.00259 486.166455069173
0.3 0.002605 422.7793343369016
0.31666666666666665 0.002605 289.2185174599424
0.3333333333333333 0.002605 192.4725349964828
0.35 0.002605 125.94322512911154
0.36666666666666664 0.002605 83.13732037994745
0.3833333333333333 0.002605 58.41435292152296
0.4 0.002605 46.59417934804685
0.41666666666666663 0.002605 43.24770774932266
0.43333333333333335 0.002605 44.68955625611601
0.44999999999999996 0.002605 47.91702064346478
0.4666666666666667 0.002605 50.63779085865665
0.4833333333333333 0.002605 51.28404503045952
0.5 0.002605 49.08512351702776
0.5166666666666666 0.002605 44.092118727749806
0.5333333333333333 0.002605 37.056908907579405
0.55 0.002605 29.522564257308357
0.5666666666666667 0.002605 23.773517911228435
0.5833333333333333 0.002605 22.674016871713285
0.6 0.002605 28.39253276025284
0.6166666666666667 0.002605 45.27767150779415
0.6333333333333333 0.002605 78.0047686289139
0.6499999999999999 0.002605 132.05190402599544
0.6666666666666666 0.002605 213.69828032601785
0.6833333333333333 0.002605 329.4177705104121
0.7 0.002605 487.6138638879651
0.3 0.00262 427.7118906829256
0.31666666666666665 0.00262 294.3054539337383
0.3333333333333333 0.00262 197.84299014846596
0.35 0.00262 131.35122955039483
0.36666666666666664 0.00262 88.48376511843449
0.3833333333333333 0.00262 63.947521141589725
0.4 0.00262 52.4014346233818
0.41666666666666663 0.00262 49.50158778952556
0.43333333333333335 0.00262 51.013829070703885
0.44999999999999996 0.00262 54.28836544127125
0.4666666666666667 0.00262 57.01269309546052
0.4833333333333333 0.00262 57.64971208700236
0.5 0.00262 55.45441449912082
0.5166666666666666 0.00262 50.4063185195361
0.5333333333333333 0.00262 43.28062191714091
0.55 0.00262 35.64773984723408
0.5666666666666667 0.00262 29.77038737162225
0.5833333333333333 0.00262 28.56386409911154
0.6 0.00262 34.00751004625967
0.6166666666666667 0.00262 50.72698799127811
0.6333333333333333 0.00262 82.95899032969224
0.6499999999999999 0.00262 136.8145150358844
0.6666666666666666 0.00262 218.11203709002908
0.6833333333333333 0.00262 333.5916595331996
0.7 0.00262 491.53133669384056
0.3 0.002635 433.1566449976914
0.31666666666666665 0.002635 299.8031284600264
0.3333333333333333 0.002635 203.69630507115903
0.35 0.002635 137.528137009457
0.36666666666666664 0.002635 95.1036236882007
0.3833333333333333 0.002635 70.69207552375002
0.4 0.002635 59.18747317462835
0.41666666666666663 0.002635 56.05813758458216
0.43333333333333335 0.002635 57.68378729273937
0.44999999999999996 0.002635 61.02704212946647
0.4666666666666667 0.002635 63.78856694229548
0.4833333333333333 0.002635 64.46151385417238
0.5 0.002635 62.27118449547535
0.5166666666666666 0.002635 57.20896502146536
0.5333333333333333 0.002635 50.03346020668472
0.55 0.002635 42.29549747595286
0.5666666666666667 0.002635 36.27135730527697
0.5833333333333333 0.002635 34.88170211952607
0.6 0.002635 40.12313773324176
0.6166666666666667 0.002635 56.79049375125535
0.6333333333333333 0.002635 88.85997434495229
0.6499999999999999 0.002635 142.57284631498842
0.6666666666666666 0.002635 223.7440946767336
0.6833333333333333 0.002635 338.63893852840994
0.7 0.002635 496.3575115871057
0.3 0.00265 439.4851867871249
0.31666666666666665 0.00265 306.0574348113082
0.3333333333333333 0.00265 210.2251282297925
0.35 0.00265 143.98732159594644
0.36666666666666664 0.00265 101.6239850384007
0.3833333333333333 0.00265 77.44610762414743
0.4 0.00265 65.94487746534665
0.41666666666666663 0.00265 63.03228702099076
0.43333333333333335 0.00265 64.74965938113547
0.44999999999999996 0.00265 68.13315409027871
0.4666666666666667 0.00265 70.9154360521519
0.4833333333333333 0.00265 71.59121855029615
0.5 0.00265 69.40736484553051
0.5166666666666666 0.00265 64.31935302958578
0.5333333333333333 0.00265 57.08377962857788
0.55 0.00265 49.23400558084057
0.5666666666666667 0.00265 43.08277925952485
0.5833333333333333 0.00265 41.31177377930609
0.6 0.00265 46.9486702872743
0.6166666666666667 0.00265 63.1798415649037
0.6333333333333333 0.00265 95.18295040021512
0.6499999999999999 0.00265 148.82993904175456
0.6666666666666666 0.00265 229.609699937599
0.6833333333333333 0.00265 344.6713176917629
0.7 0.00265 502.2137356753591
