Sin2Theta12 Sin2Theta13 Sin2Theta23 Dm221 Dm231 dCP Ordering FluxNormalization_Below1GeV FluxNormalization_Above1GeV FluxTilt NuNuBarRatio FlavorRatio ZenithFluxUp ZenithFluxDown IceAbsorption IceScattering OptEffHeadon OptEffLateral OptEffOverall CoinFraction XSecNuTau NCoverCC NCHad DIS CCQE CCQENuBarNu CCQEMuE CC1Pi_Pi0Pi CC1Pi_NuBarNuE CC1Pi_NuBarNuMu CC1PiProduction CohPiProduction AxialMass X2 
0.304 0.022 0.38921052631578945 7.42e-05 0.0024000000000000002 4.14 normal 1.0 1.019736884561271 -0.00430236606856031 1.0025343963422737 0.9627475030279798 0.04223160615739143 -0.021847957667925636 1.0094627233692257 1.0094627233692257 -0.019933296132517826 24.96704830877296 1.0094627233692257 0.00946272336923783 0.9516766383447152 1.0041718529289019 1.0037191937856913 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 0.9920926997779181 38.86594613218969
0.304 0.022 0.38921052631578945 7.42e-05 0.0024000000000000002 4.14 inverted 1.0 1.0185943009270655 -0.004886667976660666 1.0030960149205677 0.9633580125946856 0.041662757353047114 -0.008270448005293219 1.008890545747243 1.008890545747243 -0.024569507883255955 24.962412605441347 1.008890545747243 0.008890545747260722 0.9554040267367165 1.0069536653665352 1.0063699874763081 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 0.9918465826372468 42.1044790898504
0.304 0.022 0.38921052631578945 7.42e-05 0.00255 4.14 inverted 1.0 1.0143030611043062 -0.005723505841104445 1.0011659116479705 0.9640376007389005 0.03181171501106118 0.020417703498339455 0.9938343128989132 0.9938343128989132 0.002195832347577594 24.98920944389439 0.9938343128989132 -0.006165687101081915 1.0503417482746118 1.006642178199596 1.011186999217343 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 0.985141521685806 43.38480445521286
0.304 0.022 0.38921052631578945 7.42e-05 0.00245 4.14 normal 1.0 1.0167089328876981 -0.004217561428642761 1.002008657676506 0.9678305363327876 0.035994078745153035 -0.01760078336013645 1.0069903283798933 1.0069903283798933 -0.017555250201874543 24.969427495927476 1.0069903283798933 0.006990328379902433 0.9756494016223662 1.0042008232762991 1.0020543009622283 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 0.9936986032899685 21.153048776305155
0.304 0.022 0.38921052631578945 7.42e-05 0.00245 4.14 inverted 1.0 1.0177206209073035 -0.005732964727798183 1.0025240640007675 0.961093155736547 0.041027693898426226 0.0043562508691646525 1.0080068592836893 1.0080068592836893 -0.02653417873766331 24.960449310981314 1.0080068592836893 0.008006859283692944 0.991278588133046 1.009403525359688 1.0069531125326117 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 0.9926600099351958 33.027439730225645
0.304 0.022 0.38921052631578945 7.42e-05 0.0025 4.14 inverted 1.0 1.0162189849766334 -0.00592836890557438 1.001129471274471 0.9610966655810539 0.03670433938030289 0.012394078228430628 1.0107766512565781 1.0107766512565781 -0.03168050447344271 24.955306532626597 1.0107766512565781 0.010776651256572312 1.0211563279443892 1.0111912870841424 1.0086701257383999 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 0.992071695476621 34.240624129893476
0.304 0.022 0.38921052631578945 7.42e-05 0.00255 4.14 normal 1.0 1.0125517347745998 -0.004212733438230443 1.000972230691673 0.9707113372462189 0.02735281584666781 -0.004435609259891356 1.0104386621205812 1.0104386621205812 -0.024468967476368626 24.962515360466423 1.0104386621205812 0.010438662120612051 1.0296946173775572 1.0078379963851554 1.0038805227185474 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 0.993797385026974 19.18222533768299
0.304 0.022 0.38921052631578945 7.42e-05 0.0025 4.14 normal 1.0 1.0148042655113714 -0.004252313768849143 1.0011255077715895 0.969297441003143 0.03202458734271577 -0.010502487996717646 1.0073958870326207 1.0073958870326207 -0.018492621078549213 24.96849000732441 1.0073958870326207 0.007395887032620062 1.0021613786001722 1.005694656087065 1.002893352372655 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 0.9939986751570079 15.00575274486155
0.304 0.022 0.38921052631578945 7.42e-05 0.0026 4.14 normal 1.0 1.009364902661395 -0.004164090880898215 1.0036028454953019 0.9730249356564045 0.023081073856064435 -0.004344258696387757 1.0012556609741667 1.0012556609741667 -0.0029789515100179078 24.984016494432563 1.0012556609741667 0.0012556609741998556 1.046480759748273 1.0078260545493662 1.0082083420405068 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 0.9901769836548467 31.854828091907045
0.304 0.022 0.38921052631578945 7.42e-05 0.00265 4.14 inverted 1.0 1.0087458450775675 -0.007186843005150258 1.007997043715894 0.96060874565692 0.025269761012563216 0.024081543099452565 1.0003734809057387 1.0003734809057387 -0.013014192568331947 24.97397224227725 1.0003734809057387 0.00037348090574286556 1.0859985209026728 1.0189082060289563 1.0147310900457631 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 0.9923083315868684 80.26624595119456
0.304 0.022 0.38921052631578945 7.42e-05 0.00275 4.14 inverted 1.0 1.0071240167730409 -0.008139744376952033 1.0080145161198997 0.9577911021662281 0.02432722682399933 0.03292149389914926 1.0017781394745324 1.0017781394745324 -0.016682740403780604 24.97030134457333 1.0017781394745324 0.0017781394745382021 1.1240781858438629 1.0247514510943379 1.0182617777641436 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 0.9928937177649092 134.43478128199268
0.304 0.022 0.38921052631578945 7.42e-05 0.00275 4.14 normal 1.0 1.00593713842936 -0.006581761556147737 1.0016349627903893 0.9689882583214424 0.017444902241857317 0.014944594303877439 1.006297747489905 1.006297747489905 -0.024926039100232684 24.962058273547527 1.006297747489905 0.006297747489909085 1.1183305955449991 1.0189084932905237 1.0118584681989728 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 0.9942236879651627 94.55741295896286
0.304 0.022 0.38921052631578945 7.42e-05 0.0026 4.14 inverted 1.0 1.012431884443487 -0.006238198350925682 1.0028332573827003 0.9626246785295636 0.028293033291090897 0.024434612178876693 1.001197473614612 1.001197473614612 -0.01441486667279442 24.972569927255172 1.001197473614612 0.0011974736146058188 1.0720041621729326 1.012568614768041 1.0073767170223806 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 0.9938096748202074 59.27618053519102
0.304 0.022 0.38921052631578945 7.42e-05 0.0027 4.14 normal 1.0 1.0050519783450016 -0.0060907773515499 1.0046317168133154 0.9717743917374346 0.01807795190334369 0.005508766531647882 1.006623325989378 1.006623325989378 -0.027005545843461525 24.95997885530874 1.006623325989378 0.006623325989390627 1.0926809433821962 1.0172228949157023 1.0113446558527397 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 0.9940629721846297 71.54105140465354
0.304 0.022 0.38921052631578945 7.42e-05 0.0027 4.14 inverted 1.0 1.0087672446000082 -0.007594683225446097 1.0033137420116967 0.9622363327163894 0.025027504156749383 0.031043002751460082 1.0001715848392945 1.0001715848392945 -0.013954158080879143 24.97303132436474 1.0001715848392945 0.00017158483928122174 1.111484234611896 1.0193941339850838 1.013171077074573 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 0.9928283915564232 105.07948514796074
0.304 0.022 0.38921052631578945 7.42e-05 0.00265 4.14 normal 1.0 1.0079249483332968 -0.004924705295514733 1.0019568787507622 0.9736031301446076 0.019512533935973776 0.0008866419185402399 1.0067086010031268 1.0067086010031268 -0.02110664378554332 24.96587791236528 1.0067086010031268 0.006708601003130706 1.0712123995837173 1.0107627097155338 1.0053132030372254 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 0.9948245424202665 50.181457188840405
0.304 0.022 0.38921052631578945 7.42e-05 0.00295 4.14 normal 1.0 0.9968073814462939 -0.006995199736279111 1.0027928980992482 0.9805298122219522 0.003916192244263301 0.043667097942763036 1.005669308874329 1.005669308874329 -0.038257603259132994 24.952186781512445 1.005669308874329 0.00566930887433578 1.2207192680605103 1.0225954425556831 1.0108371871625708 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 0.9948259117495214 189.92392798962504
0.304 0.022 0.38921052631578945 7.42e-05 0.0029000000000000002 4.14 normal 1.0 0.9997932267780254 -0.007138503276648531 1.0027497489094885 0.974948856510706 0.008490518903455781 0.04094253700832296 1.0077073112577462 1.0077073112577462 -0.03654519612293383 24.950441807323998 1.0077073112577462 0.007707311257748515 1.1975385100971383 1.0233427488162044 1.012960239027519 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 0.9947028302556488 164.27716024995647
0.304 0.022 0.38921052631578945 7.42e-05 0.0028 4.14 normal 1.0 1.0024969621343272 -0.006640411125195841 1.006983290146765 0.9702555124340503 0.013871572952160197 0.02152545708861879 1.0070428365946824 1.0070428365946824 -0.029711076624842642 24.957275366049174 1.0070428365946824 0.007042836594693337 1.1416932699644153 1.0216904403889722 1.0140831476832688 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 0.9943337306741022 117.1296459736227
0.304 0.022 0.38921052631578945 7.42e-05 0.00295 4.14 inverted 1.0 0.998549739798838 -0.008409831303616425 1.0034320459152095 0.9722989187962979 0.009396767558920488 0.06119445545667785 1.0087429076411665 1.0087429076411665 -0.043140121825281944 24.943848280083145 1.0087429076411665 0.008742907641161564 1.227019749215992 1.0276261610336543 1.0170236937642056 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 0.9935099409395036 244.9915416591149
0.304 0.022 0.38921052631578945 7.42e-05 0.00285 4.14 normal 1.0 1.000267103091143 -0.007103592297318466 1.0090007901034972 0.9697273369841145 0.01251406654520209 0.030355925741994097 1.0068973852257694 1.0068973852257694 -0.031014430914441254 24.955971942926944 1.0068973852257694 0.00689738522576239 1.167368725325788 1.0253343019221355 1.0169028666445452 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 0.9942601519954627 140.02908624510164
0.304 0.022 0.38921052631578945 7.42e-05 0.0028 4.14 inverted 1.0 1.0047208709383537 -0.008315498760829723 1.0080374893056656 0.9592372975289278 0.01893322569766833 0.040405541574000226 1.0039100046316827 1.0039100046316827 -0.01984992065298064 24.9671356737795 1.0039100046316827 0.003910004631687426 1.1554165778574577 1.02608055810897 1.0180499345075105 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 0.9938246704898228 162.49336137383096
0.304 0.022 0.38921052631578945 7.42e-05 0.00285 4.14 inverted 1.0 1.0037611637384263 -0.008115062962729628 1.0019453482601273 0.9659692567801725 0.015091181049089774 0.05192184478836488 1.0068234746476852 1.0068234746476852 -0.03097247336456468 24.95601281540793 1.0068234746476852 0.006823474647692213 1.1880898579905501 1.0241815494714512 1.013430494398777 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 0.9946261462152144 188.04763788763637
0.304 0.022 0.38921052631578945 7.42e-05 0.0029000000000000002 4.14 inverted 1.0 1.0011738542509958 -0.00811613241386634 1.0037597225874157 0.9682536971013831 0.0118026054431303 0.057599887579997296 0.9965093167261602 0.9965093167261602 -0.01221498821314514 24.97477542356002 0.9965093167261602 -0.00349068327382631 1.207569695761304 1.0254972291209192 1.016458127623505 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 0.9928738492407572 215.3553345453118
0.304 0.022 0.38921052631578945 7.42e-05 0.003 4.14 inverted 1.0 0.9923867472779534 -0.008252125201835235 1.0057855785045908 0.98054096045265 0.0005245870896513402 0.05532941940955131 0.9970023266452084 0.9970023266452084 -0.029613010495753305 24.963898023265777 0.9970023266452084 -0.002997673354780056 1.2290686251583904 1.031692253251209 1.0213945292231232 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 0.9920716498621703 276.1967761193567
0.304 0.022 0.38921052631578945 7.42e-05 0.003 4.14 normal 1.0 0.9927535214409104 -0.007319768622716583 1.0056025923017033 0.9814108801136174 -0.001454891623413884 0.04038790064645674 0.9970530510516317 0.9970530510516317 -0.023328323705326448 24.96958350737899 0.9970530510516317 -0.002946948948355653 1.2283032686605235 1.0290408130281428 1.0185337141533257 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 0.9926934280019946 217.2413887712864
0.304 0.022 0.41026315789473683 7.42e-05 0.0021 4.14 normal 1.0 1.0288003589845405 -0.0025248634213126753 0.9997235574460229 0.9595183921617598 0.06171749975628573 -0.010378533621337173 1.0145872959304187 1.0145872959304187 -0.04313013889673151 24.943864073150657 1.0145872959304187 0.014587295930426857 0.8312160659355214 1.005616616393401 1.0059598740027893 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 0.9954120184060565 221.05378019118373
0.304 0.022 0.41026315789473683 7.42e-05 0.002 4.14 normal 1.0 1.0285226114595423 0.00035107533379121603 1.002876725685724 0.9723523011933937 0.05419005150366594 -0.017340908898581715 1.0115213559157459 1.0115213559157459 -0.051337361717954694 24.95880003220991 1.0115213559157459 0.011521355915753772 0.8122004132695835 0.9882284448858027 0.9887017721662137 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 0.9954381447574517 335.89893955059284
0.304 0.022 0.41026315789473683 7.42e-05 0.00205 4.14 inverted 1.0 1.0274910825289743 -0.0005910739156218816 1.0033277759300363 0.9683440948576163 0.04983467083026441 -0.008139888058085314 0.9832776832613503 0.9832776832613503 0.024275253331613435 25.011274543947394 0.9832776832613503 -0.016722316738644796 0.8299086407148674 0.9872312032520641 0.9907175364749697 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 0.9962351029558413 237.15351782254874
0.304 0.022 0.41026315789473683 7.42e-05 0.00205 4.14 normal 1.0 1.028678870670006 -0.0019025514833043073 1.0022792951365933 0.9621723016770215 0.0615499258474888 -0.014585088727795587 1.0088390284045625 1.0088390284045625 -0.040463902943910085 24.9550963685638 1.0088390284045625 0.008839028404571837 0.8211211168024322 1.0018615962541466 1.002922572089162 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 0.9949048143914493 273.58790508687383
0.304 0.022 0.41026315789473683 7.42e-05 0.002 4.14 inverted 1.0 1.0335525981859777 -0.0024915115911231175 0.9989378247583395 0.9514235405771679 0.0655119022008122 -0.0010828042992500335 1.0100079382041625 1.0100079382041625 -0.03251284422536407 24.954484228941656 1.0100079382041625 0.010007938204171755 0.8062885302521827 1.0041103654232895 1.007931589599835 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 0.9942482020592157 289.4083429210964
0.304 0.022 0.41026315789473683 7.42e-05 0.0021 4.14 inverted 1.0 1.029072724025857 -0.0025732263562928065 0.9990363688586613 0.9563013124842163 0.05673566394872641 -0.003258210901733624 0.9908339360040053 0.9908339360040053 0.011423864453274767 24.998416607745046 0.9908339360040053 -0.009166063995981747 0.8333536185803113 1.0043566864257176 1.0061798308371588 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 0.9937845121134254 190.29945744740533
0.304 0.022 0.41026315789473683 7.42e-05 0.00215 4.14 inverted 1.0 1.0287705474542697 -0.0024159607294107566 0.998996303081388 0.956230222045085 0.05702416304327503 -0.003010186006806979 0.9909768074289775 0.9909768074289775 0.010846616137801612 24.997839381860082 0.9909768074289775 -0.009023192571009355 0.8337844266223746 1.0040932017505515 1.0060555764211154 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 0.9936373267955846 151.07242658848398
0.304 0.022 0.41026315789473683 7.42e-05 0.00215 4.14 normal 1.0 1.028049559777687 -0.0022080990198256704 0.9984743434944285 0.9601588046589468 0.06122207316004142 -0.010315912228794046 0.9911311671961169 0.9911311671961169 0.007050470568651513 24.994659038309408 0.9911311671961169 -0.008868832803869445 0.8379024810869008 1.0064808056566799 1.008167186345963 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 0.9937926538959259 179.8252872871196
0.304 0.022 0.41026315789473683 7.42e-05 0.0022500000000000003 4.14 normal 1.0 1.0199691626947571 -0.0014273987857339435 1.002371830375633 0.9708164738233822 0.04271709823213972 -0.00995695449680809 0.9916126795840796 0.9916126795840796 0.014182732744967575 25.0011760478989 0.9916126795840796 -0.00838732041591025 0.8943406075485556 1.0046520310280793 0.999469753824058 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 0.999582017468692 114.89581443308285
0.304 0.022 0.41026315789473683 7.42e-05 0.0022 4.14 inverted 1.0 1.0222651325101815 -0.0029341945386157373 1.0016220171416639 0.9579864899683975 0.04402494353410346 -0.008207970126450661 0.9914972631175714 0.9914972631175714 0.013520984988435207 25.000513737458714 0.9914972631175714 -0.008502736882414633 0.8607363640929008 1.0119139165397155 1.0131825389857534 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 0.993289321131814 119.44947704260927
0.304 0.022 0.41026315789473683 7.42e-05 0.0022500000000000003 4.14 inverted 1.0 1.0208926811364403 -0.002509355673142755 1.0026481364097075 0.9649851667656412 0.041482922570896655 0.0026646228525940264 0.9930316034940128 0.9930316034940128 0.011402822786995722 24.998395474875768 0.9930316034940128 -0.006968396505979008 0.905099802833516 1.0024502013879888 1.0011153059617508 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 0.9947125568505037 95.00800632865045
0.304 0.022 0.41026315789473683 7.42e-05 0.0023 4.14 inverted 1.0 1.0152737796989033 -0.003075484583836784 1.0095543187800613 0.9682337520450319 0.03874143819994313 0.0018338587559571613 0.9920043478324556 0.9920043478324556 0.012512107849222822 24.99950473338693 0.9920043478324556 -0.007995652167536709 0.9107323023179505 1.0095764974329802 1.0087264152031519 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 0.9936164788538375 73.77705427617772
0.304 0.022 0.41026315789473683 7.42e-05 0.0022 4.14 normal 1.0 1.0216266849788354 -0.0017620854131389218 1.0033133304881252 0.9660838389600179 0.048482949761823456 -0.009925006086762252 0.9933515990924132 0.9933515990924132 0.005575395930187662 24.992568223646238 0.9933515990924132 -0.006648400907576853 0.8695014165563263 1.0083466062059658 1.0079592427001112 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 0.9953110109619203 146.85788820412515
0.304 0.022 0.41026315789473683 7.42e-05 0.0023 4.14 normal 1.0 1.0184394152937146 -0.0018279911007415969 1.0029549531812203 0.9711240631323169 0.03871846719262191 -0.011605659197960345 0.9923510956585323 0.9923510956585323 0.016320592126053732 25.003313025344465 0.9923510956585323 -0.007648904341460708 0.9132951670242327 1.0018325339358172 0.9999060255886646 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 0.9959406611739274 84.85417350653816
0.304 0.022 0.41026315789473683 7.42e-05 0.00235 4.14 normal 1.0 1.0168209853432753 -0.002441564816645198 1.002781132413051 0.9699796196598949 0.035066548756370865 -0.018603937822955982 0.9921202652879946 0.9921202652879946 0.018098161436409445 25.0050904874361 0.9921202652879946 -0.007879734711998257 0.9213087927365017 1.004250565514089 1.0021063684216114 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 0.9956775436987576 56.80369511273957
0.304 0.022 0.41026315789473683 7.42e-05 0.0024000000000000002 4.14 inverted 1.0 1.014951304141126 -0.0041123292253878166 1.0036591545018476 0.9678285440804817 0.033412716399547786 0.006430041525399831 0.9895300863711828 0.9895300863711828 0.014803259459753809 25.001794891692388 0.9895300863711828 -0.010469913628811951 0.9629690584525645 1.0057541958863283 1.00380989508916 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 0.993652621874582 34.713905661004546
0.304 0.022 0.41026315789473683 7.42e-05 0.0024000000000000002 4.14 normal 1.0 1.0144287808909727 -0.003089230544063449 1.00188887242843 0.9695513845556044 0.030150241600053813 -0.022540371986597398 0.9949435567825867 0.9949435567825867 0.012247276145705957 24.999239478235598 0.9949435567825867 -0.005056443217404843 0.9330321529819943 1.00920855478252 1.0064367081448575 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 0.9949618137423278 31.40023901675542
0.304 0.022 0.41026315789473683 7.42e-05 0.00235 4.14 inverted 1.0 1.0163021356330146 -0.0036770940638666243 1.005524025699959 0.9662677594329984 0.03602656241656555 0.0013263515633095116 0.9944834955294244 0.9944834955294244 0.007769890186551919 24.994762453113374 0.9944834955294244 -0.005516504470568259 0.9389254702295865 1.005694432336467 1.003123174608274 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 0.9954930333104114 52.15550800736726
0.304 0.022 0.41026315789473683 7.42e-05 0.00245 4.14 inverted 1.0 1.0136695670880398 -0.00477654759498307 1.0031335667718118 0.9644949402529651 0.031117726426838438 0.012927763197353807 0.9878668277502518 0.9878668277502518 0.015696828794695646 25.00268781764893 0.9878668277502518 -0.01213317224973923 0.9876706349972703 1.0102178094698833 1.0107269624422601 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 0.9911839389826508 25.90651306662424
0.304 0.022 0.41026315789473683 7.42e-05 0.00245 4.14 normal 1.0 1.012898127547347 -0.003458059679272471 1.0014967327327315 0.9716421007259077 0.02783892378580961 -0.009965607864707276 0.9969362423990402 0.9969362423990402 0.004908486727297437 24.991900828731097 0.9969362423990402 -0.0030637576009587704 0.9720235378342494 1.0082193384465195 1.003758570405054 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 0.9958717011948577 13.469735859680842
0.304 0.022 0.41026315789473683 7.42e-05 0.0025 4.14 normal 1.0 1.0106213218047957 -0.0031420939196599618 1.0006949518930988 0.9750462128193214 0.02238228767021051 -0.003644133940735607 1.0030547334919964 1.0030547334919964 -0.006849076699332547 24.980142245280245 1.0030547334919964 0.0030547334919741776 0.9987910254638206 1.0059764196633418 1.0058522633497107 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 0.9925217848335578 7.551055508039813
0.304 0.022 0.41026315789473683 7.42e-05 0.0025 4.14 inverted 1.0 1.0111045540099157 -0.0044496036445106565 1.0020882420053334 0.96971539495286 0.0248077645639622 0.02191979077481284 0.990340547337956 0.990340547337956 0.011566852269896186 24.998559268250503 0.990340547337956 -0.009659452662038503 1.0226721327359145 1.010688706985485 1.004064230819362 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 0.9957655310078828 27.301791452421963
0.304 0.022 0.41026315789473683 7.42e-05 0.00255 4.14 inverted 1.0 1.01090871455261 -0.004256666006975022 1.0020556039839401 0.9696574615547977 0.025008646166567176 0.02213353894726106 0.9904458936085216 0.9904458936085216 0.01258034244004248 24.99957277370562 0.9904458936085216 -0.00955410639147286 1.0229596740700493 1.0104840958343475 1.0039653937825614 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 0.9956570940987152 37.439577902679176
0.304 0.022 0.41026315789473683 7.42e-05 0.00265 4.14 normal 1.0 1.003770903538575 -0.004228455790697201 1.000369098838824 0.9752984361851715 0.009917362099964076 -0.0007204526608779589 0.9918518268673481 0.9918518268673481 0.012598047888444638 24.999590484950335 0.9918518268673481 -0.008148173132644364 1.0486206941227385 1.0196074341249457 1.0126647142301002 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 0.995113713117816 43.921789836301166
0.304 0.022 0.41026315789473683 7.42e-05 0.0026 4.14 normal 1.0 1.00653395588532 -0.003717504795163345 1.0001123221140649 0.9745241605517194 0.014493718090094684 0.0012203968278238322 0.9922346369432886 0.9922346369432886 0.014560716218887609 25.00155313229228 0.9922346369432886 -0.007765363056707596 1.0382913777851672 1.0152796467477034 1.0085034600211022 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 0.9954427922964969 24.98935407332392
0.304 0.022 0.41026315789473683 7.42e-05 0.00255 4.14 normal 1.0 1.0072632544868727 -0.002785314380639947 1.0019278938913552 0.9793827964004101 0.015643938094986994 0.0014335018106005992 0.992880089438783 0.992880089438783 0.013799810637937759 25.000792188351003 0.992880089438783 -0.007119910561212488 1.027089128541858 1.0080551294740345 1.001189304317609 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 0.996172949982844 11.938798518051502
0.304 0.022 0.41026315789473683 7.42e-05 0.00265 4.14 inverted 1.0 1.0035471575303778 -0.00582773829475505 1.0074238750181932 0.9705938549488723 0.014314611802202623 0.03754488421333495 0.9951307704564576 0.9951307704564576 -0.0026129444099159014 24.984379885077875 0.9951307704564576 -0.0048692295435349 1.0885954392116137 1.019538667148514 1.012528799888334 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 0.9931298653312611 74.5153189082417
0.304 0.022 0.41026315789473683 7.42e-05 0.0026 4.14 inverted 1.0 1.0064222772748406 -0.0051882427945229475 1.005391370486023 0.9698158900426822 0.017554623746250938 0.03313707232202386 0.9886669555523886 0.9886669555523886 0.012736059853283287 24.999728752812715 0.9886669555523886 -0.01133304444760478 1.069719673872231 1.0149911695300924 1.0087571789679919 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 0.993420903542305 53.07950724818899
0.304 0.022 0.41026315789473683 7.42e-05 0.0027 4.14 inverted 1.0 1.0038303319365525 -0.006048786682608227 1.0046995623970538 0.9696420830585701 0.011107652798518396 0.04001745321985464 1.0022939206994679 1.0022939206994679 -0.016868783344395812 24.970125115882396 1.0022939206994679 0.0022939206994708984 1.1116002134492928 1.0153288587106573 1.0141909810706673 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 0.9872134436213283 99.45769687098198
0.304 0.022 0.41026315789473683 7.42e-05 0.0027 4.14 normal 1.0 1.0011739401892104 -0.004317873320703661 1.0027116499479674 0.9810114651531903 0.005327616597310301 0.013933162205262244 0.9938812944162957 0.9938812944162957 0.004769100658415622 24.99176169411239 0.9938812944162957 -0.006118705583700111 1.097488641445481 1.014650288808654 1.0047972109637848 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 0.9961386472193591 65.11033653038369
0.304 0.022 0.41026315789473683 7.42e-05 0.00275 4.14 normal 1.0 1.0011614404287805 -0.004301206973463811 1.0027099833132433 0.9810072985663802 0.005344282944550151 0.013949828552502094 0.9938729612426758 0.9938729612426758 0.004632489412149753 24.991625089731645 0.9938729612426758 -0.006127038757320036 1.0975094743795308 1.014633622461414 1.0047888777901648 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 0.9961303140457392 88.85370360883977
0.304 0.022 0.41026315789473683 7.42e-05 0.00285 4.14 inverted 1.0 0.9989539911785175 -0.006727285221873859 1.0040013354010893 0.9727201807318301 0.004026153921438422 0.06295238189705876 0.9944782590632208 0.9944782590632208 -0.003848022800048253 24.983145077087286 0.9944782590632208 -0.005521740936773602 1.1904203440358676 1.0240411399585905 1.010072578619359 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 0.9953191217753753 183.59373764759178
0.304 0.022 0.41026315789473683 7.42e-05 0.00275 4.14 inverted 1.0 1.0008894081564168 -0.006631780885195208 1.0056285409147425 0.9710288705522115 0.010558902140323302 0.04395194077127798 0.9950974769278523 0.9950974769278523 -0.0011559913709655292 24.985836746584823 0.9950974769278523 -0.004902523072145427 1.12899395761571 1.0234849218906756 1.0129726821557021 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 0.9950570279999876 129.12750503502443
