Sin2Theta12 Sin2Theta13 Sin2Theta23 Dm221 Dm231 dCP Ordering FluxNormalization_Below1GeV FluxNormalization_Above1GeV FluxTilt NuNuBarRatio FlavorRatio ZenithFluxUp ZenithFluxDown IceAbsorption IceScattering OptEffHeadon OptEffLateral OptEffOverall CoinFraction XSecNuTau NCoverCC NCHad DIS CCQE CCQENuBarNu CCQEMuE CC1Pi_Pi0Pi CC1Pi_NuBarNuE CC1Pi_NuBarNuMu CC1PiProduction CohPiProduction AxialMass X2
0.304 0.022 0.32605263157894737 7.42e-05 0.0028 4.14 normal 1.0 1.0243463267965718 -0.01099861782197794 1.0050965248540549 0.9451464789805788 0.06550216167473097 -0.02022063894195332 0.9915642552133386 0.9915642552133386 -0.014464192877025108 24.984140471266905 0.9915642552133386 -0.008435744786650873 1.0949931542861173 1.0183516492066584 1.007720660215117 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 0.9980176899305947 168.94304950345233
0.304 0.022 0.32605263157894737 7.42e-05 0.00275 4.14 normal 1.0 1.0229394827277265 -0.011076418633055663 1.0024113714171918 0.9456508468696585 0.05754748295456709 -0.03129965965263095 0.9924942862537829 0.9924942862537829 -0.010783200557880488 24.987821496820615 0.9924942862537829 -0.007505713746211414 1.1047601445528896 1.0192438726034005 1.0083167067758572 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 0.9978066071501416 146.01085135112368
0.304 0.022 0.32605263157894737 7.42e-05 0.0029000000000000002 4.14 normal 1.0 1.0164816204751619 -0.011477689713991312 1.005765156663618 0.9530431873900229 0.049661610347624986 -0.003458563000309183 0.9950593936119828 0.9950593936119828 -0.023349642203536934 24.975255804969883 0.9950593936119828 -0.004940606388008834 1.1883719747490697 1.0216198148854416 1.0077374325230493 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 0.9971294176081772 211.50789989829047
0.304 0.022 0.32605263157894737 7.42e-05 0.00285 4.14 normal 1.0 1.0173545683497844 -0.01128501078799503 1.0089178221450819 0.9507185807358349 0.05209638473871033 -0.010294581151342953 0.9945479051572322 0.9945479051572322 -0.019715035077659118 24.978890201637984 0.9945479051572322 -0.005452094842761267 1.163282721263243 1.0213346870529831 1.0084913510505662 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 0.997117032983155 188.70576572245432
0.304 0.022 0.32605263157894737 7.42e-05 0.00295 4.14 normal 1.0 1.013129115653901 -0.010779845778890315 1.0066065713433303 0.9609422460642949 0.04247249474291039 -0.0011618992998203453 0.9921228225237031 0.9921228225237031 -0.024899869421684647 24.98029666419835 0.9921228225237031 -0.007877177476286312 1.2097710845030922 1.0169699244927548 1.003513227224637 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 0.9954828418413916 236.6557041892042
0.304 0.022 0.32605263157894737 7.42e-05 0.003 4.14 normal 1.0 1.0110763632291966 -0.01183663203368098 1.0031896348440514 0.9579183326809161 0.0404291277523544 -0.007488041760849943 0.9889934796673915 0.9889934796673915 -0.022039509723543304 24.985262223667156 0.9889934796673915 -0.011006520332595427 1.2027775135688992 1.029249682805403 1.0172783105740155 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 0.99471695252953 262.95289217585685
0.304 0.022 0.34710526315789475 7.42e-05 0.002 4.14 normal 1.0 1.0460061443998367 -0.005546317886233851 0.998492234561114 0.9383815906080587 0.09795079796271955 -0.03935598113544314 0.9959922344553216 0.9959922344553216 -0.02304671008474797 24.975561344479516 0.9959922344553216 -0.004007765544665317 0.8244111136999492 1.0033382786317535 1.0036828978311474 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 0.9962145302779045 363.9129958508161
0.304 0.022 0.34710526315789475 7.42e-05 0.00205 4.14 normal 1.0 1.0448141710347958 -0.006485119475616311 0.9965239118007627 0.9386506449397517 0.09504353699130297 -0.04158707463546753 1.0053074326191551 1.0053074326191551 -0.03944355797648451 24.95916707229274 1.0053074326191551 0.005307432619161855 0.8380789081097076 1.0012738082947528 1.0036483499516853 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 0.9977725536620539 304.5731249914355
0.304 0.022 0.34710526315789475 7.42e-05 0.0021 4.14 normal 1.0 1.0447992051720683 -0.006465164991979616 0.9965219163523991 0.9386456563188426 0.09506349147493966 -0.04156712015183083 1.0053174098609734 1.0053174098609734 -0.039113639539776264 24.959497031465514 1.0053174098609734 0.005317409860980203 0.8381038512142535 1.001253853811116 1.003638372709867 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 0.9977625764202355 254.61026428950217
0.304 0.022 0.34710526315789475 7.42e-05 0.00215 4.14 normal 1.0 1.038806448631085 -0.006269310443296997 1.001156012026357 0.939721788902464 0.0849011076791805 -0.04500894402003899 1.004872384999294 1.004872384999294 -0.0319377671255963 24.966673640624215 1.004872384999294 0.004872384999304821 0.857136549287896 1.0087094074712024 1.0107055023491704 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 0.9971134813355621 214.17154377637053
