Sin2Theta12 Sin2Theta13 Sin2Theta23 Dm221 Dm231 dCP Ordering X2
0.304 0.0 0.355 7.42e-05 0.0023875 6.2832 normal 99.74897662705558
0.304 0.0 0.355 7.42e-05 0.00244375 3.1416 normal 85.75479331551186
0.304 0.0 0.355 7.42e-05 0.00244375 3.76992 normal 85.75479331551186
0.304 0.0 0.355 7.42e-05 0.00244375 0.62832 inverted 79.79383129442918
0.304 0.0 0.355 7.42e-05 0.00244375 6.2832 normal 85.75479331551186
0.304 0.0 0.355 7.42e-05 0.00244375 5.02656 inverted 79.79383129442918
0.304 0.0 0.355 7.42e-05 0.00244375 5.65488 inverted 79.79383129442918
0.304 0.0 0.355 7.42e-05 0.0025 1.88496 inverted 73.78386893296506
0.304 0.0 0.355 7.42e-05 0.0025 3.1416 normal 75.51859219934056
0.304 0.0 0.355 7.42e-05 0.0025 2.51328 inverted 73.78386893296506
0.304 0.0 0.355 7.42e-05 0.00244375 5.65488 normal 85.75479331551186
0.304 0.0 0.355 7.42e-05 0.0025 0.62832 normal 75.51859219934056
0.304 0.0 0.355 7.42e-05 0.0025 0.0 inverted 73.78386893296506
0.304 0.0 0.355 7.42e-05 0.0025 1.25664 inverted 73.78386893296506
0.304 0.0 0.355 7.42e-05 0.00244375 4.3982399999999995 normal 85.75479331551186
0.304 0.0 0.355 7.42e-05 0.00244375 4.3982399999999995 inverted 79.79383129442918
0.304 0.0 0.355 7.42e-05 0.0025 1.88496 normal 75.51859219934056
0.304 0.0 0.355 7.42e-05 0.0025 0.62832 inverted 73.78386893296506
0.304 0.0 0.355 7.42e-05 0.00244375 6.2832 inverted 79.79383129442918
0.304 0.0 0.355 7.42e-05 0.0025 0.0 normal 75.51859219934056
0.304 0.0 0.355 7.42e-05 0.0025 1.25664 normal 75.51859219934056
0.304 0.0 0.355 7.42e-05 0.0025 2.51328 normal 75.51859219934056
0.304 0.0 0.355 7.42e-05 0.00244375 5.02656 normal 85.75479331551186
0.304 0.0 0.355 7.42e-05 0.0025 3.1416 inverted 73.78386893296506
0.304 0.0 0.355 7.42e-05 0.00255625 2.51328 inverted 77.93792815025783
0.304 0.0 0.355 7.42e-05 0.00255625 2.51328 normal 74.8460930599371
0.304 0.0 0.355 7.42e-05 0.0025 3.76992 inverted 73.78386893296506
0.304 0.0 0.355 7.42e-05 0.00255625 0.62832 inverted 77.93792815025783
0.304 0.0 0.355 7.42e-05 0.00255625 1.88496 inverted 77.93792815025783
0.304 0.0 0.355 7.42e-05 0.0025 5.65488 normal 75.51859219934056
0.304 0.0 0.355 7.42e-05 0.00255625 0.0 inverted 77.93792815025783
0.304 0.0 0.355 7.42e-05 0.0025 4.3982399999999995 inverted 73.78386893296506
0.304 0.0 0.355 7.42e-05 0.00255625 0.0 normal 74.8460930599371
0.304 0.0 0.355 7.42e-05 0.0025 5.02656 inverted 73.78386893296506
0.304 0.0 0.355 7.42e-05 0.0025 4.3982399999999995 normal 75.51859219934056
0.304 0.0 0.355 7.42e-05 0.0025 5.65488 inverted 73.78386893296506
0.304 0.0 0.355 7.42e-05 0.00255625 0.62832 normal 74.8460930599371
0.304 0.0 0.355 7.42e-05 0.0025 6.2832 normal 75.51859219934056
0.304 0.0 0.355 7.42e-05 0.0025 5.02656 normal 75.51859219934056
0.304 0.0 0.355 7.42e-05 0.00255625 1.25664 inverted 77.93792815025783
0.304 0.0 0.355 7.42e-05 0.0025 6.2832 inverted 73.78386893296506
0.304 0.0 0.355 7.42e-05 0.0025 3.76992 normal 75.51859219934056
0.304 0.0 0.355 7.42e-05 0.00255625 1.88496 normal 74.8460930599371
0.304 0.0 0.355 7.42e-05 0.00255625 1.25664 normal 74.8460930599371
0.304 0.0 0.355 7.42e-05 0.00255625 3.1416 inverted 77.93792815025783
0.304 0.0 0.355 7.42e-05 0.00255625 3.76992 normal 74.8460930599371
0.304 0.0 0.355 7.42e-05 0.00255625 3.1416 normal 74.8460930599371
0.304 0.0 0.355 7.42e-05 0.00255625 6.2832 normal 74.8460930599371
0.304 0.0 0.355 7.42e-05 0.0026125000000000002 0.62832 inverted 90.41129700776928
0.304 0.0 0.355 7.42e-05 0.00255625 5.65488 normal 74.8460930599371
0.304 0.0 0.355 7.42e-05 0.00255625 4.3982399999999995 inverted 77.93792815025783
0.304 0.0 0.355 7.42e-05 0.0026125000000000002 1.25664 inverted 90.41129700776928
0.304 0.0 0.355 7.42e-05 0.00255625 5.02656 inverted 77.93792815025783
0.304 0.0 0.355 7.42e-05 0.0026125000000000002 1.88496 inverted 90.41129700776928
0.304 0.0 0.355 7.42e-05 0.00255625 3.76992 inverted 77.93792815025783
0.304 0.0 0.355 7.42e-05 0.0026125000000000002 1.25664 normal 82.83808281928378
0.304 0.0 0.355 7.42e-05 0.0026125000000000002 0.0 inverted 90.41129700776928
0.304 0.0 0.355 7.42e-05 0.00255625 4.3982399999999995 normal 74.8460930599371
0.304 0.0 0.355 7.42e-05 0.00255625 6.2832 inverted 77.93792815025783
0.304 0.0 0.355 7.42e-05 0.0026125000000000002 0.62832 normal 82.83808281928378
0.304 0.0 0.355 7.42e-05 0.00255625 5.65488 inverted 77.93792815025783
0.304 0.0 0.355 7.42e-05 0.0026125000000000002 1.88496 normal 82.83808281928378
0.304 0.0 0.355 7.42e-05 0.0026125000000000002 0.0 normal 82.83808281928378
0.304 0.0 0.355 7.42e-05 0.00255625 5.02656 normal 74.8460930599371
0.304 0.0 0.355 7.42e-05 0.0026125000000000002 2.51328 normal 82.83808281928378
0.304 0.0 0.355 7.42e-05 0.00266875 0.62832 inverted 109.63239066475823
0.304 0.0 0.355 7.42e-05 0.0026125000000000002 3.76992 inverted 90.41129700776928
0.304 0.0 0.355 7.42e-05 0.0026125000000000002 6.2832 normal 82.83808281928378
0.304 0.0 0.355 7.42e-05 0.0026125000000000002 4.3982399999999995 inverted 90.41129700776928
0.304 0.0 0.355 7.42e-05 0.0026125000000000002 3.1416 inverted 90.41129700776928
0.304 0.0 0.355 7.42e-05 0.00266875 1.25664 inverted 109.63239066475823
0.304 0.0 0.355 7.42e-05 0.0026125000000000002 5.02656 inverted 90.41129700776928
0.304 0.0 0.355 7.42e-05 0.0026125000000000002 5.02656 normal 82.83808281928378
0.304 0.0 0.355 7.42e-05 0.0026125000000000002 6.2832 inverted 90.41129700776928
0.304 0.0 0.355 7.42e-05 0.0026125000000000002 5.65488 normal 82.83808281928378
0.304 0.0 0.355 7.42e-05 0.00266875 1.25664 normal 99.657469305928
0.304 0.0 0.355 7.42e-05 0.0026125000000000002 2.51328 inverted 90.41129700776928
0.304 0.0 0.355 7.42e-05 0.0026125000000000002 4.3982399999999995 normal 82.83808281928378
0.304 0.0 0.355 7.42e-05 0.0026125000000000002 3.76992 normal 82.83808281928378
0.304 0.0 0.355 7.42e-05 0.00266875 0.62832 normal 99.657469305928
0.304 0.0 0.355 7.42e-05 0.00266875 0.0 inverted 109.63239066475823
0.304 0.0 0.355 7.42e-05 0.0026125000000000002 3.1416 normal 82.83808281928378
0.304 0.0 0.355 7.42e-05 0.0026125000000000002 5.65488 inverted 90.41129700776928
0.304 0.0 0.355 7.42e-05 0.00266875 0.0 normal 99.657469305928
0.304 0.0 0.355 7.42e-05 0.00266875 5.65488 normal 99.657469305928
0.304 0.0 0.355 7.42e-05 0.00266875 1.88496 inverted 109.63239066475823
0.304 0.0 0.355 7.42e-05 0.00266875 3.1416 inverted 109.63239066475823
0.304 0.0 0.355 7.42e-05 0.00266875 6.2832 normal 99.657469305928
0.304 0.0 0.355 7.42e-05 0.00266875 3.76992 normal 99.657469305928
0.304 0.0 0.355 7.42e-05 0.002725 0.62832 normal 119.61515344377243
0.304 0.0 0.355 7.42e-05 0.00266875 5.65488 inverted 109.63239066475823
0.304 0.0 0.355 7.42e-05 0.00266875 2.51328 inverted 109.63239066475823
0.304 0.0 0.355 7.42e-05 0.00266875 4.3982399999999995 inverted 109.63239066475823
0.304 0.0 0.355 7.42e-05 0.00266875 5.02656 normal 99.657469305928
0.304 0.0 0.355 7.42e-05 0.00266875 4.3982399999999995 normal 99.657469305928
0.304 0.0 0.355 7.42e-05 0.00266875 3.1416 normal 99.657469305928
0.304 0.0 0.355 7.42e-05 0.00266875 5.02656 inverted 109.63239066475823
0.304 0.0 0.355 7.42e-05 0.002725 0.0 inverted 129.97288401205083
0.304 0.0 0.355 7.42e-05 0.00266875 6.2832 inverted 109.63239066475823
0.304 0.0 0.355 7.42e-05 0.002725 0.0 normal 119.61515344377243
0.304 0.0 0.355 7.42e-05 0.00266875 2.51328 normal 99.657469305928
0.304 0.0 0.355 7.42e-05 0.002725 0.62832 inverted 129.97288401205083
0.304 0.0 0.355 7.42e-05 0.00266875 1.88496 normal 99.657469305928
0.304 0.0 0.355 7.42e-05 0.00266875 3.76992 inverted 109.63239066475823
0.304 0.0 0.355 7.42e-05 0.002725 5.02656 normal 119.61515344377243
0.304 0.0 0.355 7.42e-05 0.002725 5.02656 inverted 129.97288401205083
0.304 0.0 0.39499999999999996 7.42e-05 0.002275 0.0 normal 77.90600173581312
0.304 0.0 0.355 7.42e-05 0.002725 1.88496 normal 119.61515344377243
0.304 0.0 0.355 7.42e-05 0.002725 1.25664 inverted 129.97288401205083
0.304 0.0 0.355 7.42e-05 0.002725 5.65488 inverted 129.97288401205083
0.304 0.0 0.355 7.42e-05 0.002725 4.3982399999999995 inverted 129.97288401205083
0.304 0.0 0.355 7.42e-05 0.002725 3.76992 normal 119.61515344377243
0.304 0.0 0.355 7.42e-05 0.002725 1.25664 normal 119.61515344377243
0.304 0.0 0.355 7.42e-05 0.002725 3.1416 inverted 129.97288401205083
