Sin2Theta12 Sin2Theta13 Sin2Theta23 Dm221 Dm231 dCP Ordering FluxNormalization FluxNormalization X2 
0.304 0.022 0.4716666666666667 7.42e-05 0.00275 4.014 normal 1.0062331846585435 1.0062853114747257 70.7588633450694
0.304 0.022 0.4716666666666667 7.42e-05 0.00295 4.014 normal 1.0082987494390172 1.0077070381443638 151.03180816760923
0.304 0.022 0.4716666666666667 7.42e-05 0.0027 4.014 normal 1.0059013420773446 1.0060132745218329 52.90647360035381
0.304 0.022 0.4716666666666667 7.42e-05 0.0028 4.014 normal 1.0067696145191962 1.006695682873055 90.0545708364279
0.304 0.022 0.4716666666666667 7.42e-05 0.003 4.014 normal 1.0093017515062497 1.0076980741670336 173.462847442799
0.304 0.022 0.4883333333333333 7.42e-05 0.0022 4.014 normal 0.9979182058086511 1.0031487249824906 106.3503104055516
0.304 0.022 0.4883333333333333 7.42e-05 0.00205 4.014 normal 0.9980536259528475 1.0015326151318789 197.5423075101339
0.304 0.022 0.4883333333333333 7.42e-05 0.00215 4.014 normal 0.9979057285146521 1.0026359929480346 130.44106593993877
0.304 0.022 0.4883333333333333 7.42e-05 0.0021 4.014 normal 0.9981045431427755 1.0019614786084778 160.23389572963637
0.304 0.022 0.4883333333333333 7.42e-05 0.0022500000000000003 4.014 normal 0.9989113082392675 1.0033923236891906 83.44659253787084
0.304 0.022 0.4883333333333333 7.42e-05 0.0023 4.014 normal 1.0003309658406327 1.003649157284256 61.559616371549666
0.304 0.022 0.4883333333333333 7.42e-05 0.0024000000000000002 4.014 normal 1.0018410050858337 1.0039284705993294 24.052778212595612
0.304 0.022 0.4883333333333333 7.42e-05 0.00235 4.014 normal 1.0010054797841395 1.0037311058693787 41.413423897230594
0.304 0.022 0.4883333333333333 7.42e-05 0.0028 4.014 normal 1.0071651382336946 1.0068888405198444 89.4488813016355
0.304 0.022 0.4883333333333333 7.42e-05 0.00275 4.014 normal 1.0066251074159664 1.0064731842818715 70.07755205031737
0.304 0.022 0.4883333333333333 7.42e-05 0.00265 4.014 normal 1.0058934759501095 1.006049309395909 36.304770344954385
0.304 0.022 0.4883333333333333 7.42e-05 0.0027 4.014 normal 1.0063359665969025 1.0061854615934938 52.19503601710375
0.304 0.022 0.4883333333333333 7.42e-05 0.0026 4.014 normal 1.005428876749835 1.0058863836155887 22.98390488742472
0.304 0.022 0.4883333333333333 7.42e-05 0.00255 4.014 normal 1.0041671902066922 1.0055951637981377 12.851942031685306
0.304 0.022 0.4883333333333333 7.42e-05 0.00245 4.014 normal 1.002676688282945 1.0043828508093453 12.449335930332413
0.304 0.022 0.4883333333333333 7.42e-05 0.0025 4.014 normal 1.0035211089249403 1.0050186018882203 8.534211556401655
0.304 0.022 0.4883333333333333 7.42e-05 0.00285 4.014 normal 1.0076807074876573 1.0072821233299427 108.98362608594823
0.304 0.022 0.505 7.42e-05 0.00205 4.014 normal 0.9982839682243815 1.001240996003916 196.17365008174932
0.304 0.022 0.505 7.42e-05 0.00215 4.014 normal 0.9981309540394349 1.0023536173578886 128.9545847175189
0.304 0.022 0.505 7.42e-05 0.002 4.014 normal 0.998196925880581 1.0010605466745812 238.97765296334597
0.304 0.022 0.505 7.42e-05 0.0021 4.014 normal 0.998332159799416 1.001673461060609 158.84444164162366
0.304 0.022 0.4883333333333333 7.42e-05 0.0029000000000000002 4.014 normal 1.0086364288960532 1.0074582420169034 129.55104235821318
0.304 0.022 0.4883333333333333 7.42e-05 0.00295 4.014 normal 1.0092975789924452 1.0076587875040368 150.74027674650767
0.304 0.022 0.4883333333333333 7.42e-05 0.003 4.014 normal 1.0099821092221393 1.0078199257835494 173.30189390510967
0.304 0.022 0.505 7.42e-05 0.0022 4.014 normal 0.998143904139069 1.0028674039459768 104.83780613005715
0.304 0.022 0.505 7.42e-05 0.00255 4.014 normal 1.004612226952408 1.005256271048556 11.442145412983425
0.304 0.022 0.505 7.42e-05 0.0022500000000000003 4.014 normal 0.9991922429983278 1.003126846458914 81.9699871256563
0.304 0.022 0.505 7.42e-05 0.00245 4.014 normal 1.0029183992614799 1.004122221680996 10.987783352992325
0.304 0.022 0.505 7.42e-05 0.0023 4.014 normal 1.0005629989030274 1.003374732657775 60.05465824551986
0.304 0.022 0.505 7.42e-05 0.0024000000000000002 4.014 normal 1.0020781391798812 1.0036656269824713 22.581441588694194
0.304 0.022 0.505 7.42e-05 0.0025 4.014 normal 1.0037610136473325 1.004740440843423 7.0331026451126055
0.304 0.022 0.505 7.42e-05 0.00235 4.014 normal 1.0012400617132284 1.0034625295603214 39.91556921713323
0.304 0.022 0.505 7.42e-05 0.00265 4.014 normal 1.0059618790815756 1.0058327986233615 34.83208458381771
0.304 0.022 0.505 7.42e-05 0.00285 4.014 normal 1.0080166739284913 1.0069315012999762 107.38230057056887
0.304 0.022 0.505 7.42e-05 0.0026 4.014 normal 1.0055504157310653 1.0056750961697876 21.532197667299275
0.304 0.022 0.505 7.42e-05 0.0028 4.014 normal 1.0073949210142736 1.0065826442500274 87.86945628687629
0.304 0.022 0.505 7.42e-05 0.00295 4.014 normal 1.0095287390389507 1.0073970305728628 149.2754138574321
0.304 0.022 0.505 7.42e-05 0.0029000000000000002 4.014 normal 1.0088194730784377 1.0071947320675574 128.01910535887535
0.304 0.022 0.505 7.42e-05 0.00275 4.014 normal 1.0067643198958958 1.0062043923538375 68.5373563883395
0.304 0.022 0.505 7.42e-05 0.0027 4.014 normal 1.0063924407784253 1.0059478350693518 50.70279410152999
0.304 0.022 0.5216666666666667 7.42e-05 0.002 4.014 normal 0.9994339381292481 1.0007075773384397 237.12442753744133
0.304 0.022 0.5216666666666667 7.42e-05 0.00205 4.014 normal 0.9992967721984077 1.0008790347519902 194.28745048046963
0.304 0.022 0.5216666666666667 7.42e-05 0.0022 4.014 normal 0.9983898325968513 1.0022941340421612 102.55969757989634
0.304 0.022 0.5216666666666667 7.42e-05 0.0022500000000000003 4.014 normal 0.9983874244169146 1.0025103432182474 79.84295770822696
0.304 0.022 0.5216666666666667 7.42e-05 0.0021 4.014 normal 0.9985814942468549 1.0010956812588192 156.71760667789533
0.304 0.022 0.5216666666666667 7.42e-05 0.00215 4.014 normal 0.9983802801195701 1.0017765291742105 126.75992223701252
0.304 0.022 0.505 7.42e-05 0.003 4.014 normal 1.0102505794515828 1.0075633020253572 171.88184686927508
0.304 0.022 0.5216666666666667 7.42e-05 0.0023 4.014 normal 1.000336955488562 1.002738763609247 57.93531314293024
0.304 0.022 0.5216666666666667 7.42e-05 0.00255 4.014 normal 1.00432622368262 1.004661325767116 9.415132416665793
0.304 0.022 0.5216666666666667 7.42e-05 0.0024000000000000002 4.014 normal 1.0019091113257053 1.0029925287258783 20.633928435232516
0.304 0.022 0.5216666666666667 7.42e-05 0.0026 4.014 normal 1.0051785711408818 1.0050767680656172 19.388609910015308
0.304 0.022 0.5216666666666667 7.42e-05 0.00245 4.014 normal 1.0028259613035835 1.0034314046876138 9.054469307568104
0.304 0.022 0.5216666666666667 7.42e-05 0.0027 4.014 normal 1.0060477525010871 1.0053155394352218 48.430974607997605
0.304 0.022 0.5216666666666667 7.42e-05 0.00265 4.014 normal 1.0055776835978265 1.0052193976898163 32.64238737431802
0.304 0.022 0.5216666666666667 7.42e-05 0.0025 4.014 normal 1.0036783664376976 1.0040609057601362 5.075098101596639
0.304 0.022 0.5216666666666667 7.42e-05 0.00235 4.014 normal 1.0010150902662398 1.0028309443298364 37.89224992402962
0.304 0.022 0.5383333333333333 7.42e-05 0.002 4.014 normal 0.9959074643725241 0.9991833160264546 233.66359500176483
0.304 0.022 0.5216666666666667 7.42e-05 0.0028 4.014 normal 1.0070992277125141 1.005945700575877 85.36663854236794
0.304 0.022 0.5383333333333333 7.42e-05 0.00205 4.014 normal 0.9963193941120274 0.9994380765424483 191.21471804263675
0.304 0.022 0.5216666666666667 7.42e-05 0.00285 4.014 normal 1.0077526005304636 1.006290245790592 104.71025804026081
0.304 0.022 0.5216666666666667 7.42e-05 0.00295 4.014 normal 1.0093561817617673 1.0067635887062403 146.61139159604443
0.304 0.022 0.5216666666666667 7.42e-05 0.0029000000000000002 4.014 normal 1.0086083617763195 1.0065570823752161 125.3436070224012
0.304 0.022 0.5216666666666667 7.42e-05 0.00275 4.014 normal 1.0064336402527712 1.0055691936258087 66.15540361954032
0.304 0.022 0.5216666666666667 7.42e-05 0.003 4.014 normal 1.0107199825511444 1.00699561762999 169.18013208541043
0.304 0.022 0.5383333333333333 7.42e-05 0.0021 4.014 normal 0.9991951879238293 0.9991951879238293 154.37520111482442
0.304 0.022 0.5383333333333333 7.42e-05 0.0022500000000000003 4.014 normal 0.9986565942904344 1.0016441521681079 77.26728699327123
0.304 0.022 0.5383333333333333 7.42e-05 0.0023 4.014 normal 0.9989793420158795 1.0016478450741046 55.490426453935584
0.304 0.022 0.5383333333333333 7.42e-05 0.0022 4.014 normal 0.9986626334914644 1.0014240088316404 99.90189082458376
0.304 0.022 0.5383333333333333 7.42e-05 0.00215 4.014 normal 0.9986540525253417 1.0009068974767823 124.18944159964651
0.304 0.022 0.5383333333333333 7.42e-05 0.00245 4.014 normal 1.002096397302402 1.0024587258166011 6.915260431062541
0.304 0.022 0.5383333333333333 7.42e-05 0.00235 4.014 normal 1.0003162508143895 1.001844193459118 35.422271746877705
0.304 0.022 0.5383333333333333 7.42e-05 0.0024000000000000002 4.014 normal 1.0011879964541357 1.0020145551819435 18.48562162850653
0.304 0.022 0.5383333333333333 7.42e-05 0.0028 4.014 normal 1.0064281868633917 1.0049307959564702 82.14114999996335
0.304 0.022 0.5383333333333333 7.42e-05 0.00285 4.014 normal 1.0071096476406265 1.0052768589422205 101.23619180313716
0.304 0.022 0.5383333333333333 7.42e-05 0.0027 4.014 normal 1.0053318025086102 1.0043003887474995 45.65608695146325
0.304 0.022 0.5383333333333333 7.42e-05 0.0026 4.014 normal 1.004360902466022 1.0040885316336086 16.82842077393367
0.304 0.022 0.5383333333333333 7.42e-05 0.0025 4.014 normal 1.0029201157211127 1.003093367453784 2.8476819895514907
0.304 0.022 0.5383333333333333 7.42e-05 0.00275 4.014 normal 1.0057337655508327 1.0045526365342838 63.20033570183113
0.304 0.022 0.5383333333333333 7.42e-05 0.00255 4.014 normal 1.0035518546629343 1.003690743230307 7.052486044030969
0.304 0.022 0.5383333333333333 7.42e-05 0.00265 4.014 normal 1.004789543584031 1.0042137173234085 29.969940849977775
0.304 0.022 0.5549999999999999 7.42e-05 0.0022 4.014 normal 0.9993710430121151 0.9993710430121151 97.60864149979687
0.304 0.022 0.5549999999999999 7.42e-05 0.00215 4.014 normal 0.99616516212218 0.9993661428006781 121.58085393981506
0.304 0.022 0.5549999999999999 7.42e-05 0.002 4.014 normal 0.9952777749822759 0.9977284288866365 230.7113314355208
0.304 0.022 0.5549999999999999 7.42e-05 0.0021 4.014 normal 0.9964891028978384 0.9985657613990654 151.62781713659643
0.304 0.022 0.5549999999999999 7.42e-05 0.00205 4.014 normal 0.9957624519448935 0.9979973788696602 188.55252087494907
0.304 0.022 0.5383333333333333 7.42e-05 0.0029000000000000002 4.014 normal 1.0080077473106246 1.005551183865466 121.7690070803777
0.304 0.022 0.5383333333333333 7.42e-05 0.003 4.014 normal 1.0100205520234469 1.006020618803934 165.50061604376603
0.304 0.022 0.5383333333333333 7.42e-05 0.00295 4.014 normal 1.0092756360163564 1.005825859807603 142.97813381539933
0.304 0.022 0.5549999999999999 7.42e-05 0.00235 4.014 normal 0.9994709826707959 1.0005000896525655 33.47029850057506
0.304 0.022 0.5549999999999999 7.42e-05 0.0023 4.014 normal 0.9992703906731992 1.000489893044938 53.289444322824664
0.304 0.022 0.5549999999999999 7.42e-05 0.0024000000000000002 4.014 normal 1.000330468599735 1.000632844205408 16.71684106856939
0.304 0.022 0.5549999999999999 7.42e-05 0.00245 4.014 normal 1.001008769747967 1.001112410158144 5.102284053420246
0.304 0.022 0.5549999999999999 7.42e-05 0.0026 4.014 normal 1.0031428281232668 1.0027115050189654 14.383619779931653
0.304 0.022 0.5549999999999999 7.42e-05 0.00255 4.014 normal 1.0023177696978884 1.002336807538617 4.8769831029134245
0.304 0.022 0.5549999999999999 7.42e-05 0.0025 4.014 normal 1.0016978812390314 1.0017503237248329 0.8943098159000513
0.304 0.022 0.5549999999999999 7.42e-05 0.0022500000000000003 4.014 normal 0.9974586234032803 1.0002709105617784 74.89053803420647
0.304 0.022 0.5549999999999999 7.42e-05 0.00265 4.014 normal 1.0036508781230826 1.0028100841435206 27.12591057290263
0.304 0.022 0.5549999999999999 7.42e-05 0.00275 4.014 normal 1.00468879967287 1.003178218984277 60.20621155693554
0.304 0.022 0.5549999999999999 7.42e-05 0.00285 4.014 normal 1.0060949852770855 1.0039052541509859 97.4805887533696
0.304 0.022 0.5549999999999999 7.42e-05 0.0027 4.014 normal 1.0042816035916569 1.002924749931913 42.9138292553021
0.304 0.022 0.5549999999999999 7.42e-05 0.0028 4.014 normal 1.005400706825947 1.0035551154494382 78.75640855428425
0.304 0.022 0.5549999999999999 7.42e-05 0.00295 4.014 normal 1.0080905011938905 1.004476528960086 138.95312142570359
0.304 0.022 0.5549999999999999 7.42e-05 0.0029000000000000002 4.014 normal 1.0073302033731784 1.0042481171737756 117.8496135366478
0.304 0.022 0.5549999999999999 7.42e-05 0.003 4.014 normal 1.008825088186036 1.0046626630684616 161.32191909942995
0.304 0.022 0.5716666666666667 7.42e-05 0.00235 4.014 normal 0.9980175668723422 0.9987132486344185 32.606088788492045
0.304 0.022 0.5716666666666667 7.42e-05 0.0022500000000000003 4.014 normal 0.9967389376918188 0.9985553369324898 73.48362278418891
0.304 0.022 0.5716666666666667 7.42e-05 0.0023 4.014 normal 0.9975390015291118 0.9986397456912783 52.08363407462065
0.304 0.022 0.5716666666666667 7.42e-05 0.00215 4.014 normal 0.9956514508988619 0.9975874039685052 120.00223690768213
0.304 0.022 0.5716666666666667 7.42e-05 0.002 4.014 normal 0.9938130556198262 0.995940192792438 228.43502644195178
0.304 0.022 0.5716666666666667 7.42e-05 0.0021 4.014 normal 0.995063351805545 0.9967658361892212 149.97116265298487
0.304 0.022 0.5716666666666667 7.42e-05 0.0022 4.014 normal 0.9964360362335803 0.9982697657138957 95.62981231026228
0.304 0.022 0.5716666666666667 7.42e-05 0.00205 4.014 normal 0.9942928035182934 0.9962142609180715 186.63657181352116
0.304 0.022 0.5716666666666667 7.42e-05 0.0025 4.014 normal 1.000040728522432 1.000040728522432 0.0004202937975817262
0.304 0.022 0.5716666666666667 7.42e-05 0.0026 4.014 normal 1.0013055154102004 1.0010530041564594 12.867816712920577
0.304 0.022 0.5716666666666667 7.42e-05 0.00255 4.014 normal 1.0006352737606221 1.0006155747867056 3.7149779814155814
0.304 0.022 0.5716666666666667 7.42e-05 0.00245 4.014 normal 0.9992970261248976 0.9994168784064964 4.40136077093103
0.304 0.022 0.5716666666666667 7.42e-05 0.00265 4.014 normal 1.0022235975329146 1.0010834892177753 25.418374219413185
0.304 0.022 0.5716666666666667 7.42e-05 0.0024000000000000002 4.014 normal 0.9986116529142458 0.9989303286579996 16.061160707262907
0.304 0.022 0.5716666666666667 7.42e-05 0.0027 4.014 normal 1.0028616097335257 1.0012179750201966 40.992050126615126
0.304 0.022 0.5716666666666667 7.42e-05 0.00275 4.014 normal 1.0032691423706026 1.00147028437826 57.94164034182788
0.304 0.022 0.5883333333333334 7.42e-05 0.0021 4.014 normal 0.9930546709836036 0.994677786772459 150.04001965525543
0.304 0.022 0.5716666666666667 7.42e-05 0.00285 4.014 normal 1.004661292756499 1.0021960083297952 94.22017096583282
0.304 0.022 0.5883333333333334 7.42e-05 0.002 4.014 normal 0.9918163660918764 0.9938375883054025 227.8958657621388
0.304 0.022 0.5716666666666667 7.42e-05 0.0028 4.014 normal 1.0039718349355389 1.0018480414433208 76.02050025195365
0.304 0.022 0.5883333333333334 7.42e-05 0.00205 4.014 normal 0.9922910998048956 0.9941229648607486 186.5552814333686
0.304 0.022 0.5716666666666667 7.42e-05 0.0029000000000000002 4.014 normal 1.0056576525202754 1.0025242033087385 114.38398583658557
0.304 0.022 0.5716666666666667 7.42e-05 0.003 4.014 normal 1.0071287745806758 1.0029302642375655 157.53355906571977
0.304 0.022 0.5716666666666667 7.42e-05 0.00295 4.014 normal 1.0064075023809371 1.0027495368644836 135.31294244510383
0.304 0.022 0.5883333333333334 7.42e-05 0.00215 4.014 normal 0.9936813152861395 0.9954513034403301 120.29655144646186
0.304 0.022 0.5883333333333334 7.42e-05 0.0023 4.014 normal 0.9955206702809173 0.996515479007004 52.900475884613485
0.304 0.022 0.5883333333333334 7.42e-05 0.0022500000000000003 4.014 normal 0.9948375951487541 0.9963890820809376 74.06730000250946
0.304 0.022 0.5883333333333334 7.42e-05 0.0022 4.014 normal 0.9945034336658496 0.9961087016916566 95.86802327673435
0.304 0.022 0.5883333333333334 7.42e-05 0.0025 4.014 normal 0.9979422197724334 0.9979534214030261 1.1915808058337334
0.304 0.022 0.5883333333333334 7.42e-05 0.0024000000000000002 4.014 normal 0.9965278693211314 0.996844030703178 17.5659828380606
0.304 0.022 0.5883333333333334 7.42e-05 0.00235 4.014 normal 0.9959538876585491 0.996611372787215 33.870723130428175
0.304 0.022 0.5883333333333334 7.42e-05 0.00245 4.014 normal 0.9972062997783606 0.997327576947828 5.862272582693759
0.304 0.022 0.5883333333333334 7.42e-05 0.00285 4.014 normal 1.0005366659379995 1.0005366659379995 92.78275624790506
0.304 0.022 0.5883333333333334 7.42e-05 0.0028 4.014 normal 1.0007953406403571 0.9993637274877143 75.05428853234437
0.304 0.022 0.5883333333333334 7.42e-05 0.0027 4.014 normal 1.000909207142522 0.9991678279416594 40.85196744342483
0.304 0.022 0.5883333333333334 7.42e-05 0.00275 4.014 normal 1.0009964608990705 0.9993528936873864 57.45384788314706
0.304 0.022 0.5883333333333334 7.42e-05 0.00255 4.014 normal 0.9985383973686737 0.9985039548193991 4.557585953274836
0.304 0.022 0.5883333333333334 7.42e-05 0.0026 4.014 normal 0.9994021843420634 0.998944127472459 13.287039765706195
0.304 0.022 0.5883333333333334 7.42e-05 0.00265 4.014 normal 1.000145264322689 0.9989984630665827 25.60780507605423
0.304 0.022 0.5883333333333334 7.42e-05 0.0029000000000000002 4.014 normal 1.003485777557647 1.0004237056387133 112.39235593566359
0.304 0.022 0.605 7.42e-05 0.00215 4.014 normal 0.9912310765194627 0.9929997337742195 123.73603675013386
0.304 0.022 0.605 7.42e-05 0.0022 4.014 normal 0.9920369640440531 0.9936363329370126 99.39476304333091
0.304 0.022 0.605 7.42e-05 0.002 4.014 normal 0.9893821027582722 0.9913979025446149 230.37788631536185
0.304 0.022 0.605 7.42e-05 0.00205 4.014 normal 0.9898516994655769 0.9916924738919439 189.60220308796264
0.304 0.022 0.605 7.42e-05 0.0021 4.014 normal 0.9906030488698325 0.9922447751863348 153.40286099582931
0.304 0.022 0.605 7.42e-05 0.0022500000000000003 4.014 normal 0.9923729939356467 0.9939255543731446 77.75198590798726
0.304 0.022 0.5883333333333334 7.42e-05 0.00295 4.014 normal 1.0042279486666312 1.0006495865698273 133.1270424262085
0.304 0.022 0.5883333333333334 7.42e-05 0.003 4.014 normal 1.004937636751647 1.000813551619146 154.8068543307859
0.304 0.022 0.605 7.42e-05 0.00235 4.014 normal 0.9934691206853422 0.9941945455920393 38.59839830319417
0.304 0.022 0.605 7.42e-05 0.0023 4.014 normal 0.9930351543036912 0.9940692160238548 57.00444966189995
0.304 0.022 0.605 7.42e-05 0.0024000000000000002 4.014 normal 0.9940276886258996 0.9944044147590002 22.464819426926542
0.304 0.022 0.605 7.42e-05 0.00255 4.014 normal 0.996012349541844 0.996058848087695 8.69936607437814
0.304 0.022 0.605 7.42e-05 0.0025 4.014 normal 0.9954198260516333 0.995497250816174 5.733947646483415
0.304 0.022 0.605 7.42e-05 0.0026 4.014 normal 0.9968033561826706 0.9964683264662013 16.92670082957996
0.304 0.022 0.605 7.42e-05 0.00265 4.014 normal 0.9972183797626124 0.9966294333810214 29.11563631570121
0.304 0.022 0.605 7.42e-05 0.00245 4.014 normal 0.9947014221591393 0.994892320193991 10.673937217720699
0.304 0.022 0.605 7.42e-05 0.00295 4.014 normal 1.0018837774212255 0.9982471637079309 133.62524482122632
0.304 0.022 0.605 7.42e-05 0.003 4.014 normal 1.002176975271333 0.9983210058438807 155.03339564548187
0.304 0.022 0.6216666666666666 7.42e-05 0.002 4.014 normal 0.9865353816663363 0.9886158663660842 237.3770491829311
0.304 0.022 0.605 7.42e-05 0.0029000000000000002 4.014 normal 1.0008941731778016 0.9979965558751558 113.13926561743986
0.304 0.022 0.605 7.42e-05 0.0027 4.014 normal 0.9977038751333107 0.996801078412839 43.88403139827445
0.304 0.022 0.605 7.42e-05 0.0028 4.014 normal 0.998774404062799 0.9974673177775114 76.89433749180719
0.304 0.022 0.605 7.42e-05 0.00285 4.014 normal 0.9995074627011576 0.9978395635272485 93.78981374841979
0.304 0.022 0.605 7.42e-05 0.00275 4.014 normal 0.9980921283732783 0.9970687062217573 60.01869976224481
0.304 0.022 0.6216666666666666 7.42e-05 0.00205 4.014 normal 0.9870059954523402 0.9889269721771938 197.14373859316385
0.304 0.022 0.6216666666666666 7.42e-05 0.0023 4.014 normal 0.9901339194880304 0.9912780230077748 65.83747013179334
0.304 0.022 0.6216666666666666 7.42e-05 0.00215 4.014 normal 0.9883597339105165 0.9902056416583473 131.87689345710427
0.304 0.022 0.6216666666666666 7.42e-05 0.0021 4.014 normal 0.9877414127461587 0.9894684604386009 161.4004329423664
0.304 0.022 0.6216666666666666 7.42e-05 0.00235 4.014 normal 0.9905608419072375 0.9914022647789257 47.956882435345314
0.304 0.022 0.6216666666666666 7.42e-05 0.0022500000000000003 4.014 normal 0.9894830231499171 0.9911236183055291 86.16063381014574
0.304 0.022 0.6216666666666666 7.42e-05 0.0022 4.014 normal 0.9891520089128405 0.9908372900335664 107.47921678735105
0.304 0.022 0.6216666666666666 7.42e-05 0.0024000000000000002 4.014 normal 0.9911113389628702 0.9916141548199625 32.1620853331787
0.304 0.022 0.6216666666666666 7.42e-05 0.0025 4.014 normal 0.9924738117571532 0.9926788892756478 15.080294971333014
0.304 0.022 0.6216666666666666 7.42e-05 0.0026 4.014 normal 0.9938218427420992 0.9936267611716049 25.26537733605799
0.304 0.022 0.6216666666666666 7.42e-05 0.00245 4.014 normal 0.9917737516799702 0.992096402460617 20.287671391436525
0.304 0.022 0.6216666666666666 7.42e-05 0.0028 4.014 normal 0.9956146122890327 0.9946144257250262 83.20787078119167
0.304 0.022 0.6216666666666666 7.42e-05 0.0027 4.014 normal 0.994659550208646 0.9939550126041323 51.50656499165753
0.304 0.022 0.6216666666666666 7.42e-05 0.00255 4.014 normal 0.9930603690064188 0.993245762683302 17.534767581199542
0.304 0.022 0.6216666666666666 7.42e-05 0.00275 4.014 normal 0.9950166549752695 0.9942224257198913 67.10204932265754
0.304 0.022 0.6216666666666666 7.42e-05 0.00265 4.014 normal 0.9942167348030664 0.9937911404870651 37.08719017794478
0.304 0.022 0.6383333333333333 7.42e-05 0.00205 4.014 normal 0.9837572707941841 0.9858206544455136 210.81732481574443
0.304 0.022 0.6216666666666666 7.42e-05 0.00295 4.014 normal 0.99758892838683 0.9955881775932465 138.20852573070042
0.304 0.022 0.6216666666666666 7.42e-05 0.003 4.014 normal 0.9982354383238023 0.9957873933631326 159.44452490098945
0.304 0.022 0.6383333333333333 7.42e-05 0.002 4.014 normal 0.9832918143767034 0.9855048975024043 250.3852697868295
0.304 0.022 0.6216666666666666 7.42e-05 0.0029000000000000002 4.014 normal 0.9969403653718343 0.9953340572151832 118.19218891275891
0.304 0.022 0.6216666666666666 7.42e-05 0.00285 4.014 normal 0.9962125192319947 0.9949948817428248 99.28558733261211
0.304 0.022 0.6383333333333333 7.42e-05 0.00215 4.014 normal 0.9850778985583625 0.9870678336994481 146.29478178338647
0.304 0.022 0.6383333333333333 7.42e-05 0.0021 4.014 normal 0.9844738547032549 0.986349615519716 175.72409850230045
0.304 0.022 0.6383333333333333 7.42e-05 0.0025 4.014 normal 0.989104086099305 0.9894988728403135 30.883371930110844
0.304 0.022 0.6383333333333333 7.42e-05 0.00235 4.014 normal 0.9872369052349741 0.9882517599041399 63.80752401884527
0.304 0.022 0.6383333333333333 7.42e-05 0.0024000000000000002 4.014 normal 0.9877767883942744 0.9884672628756809 48.31826930554183
0.304 0.022 0.6383333333333333 7.42e-05 0.0023 4.014 normal 0.9868184070723958 0.9881310204241069 81.0768512744521
0.304 0.022 0.6383333333333333 7.42e-05 0.00255 4.014 normal 0.9896824763035279 0.9900652972825148 32.76881022667535
0.304 0.022 0.6383333333333333 7.42e-05 0.0022500000000000003 4.014 normal 0.9861815541298377 0.9879739509639134 101.02453358013113
0.304 0.022 0.6383333333333333 7.42e-05 0.0022 4.014 normal 0.9858522057207085 0.9876873493095589 121.89011173303354
0.304 0.022 0.6383333333333333 7.42e-05 0.00245 4.014 normal 0.9884285703191569 0.988944713847314 36.314163063762294
0.304 0.022 0.6383333333333333 7.42e-05 0.00265 4.014 normal 0.9908036974806309 0.9905936831763977 51.32205887827526
0.304 0.022 0.6383333333333333 7.42e-05 0.0026 4.014 normal 0.9904106798077749 0.9904010413784554 39.88063161430649
0.304 0.022 0.6383333333333333 7.42e-05 0.0029000000000000002 4.014 normal 0.9933608611915017 0.9921036453448681 129.15585835119037
0.304 0.022 0.6383333333333333 7.42e-05 0.0028 4.014 normal 0.9921392105780753 0.9913965491997774 95.59127061670502
0.304 0.022 0.6383333333333333 7.42e-05 0.00295 4.014 normal 0.9939276281230859 0.9923604787092318 148.79105856771514
0.304 0.022 0.6383333333333333 7.42e-05 0.00285 4.014 normal 0.9927031145782976 0.9917714369422945 110.75228668386693
0.304 0.022 0.6383333333333333 7.42e-05 0.00275 4.014 normal 0.991571011223271 0.9910166511586197 80.3316495753033
0.304 0.022 0.6383333333333333 7.42e-05 0.0027 4.014 normal 0.9912238739147303 0.9907461173796612 65.31413266490404
0.304 0.022 0.655 7.42e-05 0.00215 4.014 normal 0.9813963515892432 0.9836005782292694 168.55015988046696
0.304 0.022 0.655 7.42e-05 0.0023 4.014 normal 0.9830940540292273 0.9846384726733503 104.51029543696076
0.304 0.022 0.655 7.42e-05 0.0022500000000000003 4.014 normal 0.9824690236142718 0.9844781357298135 123.98305762281453
0.304 0.022 0.655 7.42e-05 0.0021 4.014 normal 0.9808079021918883 0.9828979715266615 197.96513662225428
0.304 0.022 0.655 7.42e-05 0.00205 4.014 normal 0.9800990768182757 0.9823562189235552 232.72934759233232
0.304 0.022 0.655 7.42e-05 0.002 4.014 normal 0.9796509121352294 0.9820627100441834 271.1911748689737
0.304 0.022 0.6383333333333333 7.42e-05 0.003 4.014 normal 0.9944627313973704 0.9925564670521918 169.6106764963212
0.304 0.022 0.655 7.42e-05 0.0022 4.014 normal 0.982147408726935 0.9841943144174219 144.4442322985741
0.304 0.022 0.655 7.42e-05 0.0027 4.014 normal 0.9873775829928687 0.9871910139228055 87.12459735486402
0.304 0.022 0.655 7.42e-05 0.00265 4.014 normal 0.9869725036203583 0.9870413105613672 73.6229373527514
0.304 0.022 0.655 7.42e-05 0.00255 4.014 normal 0.9858884735859655 0.9865362432342775 56.12954725569058
0.304 0.022 0.655 7.42e-05 0.0024000000000000002 4.014 normal 0.9840344937182608 0.9849823133734937 72.47014491724033
0.304 0.022 0.655 7.42e-05 0.00235 4.014 normal 0.9834997521315386 0.9847523941688785 87.85456954620402
0.304 0.022 0.655 7.42e-05 0.00245 4.014 normal 0.9846637035231055 0.9854381724772995 60.569075501982745
0.304 0.022 0.655 7.42e-05 0.0026 4.014 normal 0.9865924769658011 0.9868535476081779 62.666338404922286
