Sin2Theta12 Sin2Theta13 Sin2Theta23 Dm221 Dm231 dCP Ordering FluxNormalization_Below1GeV FluxNormalization_Above1GeV FluxTilt NuNuBarRatio FlavorRatio ZenithFluxUp ZenithFluxDown SKEnergyScale FCPCSeparation FCReduction FiducialVolume PCReduction SubGeV2ringPi0 SubGeV1ringPi0 MultiRing_NuNuBarSeparation MultiRing_EOtherSeparation PC_StopThruSeparation Pi0_RingSeparation E_RingSeparation Mu_RingSeparation SingleRing_PID MultiRing_PID DecayETagging SKIV_SKEnergyScale SKIV_FCPCSeparation SKIV_FiducialVolume SKIV_FCReduction SKIV_PCReduction SKIV_SubGeV2ringPi0 SKIV_SubGeV1ringPi0 SKIV_MultiRing_NuNuBarSeparation SKIV_MultiRing_EOtherSeparation SKIV_PC_StopThruSeparation SKIV_Pi0_RingSeparation SKIV_E_RingSeparation SKIV_Mu_RingSeparation SKIV_SingleRing_PID SKIV_MultiRing_PID SKIV_DecayETagging SKIV_NeutronTagging SKGd_SKEnergyScale SKGd_FCPCSeparation SKGd_FiducialVolume SKGd_FCReduction SKGd_PCReduction SKGd_SubGeV2ringPi0 SKGd_SubGeV1ringPi0 SKGd_MultiRing_NuNuBarSeparation SKGd_MultiRing_EOtherSeparation SKGd_PC_StopThruSeparation SKGd_Pi0_RingSeparation SKGd_E_RingSeparation SKGd_Mu_RingSeparation SKGd_SingleRing_PID SKGd_MultiRing_PID SKGd_DecayETagging SKGd_NeutronTagging IceAbsorption IceScattering OptEffHeadon OptEffLateral OptEffOverall CoinFraction XSecNuTau NCoverCC NCHad DIS CCQE CCQENuBarNu CCQEMuE CC1Pi_Pi0Pi CC1Pi_NuBarNuE CC1Pi_NuBarNuMu CC1PiProduction CohPiProduction AxialMass X2 
0.304 0.022 0.39500 0.0000742 0.0026000 4.140 normal 1.0070529167148659 0.9995719868232892 0.00035712042685886796 0.9996939113407588 0.9993113050577048 0.000595990555303182 0.0008886943614768122 1.0 0.9990146265236297 0.9997678958487233 1.000146733456134 1.002678380267076 1.0001854439648343 1.00058699691149 0.9998405158381891 0.9934077316925296 0.9974934459773189 1.0000213256084103 1.0017972706449088 1.0004708004237985 1.000045742293532 0.999353803487328 0.9938323256300808 1.0 0.999999374054396 1.000323277261762 0.998670081826486 1.001293038664879 1.0002176051631178 1.0001939122772447 0.9979587622305882 0.9972070986156008 0.9974577964174419 0.9999885325577721 1.0011090673908225 1.0002903641870733 1.0001072827775046 0.9995618793048084 0.9948473322853584 1.000083712224085 1.0 0.9999994942607238 1.0006624239933672 0.999271538631318 1.0010212133830592 1.000085673550172 1.0006702099500477 1.0005439118806632 0.9959913367873121 0.9924205023104511 1.0000565982617309 1.0011440821084605 1.0001873187888 1.0001095817268904 0.9992977054536148 0.995083703638785 1.0009908479328615 0.9969037383978651 0.9969037383978651 -0.0035825907031312556 24.996417464004374 0.9969037383978651 -0.003096261602134961 1.0032217597240758 0.9977128663083945 0.9977400772136427 0.9994688932910434 1.0051043425847455 1.0054969967001526 1.0010857485215408 1.0024202402971862 0.9721068919254304 1.0106329155312643 0.9993122927966002 1.0260485889525695 0.9878936761984939 43.30
0.304 0.022 0.37000 0.0000742 0.0027000 4.140 normal 1.0055425807382314 0.9985136559094859 -0.0023045365483547325 0.9945708320983131 0.9966933782533836 0.0038052247659322207 -0.010325071027059372 1.0 0.9977013092257814 0.999664990024828 0.9994570263010051 1.004642221332389 1.0003920563142492 1.0023909571047596 0.9999831209256022 0.9923873728121854 0.9960050168211041 1.0002089351281307 1.0009218250492553 1.0015163912923173 1.0000251726486848 0.9992132990835344 0.9959729094020929 1.0 0.9999984955127608 1.0003125319849764 0.9980610451432643 1.0019428164398234 1.001367784018848 1.001073942028888 0.9975909081160848 0.998472811410902 0.9963022923278801 1.0000291553239724 1.0008981494346947 1.0010590767986185 1.000247220352911 0.9994371942664809 0.9987183009094214 1.000816746754992 1.0 0.9999988683731307 1.0006736813462052 0.9987018844380621 1.0015768872468598 1.0007062594688783 1.0015019882787466 1.0006225469247028 0.9955461419354004 0.9968087883175621 1.0000883339248707 1.0009110376056098 1.0008682727490856 1.0002840368490464 0.999050618117432 0.9990045902349863 1.001501443115958 0.9900539932446611 0.9900539932446611 -0.011212519903254994 24.988787622430845 0.9900539932446611 -0.009946006755341002 1.0188439073818658 1.0007850472854791 1.0007322023000542 0.9998327814766996 1.0048566049322607 1.0092519153956492 1.0033056250468901 1.0093985662731004 0.9698594647460611 1.020949289279499 1.0006070370107365 1.0710415419310026 1.006831496518998 104.05
0.304 0.022 0.39500 0.0000742 0.0024000 4.140 normal 1.0089471272737995 0.999669144506758 -7.893878668260606e-05 1.000309306076617 0.9984926922869326 0.004325098942616661 -0.0008030015759542932 1.0 0.9975453485255528 0.9996287985584493 1.0002509132039543 1.0033367393870631 1.0004720734133479 1.0016680571519283 1.0000791762627825 0.9942275737081002 0.9971952335826728 1.000165240744103 1.0013245762412437 1.0012567487437791 0.9998446840283182 0.9990579508964279 0.9968757574575938 1.0 0.999998454417079 1.0007528040916918 0.9986054461955461 1.001720507050078 1.000784543310362 1.0009652067755217 0.997843363443171 0.9990556890799891 0.9971241137647991 1.0000951589630307 1.0012761093515157 1.0008568172413985 1.0001504869130395 0.9994173535940704 0.9987149454990825 1.000613190280828 1.0 0.9999986597388932 1.0011108876514814 0.999425993287943 1.0012190461357982 1.0012712661876575 1.0007611475770115 1.0008003844063238 0.9955699348083543 0.9977429753731265 1.0000397028869448 1.0011402839544132 1.0008062516454848 1.0002102874731762 0.9990372409558251 0.9990048143840342 1.0012582112966588 0.9967331065566049 0.9967331065566049 -0.003649901987991178 24.996350141096418 0.9967331065566049 -0.0032668934433936698 0.9800237387562767 0.9978026786925488 0.9977938753261795 1.0002459379219528 1.0064438065063357 1.007423496678534 1.0030485629059671 1.005785889185505 0.9734393276467616 1.0139611826300035 0.9993091467155183 1.050076459814115 1.0032386324140705 48.62
0.304 0.022 0.39500 0.0000742 0.0025500 4.140 normal 1.0083373054237843 0.999961491304094 0.0004936776038083112 0.9990261623861614 0.9999597360421857 0.0014341199422194546 0.0011552524845080227 1.0 0.998525437419979 0.999823906197807 0.9998466721859314 1.0025820840687132 1.0003439103443996 1.0004966505143476 0.9999641038283279 0.9932345238551701 0.9977800768657464 0.9999818998809018 1.0015130621617705 1.0006550248066066 0.9999327833549486 0.9991468428297762 0.9950040938562673 1.0 0.9999990373681966 1.0007454486823677 0.9989864208894295 1.0013005120156309 1.0007509993474408 1.000367226100388 0.9978983563328129 0.9971131718546775 0.997668640770419 1.000020345994686 1.001572057895566 1.0003974658442754 1.0001347781734529 0.9994026819755932 0.9982264987601362 1.0002940981512547 1.0 0.9999992473220929 1.000360477899064 0.9989531815075517 1.0009996896180406 1.0002143259552998 1.0006150675081287 1.0006055415354997 0.995498197944411 0.9919989183568105 1.0000380095690784 1.0009865983142248 1.0003232488789944 1.0000577807627764 0.999305091518555 0.9959300220320834 1.0009149770390802 0.9979086589258515 0.9979086589258515 -0.0024520888120487887 24.99754795178269 0.9979086589258515 -0.0020913410741479985 0.9991426339170459 0.9996518961099005 0.9996555798563652 0.9988334726036339 1.0060382562761798 1.00553600646158 1.001522925576721 1.002893585354623 0.9714926327293169 1.0101419059783883 0.9988266036417274 1.0290011721344463 0.9930261173276611 29.24
0.304 0.022 0.39500 0.0000742 0.0023500 4.140 normal 1.0108990208869764 1.0006539167837412 0.00067179310384346 1.0026124966248922 0.9984295521471609 0.004896345239697133 -0.0006475374396010993 1.0 0.9972652484042521 0.9995583292749393 1.0003582229805554 1.0036006930702754 1.0004997430668023 1.0017445415204773 1.0001194648916953 0.9944108921776389 0.9972151270855661 1.0002054514302183 1.0012595499520789 1.0012946917933154 0.9999349535719981 0.9988683404242993 0.9977486844983273 1.0 0.9999981882088855 1.0007720157337079 0.9982805806323075 1.0019136326916036 1.0008770137729308 1.000967351640772 0.9977893491764009 0.9989402293241569 0.99724292044424 1.0001068945415517 1.001297356264959 1.0009123202420804 0.9999754403503295 0.9994373758314238 0.9988269293988807 1.000757046131099 1.0 0.9999985179065596 1.00102540797966 0.9990518549325836 1.0013963360993015 1.0010580132073084 1.0008188385137633 1.0008778470998365 0.9958957678407933 0.997857116818511 1.0000603064420186 1.0011842836202214 1.0008549596110257 1.0000194768790358 0.9992362937695864 0.9990526401146536 1.0017741937145483 0.9973269416037824 0.9973269416037824 -0.002973568732345103 24.997026465070526 0.9973269416037824 -0.002673058396217112 0.9703095271326849 0.9979693545740469 0.9979601090050377 1.000340320198844 1.0073301116918376 1.0072178061480592 1.0033708298115027 1.0054563565654566 0.9730323312639212 1.0134010771236714 0.9987351428312509 1.0502005401309058 1.0041511925477424 73.99
0.304 0.022 0.39500 0.0000742 0.0024500 4.140 normal 1.006842837193281 0.999371875583583 -0.00043574428341333225 0.9976997576266778 0.9988153576735763 0.003510155882591362 -6.042708733627148e-05 1.0 0.9979306126206432 0.9998160239915894 1.00039609485304 1.0028573535243472 1.0003176287729645 1.001061711836453 1.0000439780233983 0.9940038835165316 0.9972913903211731 1.0000698944687765 1.0013676341973965 1.0011352142137055 0.999978633552923 0.9993010866751445 0.9966844994685256 1.0 0.9999986386004871 1.0009880098445503 0.9994434220182231 1.0012827412280418 1.0009779416777558 1.0008722484922972 0.9979137089891496 0.9991309543854998 0.9971850955713701 1.0000774964510206 1.0012591735473355 1.0008378070245159 1.0001256591554089 0.9994490524577537 0.9987690033855642 1.0005643932980832 1.0 0.9999988285943624 1.0012042004103932 0.9999506871893518 1.0009263863006785 1.0011821531209546 1.0006933424280995 1.0007290678804148 0.995410077243906 0.9978344262108224 1.0000351175845748 1.0011204696701577 1.00077284007047 1.0002256316762685 0.9990321317031692 0.9989910487426334 1.0012105591211506 0.9963477150636169 0.9963477150636169 -0.0041093268508005385 24.9958907245628 0.9963477150636169 -0.0036522849363829503 0.9882191282558828 0.9981363595287162 0.9981560706777768 1.0002919724150527 1.0053519854151345 1.007250250267087 1.0026802721456507 1.0057728295472368 0.9735796860381186 1.0139305224376705 1.0002149010224717 1.0479013434966973 1.001814932002296 30.61
0.304 0.022 0.42000 0.0000742 0.0023000 4.140 normal 1.0037891482315882 0.999718318447592 0.0002081655545662666 0.9998158239897112 0.9982956427767202 -0.0014047490559138034 0.013291935625013464 1.0 1.0008497685975088 1.000133146795378 1.0013570786699832 1.0023844791460417 1.0004228968847264 1.0024266882010548 1.0004443598564856 0.9968556588859104 0.9965922845613779 1.0001790530477215 1.0014492629723875 1.0014693308154083 1.0001868718357563 0.9997483293042921 0.9975632285909186 1.0 0.9999997635698084 1.0014277938728564 1.0010487272907742 1.0004435664463147 1.0043631624978826 1.0010925815910208 0.9984274643003371 0.9981026621028046 0.9970339083220859 1.0000962149882289 1.0011985791582725 1.0012352285487067 1.0002025162221004 0.9998220959189499 0.9973676796547792 1.0004505158559456 1.0 0.9999991562993948 1.001350365104407 1.0009301883645787 1.0003476147631551 1.002230742462189 1.0034245266022277 1.0006979045018276 0.9978227809541365 0.9931878338165294 1.0000976594215711 1.0009936094674372 1.001112807608992 1.0001659618133945 0.9997544876014516 0.9973256651534936 1.0013008462879551 1.0006830319916338 1.0006830319916338 0.000771846963803132 25.00077183696688 1.0006830319916338 0.0006830319916338486 0.9471946055659682 0.9933368216356391 0.9934087395807555 1.00121345093522 1.0033046021574066 1.0087415510616868 1.0031410689977 1.0044363184325922 0.9809571555632228 1.0151516602770314 1.001999392013616 1.0524428494903433 0.9909457024268061 93.02
0.304 0.022 0.39500 0.0000742 0.0026500 4.140 normal 1.0023445580576438 0.9993402668439367 -5.050517506910249e-05 0.9999700466103201 0.9991907105431611 0.00013914785066763258 -0.00047779351925932327 1.0 1.0001906794801851 0.9999798184304627 1.0007538508971854 1.00204033326699 0.9999990430149093 1.001253458519136 0.9998730156283181 0.9937993896287728 0.9974855029148315 1.0001129295262914 1.0011572817232857 1.0004582758425868 1.000034772283727 0.9995587988032919 0.9944921550541537 1.0 0.9999995391544474 1.000688855823561 1.0003589298851745 1.0004070017700262 0.999538377232792 1.000275632591841 0.9979476845981695 0.9972952532081779 0.9913022750917878 1.0000238832173618 1.0009289781964943 1.0002562373179396 1.000079530915856 0.9996371676741942 0.9944002544178657 1.000682695550354 1.0 0.9999996500118356 1.0006725753794263 1.0003200974245354 1.0003422070284258 0.998120540349397 1.000793245371784 1.0005550952872935 0.9964080473333651 0.9922556621182124 1.0000629913288501 1.000863142481239 1.0002589272349187 1.0000742858020706 0.9994912406008841 0.9948254364147361 1.0013924957242224 0.9951143840336133 0.9951143840336133 -0.005500468095791715 24.994499601051427 0.9951143840336133 -0.00488561596638667 1.0045446163492961 0.9984517628010002 0.9984675056884666 0.9997383111823395 1.0020902133885148 1.004985609909303 1.0009904041960853 1.002178997531183 0.9731079023693814 1.0102137808987788 1.0008806156803194 1.0228956067901853 0.9844655981973308 64.74
0.304 0.022 0.39500 0.0000742 0.0027000 4.140 normal 1.0021646495917476 0.9991666187119189 -0.00034843733494425213 0.9993562772012998 0.9989120713156951 0.0004144332399444584 -0.0006957271437238639 1.0 0.9999979435714512 0.9999224103755112 1.0006370464818435 1.00215400884479 0.9999260314542447 1.0016152054919403 0.9999847114699718 0.9940233387145189 0.9973828705964028 1.0001485404957176 1.0011688872661773 1.0002195125187832 1.0000506849217543 0.9994997674354585 0.9942664747249178 1.0 0.9999997003750043 1.0005755575703978 1.0002184471119067 1.0004373900225216 1.0007101471599744 1.0003464460626112 0.9978920232404771 0.9972331154196981 0.992369415056332 1.0000250015630474 1.0009319555701444 1.0000623809001712 1.0000425735083303 0.9996812651642232 0.9941979225134316 1.000762034929381 1.0 0.9999998033896562 1.000552097329883 1.0001824811566289 1.001112740355898 1.000224044626106 1.0008065796019965 1.0005266300605706 0.99664514343312 0.9918138040451858 1.0000565988996677 1.0008594389653378 1.0000161830313972 1.0000287594035808 0.9994568204366052 0.9947019345115456 1.0013650717029976 0.9940333798516473 0.9940333798516473 -0.006719495188347902 24.993280589473596 0.9940333798516473 -0.005966620148352853 1.00708235901169 0.9992087835648733 0.9992168725117928 0.999974676568239 1.0018948379861157 1.0044688091222438 1.0005412083280594 1.0015516689186474 0.9724486727935848 1.0097165143034714 1.000569708194433 1.0160206991597296 0.9808233506434744 88.91
0.304 0.022 0.42000 0.0000742 0.0025000 4.140 normal 1.0090862426864102 0.9999421860745212 0.00035599146410126393 1.0020926255006457 0.9935592973423834 -0.0003933043648990332 0.008781457993184427 1.0 0.9996182662022419 0.9998778844969956 0.9990622148035643 1.0043997469798338 1.0009438195209017 1.0010950174360256 0.9999899391676691 0.9951058485582036 0.9934187719121486 0.9999720063410538 1.0029296605183462 0.9998270569971022 1.0000193133110165 0.9994330958738399 0.9929114633360716 1.0 0.9999998101432543 0.9997356333300431 0.9993548270997825 1.0010813766750417 1.0009419228756542 1.000978798284054 0.9993693184971275 0.9980247528846619 0.9931302753040562 1.0001508018806944 1.001648610814008 0.9999275481924432 1.0000151306541332 0.999679325716932 0.993674283495154 0.9998583985023756 1.0 0.999999775433916 1.000238709922106 0.9993667707761587 1.000956851891611 1.0006829849008088 1.001076890082004 1.000141511740648 0.9966076481717226 0.9945137446251541 1.000120992147808 1.0016386302679805 0.9998910650511326 1.0000152894855003 0.9994455578612086 0.9942753285198428 1.0005570768455403 0.997608628470748 0.997608628470748 -0.002675982639642919 24.997324049385433 0.997608628470748 -0.0023913715292530452 0.9915054635163804 1.0006061378581863 1.0006894096544197 0.9993942999464817 1.004478495821832 1.0039800135226635 0.9992684218467975 0.9979998260924622 0.9763621361367573 1.0070022128388079 0.9996082190655626 1.006310034783555 0.9905264153559782 12.93
0.304 0.022 0.42000 0.0000742 0.0023500 4.140 normal 1.0089594407154092 1.0003061201260859 0.000253002478618052 1.0002764504266444 0.9965952615713424 0.0019676074942252234 0.007153141979765886 1.0 0.9987977241826971 0.999782590302002 1.0000321202767697 1.003064165900985 1.0011675997338856 1.0053394388255543 1.0003289099867352 0.996721174596924 0.9959348909228578 1.000200352175257 1.0011777253301297 1.0008081038153176 1.0001614314473832 0.999454991488018 0.9962633496701037 1.0 0.9999991007862976 1.0004387439818647 0.9990282915145069 1.0009189003800163 1.0021213388628198 1.0024044612667915 0.9985961341650718 0.9984469242843351 0.996198284223668 1.0002186581444394 1.0008444804137895 1.0005403072748384 1.000170757136924 0.9996757453331946 0.9971456115376124 1.0007029200148458 1.0 0.9999992259806938 1.0007916718655951 0.9995889717755652 1.0006507995228333 1.0029120932931854 1.0018315534848588 1.0006110566341395 0.9976336998345133 0.9937248516226473 1.000130052882184 1.0008904170425335 1.000483271770518 1.0001678230302997 0.9992481484118244 0.9971538089056659 1.0014979423203412 0.9993934723899991 0.9993934723899991 -0.0006343753947476788 24.999365627007496 0.9993934723899991 -0.0006065276100007328 0.9592874457423303 0.9970618692572482 0.9971725604172315 1.0015789544162637 1.0043113119202487 1.0094011530808518 1.0023159751584378 1.0039870993917648 0.9816626011481212 1.0169819728120115 0.9990707825233593 1.0528608898852274 0.989068646187726 63.03
0.304 0.022 0.42000 0.0000742 0.0025500 4.140 normal 1.0078843869403655 1.0000183340887987 -0.00033864898390852663 1.0009847997550327 0.9919868139152491 -0.0012133834585943723 0.012089953811410372 1.0 0.9999264010082756 0.9999292098815664 0.9992480179413847 1.003740618898673 0.9994999472464952 0.9999831663015265 0.9997948326562399 0.9946407124253666 0.9932540630205376 0.9999811093579003 1.003557483983628 0.9989584592758832 1.0000599867957163 0.9995985038963419 0.9923015046708763 1.0 0.9999999673089623 1.0003781145223332 0.9995875914422865 1.000723370411911 1.0006737180148708 0.9998551961012561 0.9996568622007272 0.9983254847720476 0.9927634022774602 0.9999070679798875 1.0016440452189606 0.9987979558989943 1.0000865895987332 0.9997611359921463 0.9929474602443431 1.0004054012188015 1.0 0.9999999708165415 0.9993233751067768 0.9996832226414996 1.0007274652263138 1.0002233984684277 1.0010537450268606 0.999869648585191 0.9970928020465926 0.9945202192995389 1.0000027058606038 1.001075148880724 0.9988783939103457 1.0001027252965244 0.9996222901312937 0.993177344369613 1.001226360486733 0.9984815012912436 0.9984815012912436 -0.0017398121254096838 24.998260212756954 0.9984815012912436 -0.0015184987087546403 1.0014650859586502 1.0036493529695258 1.0036943980023794 0.9969176108103197 1.0010651311745267 1.0098755099938614 0.9988120950275997 0.9985615670761709 0.9713707376516687 1.0195909777490695 0.9983303954936124 0.9984123865920372 0.9952940070253463 18.49
0.304 0.022 0.42000 0.0000742 0.0024000 4.140 normal 1.0088060971737 0.9998747807126382 0.00022499686544697565 1.0006235795339653 0.9964273110767565 0.0013746029949930536 0.005027263161204531 1.0 0.9989192887928577 1.0001277795646228 0.9993736788812169 1.00343055765497 1.000942428809882 1.0039148467639427 1.000208130956182 0.9968198948715916 0.9953849234983899 1.0002043346403495 1.0016950351806586 0.9998517091618364 1.0001087020261556 0.9995398997417726 0.9958885259671236 1.0 0.9999993723553906 0.9996653478218888 0.9987572669106537 1.0009739720557076 1.0016113509765416 1.0017858952600895 0.9987907435121539 0.99869416337927 0.9944023570189457 1.0002425787606173 1.001123406027702 0.9994201054411587 1.0001109448860297 0.9995690425252484 0.9965715273639951 1.0006353583886967 1.0 0.9999993711648643 1.000250957980149 0.9989091026437285 1.0007307713974685 1.0030674718659576 1.0011320983822025 1.000481749714337 0.9976200965400212 0.9946898381497274 1.0001206407761662 1.0012006093609889 0.9995958089895727 1.0001129890928704 0.9996436596663199 0.9968359657291817 1.001069022453345 0.998087839617949 0.998087839617949 -0.0020267060551978195 24.997973306816053 0.998087839617949 -0.0019121603820484807 0.9708466028970179 0.9982962362429914 0.9984063470461515 1.0012205663728084 1.0035424223834615 1.0098834735015585 1.0001866108868829 1.0033658092509954 0.9836247638679368 1.018303403280002 0.9980515266075545 1.047865675199358 0.9869581826836642 37.20
0.304 0.022 0.42000 0.0000742 0.0024500 4.140 normal 1.0101364552031378 1.0006939339871246 3.1445599043306836e-05 1.0013646055591412 0.9954176156926572 0.0005153105699854377 0.007866417050331071 1.0 0.999315309530026 0.9999088683506323 0.998586112122432 1.0031002514858267 1.00019252077166 1.001716084753898 1.000154019038723 0.9960165193829922 0.9959243285624737 1.0000240789571826 1.001934716937927 0.9995321763666672 1.000059376298374 0.9993972422563839 0.9941402251200447 1.0 0.9999995607893946 0.9988801713995268 0.9995884731129777 1.0012171091666395 1.0024889194262063 1.0013346400016363 0.9988090000081854 0.9983453833814723 0.9942723553341793 1.0002135160084837 1.0007894196077278 0.999773176077895 1.0000673307326515 0.9996843326708625 0.9955217091906917 1.000884677750929 1.0 0.9999995437965159 0.9991693150582871 0.9990107084813216 1.000894018300069 1.0031756642521417 1.0007514016630001 1.0004208056816517 0.9972218600051909 0.9950109470878238 1.0000206783873988 1.0008701451404332 0.9994021929578674 1.0000646340276702 0.999449860442787 0.9957745298893074 1.0017669546546846 0.9970337705762238 0.9970337705762238 -0.0033152550747623244 24.996684784174928 0.9970337705762238 -0.0029662294237767436 0.9748459251762277 1.0001673289556332 1.000313972099652 0.9999671699995611 1.0025367537928314 1.0073466388261345 0.9979420265829286 1.000829213925875 0.982024997660418 1.0154149069904477 0.9987626338323683 1.0293379411269596 0.981982737785723 18.87
0.304 0.022 0.42000 0.0000742 0.0027000 4.140 normal 1.0027250805943264 0.9995299021880566 3.9177921062648096e-05 0.9982457800166752 0.9987347190357259 0.0011003478170807021 0.003574524149139099 1.0 0.9996271591693355 0.9999642582853638 0.9999006435854844 1.004012567582308 0.9994360527445679 1.0031049167520725 0.9998983589065618 0.9951663678267407 0.9943375720909857 1.000488330509099 1.0032417031906677 0.9991347597868427 1.0000542142233955 0.9998446002123328 0.9921977644170307 1.0 0.9999980635079561 0.9998994344874974 0.9998043088256847 1.0006608451580736 1.0002394317850898 0.9996980160956763 0.9995219849191714 0.9979996663942032 0.996279351314022 0.9999716210764237 1.0032003059721057 0.9992374183942474 1.000067549449186 0.9998690325169921 0.9919823776787737 1.0001884936144536 1.0 0.9999983801853102 0.9998801777464764 0.9997847260126975 1.0006182474589305 0.9997319388645709 1.000563509045856 1.000099898484861 0.9993957677421125 0.9942658000542575 1.000051374805861 1.0029836512392423 0.9992415985207417 1.0001037524251717 0.9997314324326373 0.9925624646275749 1.0003085557465372 0.9912142989207338 0.9912142989207338 -0.009892158611348937 24.990107965871875 0.9912142989207338 -0.008785701079266225 1.0008010780066545 0.9969648530835946 0.9969983101535551 0.9987935777937607 1.0016717625074336 1.0007411592001285 0.9984119274671529 0.995034215726748 0.9936270210591515 0.9999756473504107 0.9987242431250395 0.9721693789635169 0.9858121381619324 82.82
0.304 0.022 0.42000 0.0000742 0.0026500 4.140 normal 1.0037234775987867 0.999479491866601 0.00044514181323597094 0.998228014307941 0.9985334051355728 0.0009710983098626021 0.004016240936833933 1.0 0.9997079950892558 0.999957924860693 1.00007391941955 1.0040481851357892 0.9994232029306502 1.002004120190623 0.9997853480006831 0.9951172331522056 0.9942160209753672 1.0003778431333323 1.0034534841364706 0.9993123739619282 1.0000169282378735 0.9998151066936728 0.9926393911159601 1.0 1.0000004800075204 0.9999782225392946 0.9998467795091162 1.0006986267417728 0.9992745485172372 0.9996240174725279 0.9995147543995575 0.9981449068890029 0.995364536146981 0.9999685685605649 1.0033200949675618 0.9993542390371786 1.0000479867231409 0.9998276850959676 0.9924230415866744 1.000170361500845 1.0 1.0000003828435222 0.999980266792375 0.9998468222421195 1.0006269535863221 0.9990000501883264 1.000688046084185 1.000111676255984 0.99930713245554 0.9949417522270618 1.0000844711978374 1.0031290541282092 0.9993967538236356 1.0001094896419498 0.9997354943066206 0.992898381138591 1.0003318888057247 0.9942504645127176 0.9942504645127176 -0.006476391961142987 24.993523689822133 0.9942504645127176 -0.005749535487282324 0.9982492068857677 0.9966134467875398 0.9966515693540999 0.9985728873084098 1.002672236462847 1.003773040770822 0.9987219726782769 0.9954428525026469 0.9934963491148572 1.004089047303634 0.9989424714487594 0.9783482677621627 0.9859334003050239 57.00
0.304 0.022 0.44500 0.0000742 0.0023000 4.140 normal 1.0128283198633723 1.0012892799443254 0.0010905221399866026 1.0031846741119383 0.9935785610237202 5.9888249998459996e-05 0.023336407555094477 1.0 0.9994729963238171 0.9999071011864935 0.9989969041433856 1.001996729896415 1.000245126636881 1.0036898684435922 1.0004366982396047 0.9978829625811989 0.9958555469512497 1.0000889681438592 1.0018620577828523 0.9993664897608301 1.0000452233549364 0.9996008133797862 0.9942982911625271 1.0 1.0000013909121555 0.9995713353068892 0.9991953929049977 1.0004921485305724 1.004289718791827 1.0011972593221734 0.9991718465824484 0.9985456578542423 0.9963970173637732 1.000159623568679 1.0013672171499797 0.9993715720028191 1.0000547724710471 0.9998228089603411 0.9958858703674498 1.0004733895284672 1.0 0.9999996715920418 0.9995388313383661 0.9992931483140286 1.0005156385674248 1.00206126718131 1.0018348811149584 1.0004861345859068 0.9990763559787517 0.9959120878413672 1.0002482835860396 1.0013658990224201 0.9995196047910346 1.0000468435521548 0.9995328713630826 0.995852442164116 1.0014274313448852 0.9983488336402476 0.9983488336402476 -0.0008223727909267488 24.99917753326242 0.9983488336402476 -0.0016511663597516995 0.946455887324944 1.0019378505233105 1.0021485884156602 1.0000289966615388 1.0039994996065627 1.0055493289038804 0.9983832784691093 0.9957116294339277 0.9852739965739445 1.0081669745122173 0.9999387529076961 1.0123404808371743 0.985624747474779 86.06
0.304 0.022 0.42000 0.0000742 0.0026000 4.140 normal 1.0078458280172304 0.9983545882633756 4.65117294771113e-06 1.0006699977197604 0.9909691026755055 -0.0024427349814206225 0.0071632625109875215 1.0 0.9987337961681678 0.9999987373807092 0.9997480653927218 1.0044721273217112 1.0001849587555154 0.9999817889659908 0.9997761543599836 0.9940832374050735 0.9932524653192629 1.0000116455260226 1.0033783085525545 0.9994259684916345 1.0002687458597144 0.9997116134904976 0.9923283423252871 1.0 0.9999990649449911 1.0001214455626604 0.9999053698284212 1.0011869247537413 1.0002975259625766 0.9998504408120623 0.9997431028373953 0.9978159304177352 0.9935648113766146 1.0000190145688546 1.001352653611693 0.9993614941818825 1.0002942338047767 0.9997745927882818 0.9932859690094684 0.9998583539812429 1.0 0.9999993291526167 1.0006975133876121 0.9999008614728382 1.00112372033436 1.0001489907563106 1.000633366077692 1.0000298239196934 0.9968666065565885 0.9946534432890013 1.0000974965706055 1.0015884478570265 0.999515636866931 1.0003110263792367 0.9996669285761325 0.9932293841303883 1.0003193662705652 0.9971896562502677 0.9971896562502677 -0.003236847400755646 24.996763200598945 0.9971896562502677 -0.0028103437497290122 1.0016451413796443 1.0019516007556417 1.0020043688236098 0.9992866628144359 1.0041555715906565 1.0068980809522727 0.9986683149741827 0.9983468303723898 0.9959106313956482 1.0112334053378298 0.9990523600316963 0.9933877410675587 0.9942777113677822 33.61
