Sin2Theta12 Sin2Theta13 Sin2Theta23 Dm221 Dm231 dCP Ordering FluxNormalization_Below1GeV FluxNormalization_Above1GeV FluxTilt NuNuBarRatio FlavorRatio ZenithFluxUp ZenithFluxDown ORCAEnergyScale ShowerClassification TrackClassification IntermediateClassification XSecNuTau NCoverCC NCHad DIS CCQE CCQENuBarNu CCQEMuE CC1Pi_Pi0Pi CC1Pi_NuBarNuE CC1Pi_NuBarNuMu CC1PiProduction CohPiProduction AxialMass X2 
0.304 0.022 0.34711 0.0000742 0.0029500 4.140 normal 1.0 0.9919968684300684 -0.017470611851978655 1.0065753849496537 0.9936614020058991 -0.033883397663529394 -0.03830771037441689 1.0 0.9609201104693322 1.0046903436659418 1.053592825483892 1.020973977683617 1.0165099043925474 1.0161743923199797 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.1091988730833435 1389.92
0.304 0.022 0.34711 0.0000742 0.0030000 4.140 normal 1.0 0.9915408670857488 -0.020323718198204516 1.0071035740943755 0.9967731641737351 -0.06720827480697009 -0.039514526115081716 1.0 0.9619033863100116 1.000042359589841 1.048012776674043 1.0231967150752588 1.0301824127529764 1.0295704060286472 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.1363986266203538 1723.74
0.304 0.022 0.34711 0.0000742 0.0027000 4.140 normal 1.0 0.9958642194692298 -0.006107779447688492 1.011249612144494 1.0074243306102222 -0.0985763842677331 -0.03570201129265973 1.0 0.9592464880929047 0.9975717010093483 1.0557380536590852 0.9730006304616193 1.0172659843871479 1.0169111328741662 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.1072884983406757 464.39
0.304 0.022 0.34711 0.0000742 0.0028500 4.140 normal 1.0 0.9940369600916865 -0.009415508427660809 1.0052865527285824 1.003502935927501 -0.022043790703385743 -0.04198859776715252 1.0 0.9623458194937917 1.0031125376448131 1.0540530993537534 1.0009964576945194 1.0039051759296522 1.003825459202107 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0834317427540239 795.29
0.304 0.022 0.34711 0.0000742 0.0027500 4.140 normal 1.0 0.9952350539419349 -0.008850085641694665 1.0046519669962568 1.0066721053897396 0.031155403658608347 -0.022882742929416538 1.0 0.9619048714277599 1.0014070432274107 1.062009481449572 1.0007003571302597 1.0127556317629178 1.012494087153979 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.023489265895027 513.40
0.304 0.022 0.34711 0.0000742 0.0028000 4.140 normal 1.0 0.9936179694523919 -0.009120827145733793 1.0047633633876765 1.0058467862262064 0.06163237150567775 -0.029585326886821223 1.0 0.963512920245177 1.004287475594892 1.0608872061330372 1.0036198113750479 1.0084902939562879 1.0083165932049134 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0256228629566086 608.52
0.304 0.022 0.36816 0.0000742 0.0022000 4.140 normal 1.0 1.011448181198968 -0.009018238343892789 1.0080496873173486 0.9878312856385748 -0.13588080201014485 -0.025016422719802985 1.0 0.9713747637552286 1.0121355516778323 1.0580562711117607 1.003638872438367 0.9272414393861516 0.9292973558339019 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.1443291918171954 1249.46
0.304 0.022 0.36816 0.0000742 0.0021500 4.140 normal 1.0 1.010479765677491 -0.005780905840357307 1.0083498647339078 0.989954934224502 -0.15085208940689152 -0.022145234018305756 1.0 0.974440750502036 1.0087020868667629 1.0576921638023733 0.9968792126167662 0.9219807014022807 0.9251615342304264 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.1522586609323322 1329.44
0.304 0.022 0.36816 0.0000742 0.0021000 4.140 normal 1.0 1.0121747052124823 -0.003120583498211009 1.0083063649076842 0.9913514048805897 -0.1603971859744889 -0.020527066566056736 1.0 0.97485801776197 1.0078060220683371 1.060634968082364 0.989679477465992 0.9144498397228398 0.9202527821019265 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.155297094780565 1344.16
0.304 0.022 0.36816 0.0000742 0.0022500 4.140 normal 1.0 1.0081766951784497 -0.008717420285952689 1.0073630330837786 0.9876928768444393 -0.13170102476949025 -0.025295819330606338 1.0 0.9745092103317197 1.008593471249253 1.0524338167681753 1.0025915445286184 0.9373383583059488 0.9391494825557412 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.1399523037530637 1072.62
0.304 0.022 0.36816 0.0000742 0.0023500 4.140 normal 1.0 1.005875509843953 -0.009650521358067285 1.0050595148811936 0.9865356626012657 -0.12003308672754112 -0.02721424891541007 1.0 0.9739724421195665 1.0051945923448606 1.048557854108909 1.0034988611270355 0.9573297025357138 0.9589628297444819 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.1237934360787705 560.15
0.304 0.022 0.36816 0.0000742 0.0023000 4.140 normal 1.0 1.0071626343922373 -0.00944263848209143 1.0063376304974756 0.986244526035668 -0.12500151850736096 -0.02713806625159933 1.0 0.9745646354228656 1.0072473970734221 1.050109964352974 1.002741130391415 0.9469650654103793 0.9487277777099657 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.1319266470845424 829.07
0.304 0.022 0.36816 0.0000742 0.0020500 4.140 normal 1.0 1.01402702360315 0.00022935373266653363 1.0081202187488953 0.9942640099730745 -0.17011176985499254 -0.01862363463736161 1.0 0.9749591726225827 1.0068574420387886 1.0635929857984974 0.9795930482297915 0.907196197932074 0.9157085214962433 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.1574198137427572 1336.35
0.304 0.022 0.36816 0.0000742 0.0024000 4.140 normal 1.0 0.9948439001776694 -0.01564945900113024 1.0036266393138846 1.0059826237388267 -0.1547448461284218 -0.02038893350772419 1.0 0.9591126076531399 0.9936292728398044 1.0563264229286597 1.0053577950250019 1.0221779687946748 1.0225556309447852 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.1172320987836064 317.38
0.304 0.022 0.36816 0.0000742 0.0027500 4.140 normal 1.0 1.0003384837484122 -0.0049096828369685035 1.0066402867 0.9938397935036657 -0.02834256781342056 -0.016844061432022214 1.0 0.9690552559016873 1.0063708524039654 1.0406209000544977 0.9918932758899145 1.0039503441026016 1.004073092670588 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0524980911531971 448.81
0.304 0.022 0.36816 0.0000742 0.0027000 4.140 normal 1.0 0.9965115478088294 -0.002543231762050621 1.0092848183718428 1.0075118820204763 -0.05032578325587066 -0.02214083482397026 1.0 0.9678535404825839 0.9989498936887227 1.0423867788749372 0.9833950659779948 1.0114767953105934 1.0112417536156315 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0615069335644913 392.25
0.304 0.022 0.36816 0.0000742 0.0026500 4.140 normal 1.0 0.9973601061023533 -0.002989867091559802 1.011352364145195 1.007881333094447 -0.055072119304710225 -0.015198271861211992 1.0 0.9672080091773847 0.9973630300053442 1.0442469286438172 0.9797527007298111 1.0154727477961674 1.0151551462578432 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0621511851127188 337.06
0.304 0.022 0.36816 0.0000742 0.0028000 4.140 normal 1.0 0.9974209766402109 -0.005612157729350354 0.9969153807352975 1.0034102119172266 -0.002126990500787294 -0.026464393787876097 1.0 0.9701311429202735 1.0027989477690429 1.0434313543517098 1.0030884422185693 1.0026802799414187 1.002625641791556 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0294962600654278 537.58
0.304 0.022 0.36816 0.0000742 0.0026000 4.140 normal 1.0 0.9984896612733054 -0.0039318616415570775 1.0098199525583134 1.007922197818611 0.05168452176360396 -0.020434547759933603 1.0 0.9672138524836965 0.9973587583747265 1.0483280311575405 0.9779881596556104 1.0192626986542659 1.0188663959874726 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 0.9929769204936825 254.92
0.304 0.022 0.36816 0.0000742 0.0025000 4.140 normal 1.0 0.9978428041395548 -0.009386986349900563 1.0016828197292371 1.0071981179571714 0.08382256027596537 -0.02233897923177028 1.0 0.9634801745932169 0.9963903148775399 1.0544250958336767 0.9881567005180609 1.0263043533097327 1.02576068839362 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0070376240617438 112.36
0.304 0.022 0.36816 0.0000742 0.0024500 4.140 normal 1.0 0.9950771758449153 -0.013044626744725129 1.0021008177832256 1.0066078595555488 -0.02090461012043414 -0.019065250208888537 1.0 0.9622407865034094 0.996251208321746 1.0592175948576752 1.0006036642729927 1.0297987855060473 1.029181462199173 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0252950979260704 158.59
0.304 0.022 0.36816 0.0000742 0.0025500 4.140 normal 1.0 0.9984764970804416 -0.005695931145560335 1.007103467899412 1.00766760330586 0.02560923419499521 -0.022579643434509158 1.0 0.9647935338290562 0.9963288606626943 1.0499848040252022 0.9810178392487472 1.0228099277176175 1.0223395719054413 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 0.9966823593068607 161.31
0.304 0.022 0.36816 0.0000742 0.0029000 4.140 normal 1.0 0.9958661957901391 -0.013761373036430165 0.9980532460120237 0.9902581185577642 -0.01613474806341174 -0.027521936289042582 1.0 0.9703297141641362 1.0033029906343733 1.0404902886813292 1.0154571414317457 1.0203268870234943 1.0199144159141829 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0631409873101374 994.18
0.304 0.022 0.38921 0.0000742 0.0021000 4.140 normal 1.0 1.01261758583551 -0.0015176439019236876 1.0022435876163 0.9912478615205875 -0.1203854173899918 -0.015482128998527831 1.0 0.9813157471013575 1.007677627765174 1.0509201191501807 0.9945551337887327 0.9165177487153293 0.9205109174949471 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.1210976949080358 1359.73
0.304 0.022 0.38921 0.0000742 0.0020500 4.140 normal 1.0 1.0153478771291073 0.0017226241621920205 1.0020732925284266 0.9919451661966283 -0.13038918623355142 -0.012674176583031452 1.0 0.979817223589831 1.0062509802657948 1.050711673247641 0.9837833452051972 0.9086007106164121 0.9155873124622076 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.1752786540329225 1350.78
0.304 0.022 0.38921 0.0000742 0.0021500 4.140 normal 1.0 1.0108300128945538 -0.0042899501827206804 1.0022678624064967 0.9897954755295837 -0.11005412406320367 -0.01722715422046527 1.0 0.9807397398940814 1.008492381706647 1.0480072698768221 1.0021037316684889 0.9244834425112374 0.9264869836062873 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.1176159591915809 1345.23
0.304 0.022 0.36816 0.0000742 0.0028500 4.140 normal 1.0 1.0007269039001212 -0.008821450024362493 0.9974368072821345 0.9906643265545068 -0.009560377482534854 -0.023171874879358057 1.0 0.9741946115354609 1.004890721870683 1.0398061811281936 1.0028967923270515 1.0060556887704537 1.00593252551437 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.046500297887012 722.79
0.304 0.022 0.38921 0.0000742 0.0020000 4.140 normal 1.0 1.015056237519863 0.002361216832153525 1.0017998891999138 0.9979552032176411 -0.16493427614893746 -0.012381167160719875 1.0 0.977467449689772 1.0024310258458176 1.0563209753774077 0.9702866360060046 0.9168617898537653 0.9233341586829321 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.1636919930220455 1359.52
0.304 0.022 0.36816 0.0000742 0.0029500 4.140 normal 1.0 0.9940449578303479 -0.0173589605899334 0.9987460676203461 0.9934331532049321 -0.02342643268708325 -0.017943001513706532 1.0 0.9695615713773477 1.0014870619541048 1.0412924832987969 1.0260778874867873 1.0348862830499759 1.034180002999866 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0798509562723633 1331.00
0.304 0.022 0.36816 0.0000742 0.0030000 4.140 normal 1.0 0.993571367125649 -0.01952569787287346 0.9992914025612956 0.9967833080553749 -0.008925749010858464 -0.006432589572857382 1.0 0.9709057074275517 1.0017426540949648 1.042468958854292 1.030884883721455 1.0488905925061085 1.047903040186524 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0570058409560334 1679.18
0.304 0.022 0.38921 0.0000742 0.0022000 4.140 normal 1.0 1.0102053235190003 -0.005908383024215863 1.0019295209727845 0.9870205637476898 -0.10137750044887195 -0.02085240346166046 1.0 0.9816171514848766 1.0086242385906536 1.044597512016008 1.0019177732796896 0.9328584899415493 0.9348107029313029 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.1126330958817099 1256.75
0.304 0.022 0.38921 0.0000742 0.0022500 4.140 normal 1.0 1.010070832701578 -0.006965543913880266 1.0058621936273158 0.9885459583722092 -0.08875055658830734 -0.019340380264320816 1.0 0.9793549494125325 1.0109248226532521 1.043178357939791 1.0008622330106265 0.9396782440256171 0.941291697539264 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.1043531144628091 1081.18
0.304 0.022 0.38921 0.0000742 0.0023000 4.140 normal 1.0 1.0087777029784857 -0.006692105666522582 1.0001021010804902 0.9857195721626415 -0.08338444215181195 -0.02095681117108588 1.0 0.9815762426227715 1.0087023200618144 1.0390642651993476 1.0010210981124141 0.9493733416636032 0.9508992868008671 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.09696528309641 820.77
0.304 0.022 0.38921 0.0000742 0.0023500 4.140 normal 1.0 1.0084642651820501 -0.006889491004651042 1.0001981184291633 0.9862137125921665 -0.07078579546192793 -0.019171293311365502 1.0 0.9792028937126639 1.0089185563013363 1.039097646217006 1.002138171663764 0.9562407020751221 0.9576093314421388 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0851703220953814 538.87
0.304 0.022 0.38921 0.0000742 0.0025500 4.140 normal 1.0 0.9976022851903403 -0.0032932718049529432 1.020804871573444 0.9913968231775203 0.028989212283335206 -0.004983723098710423 1.0 0.978328214479028 1.0038982001569767 1.0356954488245889 0.9793102012209057 1.016787462002103 1.0166536625264562 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 0.9880822351103247 117.76
0.304 0.022 0.38921 0.0000742 0.0024000 4.140 normal 1.0 1.0034242926373764 -0.012402218208677429 0.9972566528073132 0.9858850656888763 -0.10585595074457847 -0.012792526076546776 1.0 0.9740672292124447 0.9990921230112527 1.0397457408169943 1.0039344643535282 1.0034540994732533 1.0061491643522715 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0875650709836924 284.39
0.304 0.022 0.38921 0.0000742 0.0025000 4.140 normal 1.0 0.9976245269387707 -0.005921187563276737 1.0013869828391617 1.0058518332146495 0.03070275647814285 -0.012524165297051014 1.0 0.9695537023992095 0.9980383567014594 1.042554552832725 0.9937449008956207 1.02145482227913 1.0210126414542655 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 0.9988646695170942 66.73
0.304 0.022 0.38921 0.0000742 0.0024500 4.140 normal 1.0 0.9961496939143182 -0.009072093509914522 0.9956661791723176 1.0063943565328937 0.01733556965405805 -0.014651271998605404 1.0 0.9699747980296249 0.9982607956983407 1.0473526832577602 1.0031459919556063 1.0250406505776408 1.0242747546516784 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 0.9834727747951183 117.40
0.304 0.022 0.38921 0.0000742 0.0028000 4.140 normal 1.0 1.0018606649722677 -0.004251026758433274 0.9998922938688358 0.9898386207071491 -0.002171787574948525 -0.006827617292077544 1.0 0.978887770099863 1.0054329801721187 1.0283358362088446 1.0007345889684147 1.0061555038385286 1.0060796292210579 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.00869983214295 484.10
0.304 0.022 0.38921 0.0000742 0.0026500 4.140 normal 1.0 1.0002233697040066 4.4769583889183156e-05 1.021838637311967 0.9940292457630397 0.007305111062267388 -0.012899659398140745 1.0 0.9798764894411051 1.0012653385394816 1.0315745185130907 0.9794810836237899 1.0031383405367098 1.0031034280089415 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 0.9914479586046774 295.43
0.304 0.022 0.38921 0.0000742 0.0028500 4.140 normal 1.0 1.0003836115243705 -0.007265205765184651 0.9907145519253118 0.9929575109513282 3.30790479253734e-05 -0.014200240908623369 1.0 0.9786969279293678 1.0024544632985524 1.0303644125443627 1.0083966564420213 1.0223832356946534 1.021929455767664 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0092497975840962 661.59
0.304 0.022 0.38921 0.0000742 0.0026000 4.140 normal 1.0 0.999064522978154 -0.0011318089354689423 1.0221404262761788 0.9923986095792249 0.017676812221603045 -0.01480429233624611 1.0 0.981165469478762 1.0007493268105982 1.033128948996462 0.9756822169373646 1.0094583648659148 1.009376147595667 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 0.9855644751454282 212.36
0.304 0.022 0.38921 0.0000742 0.0029000 4.140 normal 1.0 0.9963653295470394 -0.010383975889786203 0.9913318053721207 0.9901324121482158 0.008014267750020935 -0.011986387720256586 1.0 0.9761576396058657 1.003887962768826 1.0310207475042312 1.0211861176547627 1.0369096142648473 1.0361630894483116 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0205708848455215 942.65
0.304 0.022 0.38921 0.0000742 0.0027500 4.140 normal 1.0 0.9991136961756547 -0.0008971764662068602 0.9961470772320346 1.0065632715882606 1.1724645166035516e-05 -0.014226750304547495 1.0 0.9762085924872023 1.001172797168814 1.031275422957979 1.002764442505943 1.0017430865461843 1.0017075827734438 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 0.9958840699101662 388.74
0.304 0.022 0.38921 0.0000742 0.0027000 4.140 normal 1.0 0.9980566678656702 0.00027689493837132755 1.0086941751196763 1.0073377374453605 0.01560294144892455 -0.017855889539042682 1.0 0.9748520173310816 0.9984715768140345 1.0302892363136635 0.9919820220763796 1.0062962205918384 1.0061676687215546 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 0.9730157191856531 341.69
0.304 0.022 0.38921 0.0000742 0.0029500 4.140 normal 1.0 0.9957739854092711 -0.013360225089043117 0.9920282306903143 0.9941220157295524 0.03324350427860763 -0.012063611306122404 1.0 0.9776914566040757 1.002241603503903 1.031498603207691 1.0252030751778216 1.051723785918241 1.050680092861804 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 0.9628660434515143 1292.20
0.304 0.022 0.41026 0.0000742 0.0020000 4.140 normal 1.0 1.0136495072572422 0.0014467198918818422 0.996857013622511 0.9991594613996622 -0.13899549745054718 -0.005571491231831686 1.0 0.9821042869355859 1.000110219812622 1.0497407981605629 0.9803726197971349 0.921873086694727 0.9270249069319724 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.1380828958894373 1380.79
0.304 0.022 0.41026 0.0000742 0.0021000 4.140 normal 1.0 1.0130320355660405 0.00010171606265329126 0.9972792679867633 0.9916414026305727 -0.08188049333199914 -0.010908456997869454 1.0 0.9874554016257372 1.0081360765334932 1.0425464231158899 0.9991311205264433 0.9159532348721884 0.9182350950220165 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0903786533312738 1383.19
0.304 0.022 0.41026 0.0000742 0.0022000 4.140 normal 1.0 1.0110594324202182 -0.004156404742164005 0.9969027186315818 0.9890556199471535 -0.06541065187661183 -0.015086850749377252 1.0 0.9869779854529162 1.0093661915179675 1.0360236484336631 1.0003199710803052 0.9353102097230432 0.9370004285458019 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0834227134121344 1278.98
0.304 0.022 0.41026 0.0000742 0.0023000 4.140 normal 1.0 1.009548565138049 -0.004850301707399288 0.9949706040388446 0.9873685214995078 -0.044598505365075265 -0.015517719667692827 1.0 0.9873325499499742 1.0089584801158913 1.0303891511563459 1.0017337797534591 0.9509388677862604 0.952330606121886 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.065579637127308 824.23
0.304 0.022 0.41026 0.0000742 0.0021500 4.140 normal 1.0 1.0116844051326777 -0.002768932677726883 0.9972807065543747 0.990247905149438 -0.07273820254904961 -0.012961911304793102 1.0 0.98688899349867 1.0085497662017784 1.0396465746562429 1.0027081937599458 0.9255941421592512 0.9275430407927552 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0874681915058604 1369.48
0.304 0.022 0.41026 0.0000742 0.0022500 4.140 normal 1.0 1.0096929533373014 -0.005665869689248252 1.0026182212115964 0.9905801404073411 -0.05367690158958184 -0.014073225627783379 1.0 0.9849484790952808 1.0098581907504631 1.0347071775600656 1.0022309156692497 0.9428805729830814 0.9443104025974837 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0751466225514092 1095.48
0.304 0.022 0.41026 0.0000742 0.0020500 4.140 normal 1.0 1.0137445269731151 0.002761896159969123 0.9971260307861307 0.994817034665303 -0.09119720671383484 -0.017683885392795407 1.0 0.9864234019242385 1.0044525282769796 1.0427336870941528 0.9858970606212194 0.9068859775603525 0.9126596268273048 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.1554217811669678 1371.99
0.304 0.022 0.38921 0.0000742 0.0030000 4.140 normal 1.0 0.9952842854768951 -0.015597558244458867 0.9925908118121756 0.9975469480011999 0.04437389973174333 0.010857979934790582 1.0 0.9790566397493535 1.0075710781001217 1.0374401848918877 1.032525950713542 1.0565328334933024 1.0532850709432577 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 0.9678398364145969 1660.63
0.304 0.022 0.41026 0.0000742 0.0023500 4.140 normal 1.0 1.0091206982540037 -0.004927993824450769 0.9935833068724693 0.9862082820127053 -0.044734385306755005 -0.014737798738227314 1.0 0.9879926737018296 1.0073093059952105 1.028250350504728 1.0005529959033503 0.9603094240981978 0.9615456438885627 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0567849582627817 528.45
0.304 0.022 0.41026 0.0000742 0.0027000 4.140 normal 1.0 0.9995025269896571 0.002592461846434752 1.0075262582273061 1.005047103731977 0.0013616415312402053 -0.003404874170801934 1.0 0.9818912509487091 0.999480232770718 1.0172220489063193 0.9932274354809222 1.0015781587467119 1.0015460213928709 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0135256905459917 310.91
0.304 0.022 0.41026 0.0000742 0.0026500 4.140 normal 1.0 0.9994764080493346 0.0022869308286966217 1.0072452396948466 1.0019668768024295 -0.014524158222063842 -0.003451834757353023 1.0 0.9831783986493208 0.9998081633466271 1.0194601565214094 0.9863869744049163 1.0057451807444737 1.0056279067771792 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0224535802564318 261.32
0.304 0.022 0.41026 0.0000742 0.0025000 4.140 normal 1.0 0.9987469323497649 -0.002740120462514764 0.9972530839087335 1.0029613188316469 -0.0005902567122763593 -0.008952798401453747 1.0 0.9785956193209698 0.9984397965238985 1.0273844648239803 0.9889653310884798 1.0169835323573868 1.0166343568843137 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0762585682244252 38.66
0.304 0.022 0.41026 0.0000742 0.0024000 4.140 normal 1.0 1.0057293664336076 -0.007994164097180519 0.9920143852006142 0.9843701941462447 -0.033864536582412216 -0.0063741015834747955 1.0 0.9862992717246148 1.0044996862139302 1.031078265708014 1.0023725343194707 0.9897348178368482 0.9931812810248731 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0343243664110437 265.25
0.304 0.022 0.41026 0.0000742 0.0024500 4.140 normal 1.0 0.9984099018368408 -0.005995878047519353 0.9951097542988253 1.003281591644856 -0.06048269546255685 -0.010913432614938216 1.0 0.9758362107661585 0.997417133351435 1.0307661047423837 1.004473908899112 1.0115941585958537 1.0125620543105154 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0425322475288241 93.17
0.304 0.022 0.41026 0.0000742 0.0026000 4.140 normal 1.0 0.9992563170525088 0.0017555855798901342 1.0084097507212786 1.0026334162975301 -0.020597526977054168 -0.004998705737062209 1.0 0.9824444546489064 0.9997879821617703 1.0225821966831674 0.9879627884652679 1.0096318876730277 1.009434807902478 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 0.9761264069582718 178.71
0.304 0.022 0.41026 0.0000742 0.0025500 4.140 normal 1.0 0.9987967681317753 -4.399573973838873e-05 1.0042883873957384 1.0044160084893492 -0.06864838075681619 -0.007799777504992373 1.0 0.9804750521530285 0.999243016533071 1.0262935814334366 0.9906934964953523 1.0133132444501989 1.013040188459173 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 0.9673300343421842 83.55
0.304 0.022 0.41026 0.0000742 0.0027500 4.140 normal 1.0 0.9992576550326475 -0.000385925641170068 1.007065389829021 0.9904836795496547 0.020804072609790638 -0.006526797266782919 1.0 0.9873603895258987 1.0027309202089316 1.0158878570181749 0.9967511239553087 1.0092700835900679 1.0090817724293097 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0016981015968183 349.31
0.304 0.022 0.43132 0.0000742 0.0020500 4.140 normal 1.0 1.0119433182937314 0.0021231175115914895 0.9933066662777905 0.9975854858881631 -0.07715694302971471 -0.009459747880595188 1.0 0.9897232000116285 1.0018285202133088 1.03838761600106 0.9962471543552294 0.9120154785457134 0.9155259813902009 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.1323650400624337 1396.86
0.304 0.022 0.41026 0.0000742 0.0029000 4.140 normal 1.0 0.9977799394738205 -0.007125656821011924 0.9942430332594727 0.9915257569962744 0.023575468370303953 -0.014826620032899494 1.0 0.9834459299127535 0.9994040464308616 1.0139546564553261 1.0223220985013626 1.033349314509411 1.0327006320975831 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.034144141042548 923.73
0.304 0.022 0.41026 0.0000742 0.0029500 4.140 normal 1.0 0.9971747844013412 -0.010182656144868222 0.9935372117861194 0.9955929812622714 0.038649959995307834 -0.015827748900491954 1.0 0.9850062819543449 0.9993567173563609 1.0141004949018653 1.025925688993803 1.0322722808471714 1.0315986600630236 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0339174641979814 1293.02
0.304 0.022 0.41026 0.0000742 0.0028500 4.140 normal 1.0 0.9983825710467167 -0.003896528366103719 0.9948786954912519 0.9875226986132603 0.011111035862828049 -0.01493131984243027 1.0 0.9819221927365719 0.9995572633559888 1.0141472189773992 1.0105903162525882 1.0371166316464473 1.0363662331927177 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0314846229713386 625.44
0.304 0.022 0.43132 0.0000742 0.0020000 4.140 normal 1.0 1.0108109179771265 0.0008002241425869529 0.9930364280471182 0.999392475638281 -0.12392089499559159 -0.005682950689402939 1.0 0.9904712666302559 1.0010110493312667 1.045540864117629 0.9822998587334111 0.9245216857503828 0.9280203656816526 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0978334170963129 1406.47
0.304 0.022 0.41026 0.0000742 0.0030000 4.140 normal 1.0 0.99667155945553 -0.01248383767986103 0.9929601595042217 0.9990781370163567 0.05388841425390073 -0.012785545458956216 1.0 0.9863879546532585 0.9985602270469461 1.0135917760239703 1.0319942485001359 1.0332340615102482 1.032449715942144 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0289774955087534 1667.93
