Sin2Theta12 Sin2Theta13 Sin2Theta23 Dm221 Dm231 dCP Ordering FluxNormalization_Below1GeV FluxNormalization_Above1GeV X2 
0.304 0.022 0.4883333333333333 7.42e-05 0.00275 4.014 normal 1.0 1.006428579394638 61.15733442047379
0.304 0.022 0.4883333333333333 7.42e-05 0.00255 4.014 normal 0.9999999999992412 1.0055844333720443 8.288789643945433
0.304 0.022 0.4883333333333333 7.42e-05 0.0026 4.014 normal 0.9999999999984815 1.0059430060875147 16.97961272102722
0.304 0.022 0.4883333333333333 7.42e-05 0.0025 4.014 normal 0.9999999999992126 1.005010724557301 4.9173192162968276
0.304 0.022 0.4883333333333333 7.42e-05 0.00245 4.014 normal 0.9999999999991844 1.0043800775435086 8.338404119330301
0.304 0.022 0.4883333333333333 7.42e-05 0.00265 4.014 normal 1.0 1.0060683105972248 29.360745519008994
0.304 0.022 0.505 7.42e-05 0.002 4.014 normal 1.0 1.0008108634460418 224.88447375108163
0.304 0.022 0.4883333333333333 7.42e-05 0.00285 4.014 normal 1.0 1.0071658524440432 97.16999589564345
0.304 0.022 0.4883333333333333 7.42e-05 0.0029000000000000002 4.014 normal 1.0 1.0074543883621034 116.342370859667
0.304 0.022 0.505 7.42e-05 0.00205 4.014 normal 1.0 1.0010097287979238 183.75984180822232
0.304 0.022 0.4883333333333333 7.42e-05 0.00295 4.014 normal 1.0 1.0076789161299584 136.10966327022024
0.304 0.022 0.505 7.42e-05 0.0021 4.014 normal 1.0 1.0015680309591561 148.53798534837873
0.304 0.022 0.505 7.42e-05 0.00215 4.014 normal 1.0 1.002357676570824 120.61717825953689
0.304 0.022 0.4883333333333333 7.42e-05 0.003 4.014 normal 1.0 1.0078664662501635 157.20527006759772
0.304 0.022 0.505 7.42e-05 0.00235 4.014 normal 1.0 1.0034622836654754 35.638956319382686
0.304 0.022 0.505 7.42e-05 0.0023 4.014 normal 1.0 1.0033739782137163 54.745611309789325
0.304 0.022 0.505 7.42e-05 0.0022 4.014 normal 1.0 1.0030069700591497 97.63330305807906
0.304 0.022 0.505 7.42e-05 0.0024000000000000002 4.014 normal 0.9999999999984873 1.003664895543709 18.822406392989222
0.304 0.022 0.505 7.42e-05 0.0022500000000000003 4.014 normal 1.0 1.003276257107754 75.9354287267796
0.304 0.022 0.505 7.42e-05 0.00255 4.014 normal 0.9999999998145336 1.0053281144339763 7.697819325253963
0.304 0.022 0.505 7.42e-05 0.00245 4.014 normal 0.9999999999992141 1.004115461819127 7.65153188422539
0.304 0.022 0.505 7.42e-05 0.0025 4.014 normal 0.9999999999484985 1.0047312991786133 4.216478888402097
0.304 0.022 0.505 7.42e-05 0.0027 4.014 normal 1.0 1.0059252379606887 43.67246962429841
0.304 0.022 0.505 7.42e-05 0.00285 4.014 normal 1.0 1.006927137533629 96.50650417791894
0.304 0.022 0.505 7.42e-05 0.00275 4.014 normal 1.0 1.006182457009167 60.50005243023986
0.304 0.022 0.505 7.42e-05 0.00295 4.014 normal 1.0 1.007445059479655 135.52921161408017
0.304 0.022 0.505 7.42e-05 0.0028 4.014 normal 1.0 1.0065673534402828 78.25059869538808
0.304 0.022 0.505 7.42e-05 0.0029000000000000002 4.014 normal 1.0 1.0072181134527396 115.70808339241826
0.304 0.022 0.505 7.42e-05 0.00265 4.014 normal 1.0 1.00581959171408 28.77006123166597
0.304 0.022 0.505 7.42e-05 0.0026 4.014 normal 1.0 1.0056900887421272 16.390679049392947
0.304 0.022 0.5216666666666667 7.42e-05 0.00205 4.014 normal 1.0 1.0003843020519367 181.90634511699443
0.304 0.022 0.5216666666666667 7.42e-05 0.002 4.014 normal 1.0 1.000110080488638 222.86203116952893
0.304 0.022 0.5216666666666667 7.42e-05 0.0022500000000000003 4.014 normal 0.9999999999939598 1.0026365360224105 74.36981398733096
0.304 0.022 0.5216666666666667 7.42e-05 0.0022 4.014 normal 1.0 1.0023657947132947 95.92360665225621
0.304 0.022 0.5216666666666667 7.42e-05 0.0021 4.014 normal 1.0 1.0009222984002935 146.72742340318092
0.304 0.022 0.5216666666666667 7.42e-05 0.0023 4.014 normal 1.0 1.0027381112318776 53.30150468015538
0.304 0.022 0.5216666666666667 7.42e-05 0.00215 4.014 normal 1.0 1.0017128118932268 118.85058957959336
0.304 0.022 0.505 7.42e-05 0.003 4.014 normal 1.0 1.0076346532569402 156.6758738801079
0.304 0.022 0.5216666666666667 7.42e-05 0.0024000000000000002 4.014 normal 1.0 1.0030310970023228 17.658740539799172
0.304 0.022 0.5216666666666667 7.42e-05 0.0027 4.014 normal 1.0 1.0053063930933426 42.46473408941681
0.304 0.022 0.5216666666666667 7.42e-05 0.00235 4.014 normal 0.9999999987427575 1.002830686774811 34.344595841511975
0.304 0.022 0.5216666666666667 7.42e-05 0.0025 4.014 normal 0.9999999997696943 1.0041068753393545 3.1318313654118244
0.304 0.022 0.5216666666666667 7.42e-05 0.00265 4.014 normal 0.9999999999968489 1.0051982949486673 27.626549383055284
0.304 0.022 0.5216666666666667 7.42e-05 0.00255 4.014 normal 0.9999999999992132 1.0047031639421802 6.598428850825017
0.304 0.022 0.5216666666666667 7.42e-05 0.00245 4.014 normal 0.9999999999992152 1.0034877829554045 6.547490617437391
0.304 0.022 0.5216666666666667 7.42e-05 0.0026 4.014 normal 0.9999999999966898 1.0050661342024674 15.264553121914686
0.304 0.022 0.5383333333333333 7.42e-05 0.002 4.014 normal 1.0 0.9987194802325898 220.1130543492421
0.304 0.022 0.5383333333333333 7.42e-05 0.00205 4.014 normal 1.0 0.9990860544488542 179.41376663744612
0.304 0.022 0.5216666666666667 7.42e-05 0.00285 4.014 normal 1.0 1.0063125600594283 95.03494766283869
0.304 0.022 0.5216666666666667 7.42e-05 0.0029000000000000002 4.014 normal 1.0 1.0066067985286733 114.21646654321363
0.304 0.022 0.5216666666666667 7.42e-05 0.0028 4.014 normal 1.0 1.0059539353276734 76.88139869526141
0.304 0.022 0.5216666666666667 7.42e-05 0.003 4.014 normal 1.0 1.0070247935303367 155.21475763240937
0.304 0.022 0.5216666666666667 7.42e-05 0.00295 4.014 normal 0.999999994073944 1.0068341036160635 134.05587504209694
0.304 0.022 0.5216666666666667 7.42e-05 0.00275 4.014 normal 1.0 1.0055647642600478 59.18753838352626
0.304 0.022 0.5383333333333333 7.42e-05 0.00215 4.014 normal 0.9999999988250997 1.000760426621348 116.55004180101498
0.304 0.022 0.5383333333333333 7.42e-05 0.0021 4.014 normal 1.0 0.9998857001984996 144.3568739037179
0.304 0.022 0.5383333333333333 7.42e-05 0.00235 4.014 normal 1.0 1.001815245243778 32.5622900489267
0.304 0.022 0.5383333333333333 7.42e-05 0.0023 4.014 normal 1.0 1.0017428679243634 51.46746460555488
0.304 0.022 0.5383333333333333 7.42e-05 0.0022 4.014 normal 1.0 1.0013604497696813 93.73316869412746
0.304 0.022 0.5383333333333333 7.42e-05 0.0024000000000000002 4.014 normal 0.9999999999982716 1.0020344865095403 16.270495030408277
0.304 0.022 0.5383333333333333 7.42e-05 0.0022500000000000003 4.014 normal 1.0 1.0016349453784077 72.33974119108478
0.304 0.022 0.5383333333333333 7.42e-05 0.00245 4.014 normal 0.99999999997343 1.002496259836511 5.230976660047555
0.304 0.022 0.5383333333333333 7.42e-05 0.00265 4.014 normal 0.9999999999984859 1.0042059308188627 26.109681190153022
0.304 0.022 0.5383333333333333 7.42e-05 0.00285 4.014 normal 1.0 1.005324176295135 92.9619819890505
0.304 0.022 0.5383333333333333 7.42e-05 0.0027 4.014 normal 1.0 1.0043167295032993 40.86575977147893
0.304 0.022 0.5383333333333333 7.42e-05 0.0028 4.014 normal 1.0 1.0049655639240789 74.94423360311202
0.304 0.022 0.5383333333333333 7.42e-05 0.00275 4.014 normal 0.9999999999969695 1.004574726608991 57.42755786788134
0.304 0.022 0.5383333333333333 7.42e-05 0.00255 4.014 normal 0.9999999999996219 1.0037081345282952 5.1971470523218235
0.304 0.022 0.5383333333333333 7.42e-05 0.0025 4.014 normal 0.9999999999788347 1.0031152727962431 1.7914892610142479
0.304 0.022 0.5383333333333333 7.42e-05 0.0026 4.014 normal 0.9999999999984283 1.0040719569304317 13.803917762124742
0.304 0.022 0.5549999999999999 7.42e-05 0.0022 4.014 normal 1.0 0.9999948116926793 91.39381816004803
0.304 0.022 0.5549999999999999 7.42e-05 0.00215 4.014 normal 1.0 0.999068455680346 114.14239199085968
0.304 0.022 0.5549999999999999 7.42e-05 0.002 4.014 normal 1.0 0.9977375654688014 216.95048159120424
0.304 0.022 0.5383333333333333 7.42e-05 0.003 4.014 normal 1.0 1.0060384534881421 153.01444734273372
0.304 0.022 0.5549999999999999 7.42e-05 0.00205 4.014 normal 1.0 0.9980028616371754 176.65652149994816
0.304 0.022 0.5383333333333333 7.42e-05 0.0029000000000000002 4.014 normal 1.0 1.0056190394148499 112.04199904476228
0.304 0.022 0.5383333333333333 7.42e-05 0.00295 4.014 normal 1.0 1.005846799656573 131.85381007696014
0.304 0.022 0.5549999999999999 7.42e-05 0.0021 4.014 normal 1.0 0.9985491020262214 141.96379546466207
0.304 0.022 0.5549999999999999 7.42e-05 0.0022500000000000003 4.014 normal 1.0 1.0002908006693487 70.24693697487079
0.304 0.022 0.5549999999999999 7.42e-05 0.0023 4.014 normal 1.0 1.0004098561441899 49.68908138037382
0.304 0.022 0.5549999999999999 7.42e-05 0.00245 4.014 normal 0.9999999999991921 1.0011422058376716 4.0739804011987735
0.304 0.022 0.5549999999999999 7.42e-05 0.00235 4.014 normal 1.0 1.00045877470922 31.095959505795
0.304 0.022 0.5549999999999999 7.42e-05 0.0026 4.014 normal 1.0 1.0027093717945548 12.38277639111231
0.304 0.022 0.5549999999999999 7.42e-05 0.0024000000000000002 4.014 normal 0.9999999999992477 1.0006737073248537 15.08001181621278
0.304 0.022 0.5549999999999999 7.42e-05 0.0025 4.014 normal 0.9999999999859099 1.0017567932012799 0.5685617430979676
0.304 0.022 0.5549999999999999 7.42e-05 0.00255 4.014 normal 0.9999999999933359 1.0023388604447458 3.8554980615230328
0.304 0.022 0.5549999999999999 7.42e-05 0.00275 4.014 normal 0.9999999999969769 1.003219363825357 55.58176727044994
0.304 0.022 0.5549999999999999 7.42e-05 0.00295 4.014 normal 1.0 1.0044849685119812 129.29176032853542
0.304 0.022 0.5549999999999999 7.42e-05 0.0027 4.014 normal 0.9999999996719143 1.002961742984989 39.250168248424686
0.304 0.022 0.5549999999999999 7.42e-05 0.0028 4.014 normal 1.0 1.003604606206638 72.8330258638559
0.304 0.022 0.5549999999999999 7.42e-05 0.0029000000000000002 4.014 normal 1.0 1.0042584120419613 109.55857600641467
0.304 0.022 0.5549999999999999 7.42e-05 0.003 4.014 normal 1.0 1.004669410451504 150.38938639776742
0.304 0.022 0.5549999999999999 7.42e-05 0.00285 4.014 normal 0.9999999999939453 1.0039624919151953 90.63255581017988
0.304 0.022 0.5549999999999999 7.42e-05 0.00265 4.014 normal 0.9999999999984897 1.002828888730507 24.362826331849128
0.304 0.022 0.5716666666666667 7.42e-05 0.00215 4.014 normal 1.0 0.9976236210001047 112.11592032068586
0.304 0.022 0.5716666666666667 7.42e-05 0.00235 4.014 normal 1.0 0.9987434963053542 30.273317176669227
0.304 0.022 0.5716666666666667 7.42e-05 0.0021 4.014 normal 1.0 0.9968375170943161 139.84272751424308
0.304 0.022 0.5716666666666667 7.42e-05 0.0022500000000000003 4.014 normal 1.0 0.9985507983615305 68.62217265876524
0.304 0.022 0.5716666666666667 7.42e-05 0.00205 4.014 normal 1.0 0.9962977104456 174.20191088995267
0.304 0.022 0.5716666666666667 7.42e-05 0.0022 4.014 normal 1.0 0.9982789460792104 89.4395936692796
0.304 0.022 0.5716666666666667 7.42e-05 0.0023 4.014 normal 1.0 0.998661699850664 48.473653575662304
0.304 0.022 0.5716666666666667 7.42e-05 0.002 4.014 normal 1.0 0.996027727994675 214.02634147052618
0.304 0.022 0.5716666666666667 7.42e-05 0.0025 4.014 normal 0.99999999999961 1.0000408625903237 0.00026856295247262906
0.304 0.022 0.5716666666666667 7.42e-05 0.00265 4.014 normal 0.9999999999984943 1.001099743092385 23.42867679460343
0.304 0.022 0.5716666666666667 7.42e-05 0.00255 4.014 normal 0.9999999999991926 1.0006098405833168 3.144949639743007
0.304 0.022 0.5716666666666667 7.42e-05 0.00275 4.014 normal 0.9999999997765815 1.001490506677756 54.15611454105799
0.304 0.022 0.5716666666666667 7.42e-05 0.0027 4.014 normal 1.0 1.00123351719399 38.138229198025165
0.304 0.022 0.5716666666666667 7.42e-05 0.0026 4.014 normal 1.0 1.0009800438113658 11.545336790992689
0.304 0.022 0.5716666666666667 7.42e-05 0.00245 4.014 normal 0.9999999999729928 0.999427447915681 3.6107995105037753
0.304 0.022 0.5716666666666667 7.42e-05 0.0024000000000000002 4.014 normal 0.9999999999991956 0.9989540328952341 14.578132447020892
0.304 0.022 0.5716666666666667 7.42e-05 0.00295 4.014 normal 0.9999999982479367 1.0027504897147517 126.89822850057703
0.304 0.022 0.5716666666666667 7.42e-05 0.0029000000000000002 4.014 normal 1.0 1.0025253118681356 107.28329712962656
0.304 0.022 0.5716666666666667 7.42e-05 0.0028 4.014 normal 1.0 1.0018745327888872 71.08760026031196
0.304 0.022 0.5716666666666667 7.42e-05 0.00285 4.014 normal 1.0 1.002227953615739 88.54980505785188
0.304 0.022 0.5716666666666667 7.42e-05 0.003 4.014 normal 1.0 1.0029310519283163 147.95917761861514
0.304 0.022 0.5883333333333334 7.42e-05 0.0021 4.014 normal 1.0 0.994789674302962 138.65640605633266
0.304 0.022 0.5883333333333334 7.42e-05 0.00205 4.014 normal 1.0 0.9942462317810823 172.78579658574023
0.304 0.022 0.5883333333333334 7.42e-05 0.002 4.014 normal 1.0 0.9939678603636887 212.04034089707358
0.304 0.022 0.5883333333333334 7.42e-05 0.00215 4.014 normal 0.9999999999890012 0.9955529921457938 111.2169347809617
0.304 0.022 0.5883333333333334 7.42e-05 0.0025 4.014 normal 0.9999999999988809 0.9979548759643865 0.7708255149996189
0.304 0.022 0.5883333333333334 7.42e-05 0.00245 4.014 normal 0.9999999999987965 0.9973410486068318 4.554298875709221
0.304 0.022 0.5883333333333334 7.42e-05 0.0023 4.014 normal 0.9999999999958823 0.996588904140992 48.49045076353855
0.304 0.022 0.5883333333333334 7.42e-05 0.00235 4.014 normal 0.9999999999988501 0.9966692748578238 30.8072033931078
0.304 0.022 0.5883333333333334 7.42e-05 0.0022 4.014 normal 1.0 0.9961971770082386 88.63854375014918
0.304 0.022 0.5883333333333334 7.42e-05 0.0024000000000000002 4.014 normal 0.9999999999994257 0.996876471864351 15.471938433732381
0.304 0.022 0.5883333333333334 7.42e-05 0.0022500000000000003 4.014 normal 0.9999999999917689 0.9964716789831436 68.20594719909717
0.304 0.022 0.5883333333333334 7.42e-05 0.0029000000000000002 4.014 normal 1.0 1.000454788478028 105.88561051579559
0.304 0.022 0.5883333333333334 7.42e-05 0.0028 4.014 normal 1.0 0.9996838111225234 70.38750319094336
0.304 0.022 0.5883333333333334 7.42e-05 0.00285 4.014 normal 1.0 1.0001383552115446 87.48277221830513
0.304 0.022 0.5883333333333334 7.42e-05 0.0027 4.014 normal 0.9999999999958303 0.9991380441471204 38.134647765679624
0.304 0.022 0.5883333333333334 7.42e-05 0.00275 4.014 normal 1.0 0.9993958216310287 53.83655296053949
0.304 0.022 0.5883333333333334 7.42e-05 0.00265 4.014 normal 0.9999999999988621 0.9990042946150849 23.716211026991154
0.304 0.022 0.5883333333333334 7.42e-05 0.0026 4.014 normal 0.9999999999989589 0.9988869571594613 11.969853434260493
0.304 0.022 0.5883333333333334 7.42e-05 0.00255 4.014 normal 0.9999999999989946 0.9985000661611675 3.713162840884434
0.304 0.022 0.5883333333333334 7.42e-05 0.003 4.014 normal 1.0 1.0008731559689177 146.03678652748147
0.304 0.022 0.5883333333333334 7.42e-05 0.00295 4.014 normal 1.0 1.0006972045427736 125.37799001596768
0.304 0.022 0.605 7.42e-05 0.00215 4.014 normal 1.0 0.9931336557743933 112.25376300713185
0.304 0.022 0.605 7.42e-05 0.0021 4.014 normal 0.9999999978165398 0.9923794979569961 139.5639960691546
0.304 0.022 0.605 7.42e-05 0.0022 4.014 normal 1.0 0.9937587057567375 89.92866943995948
0.304 0.022 0.605 7.42e-05 0.002 4.014 normal 1.0 0.9915539927243712 211.86625860078945
0.304 0.022 0.605 7.42e-05 0.00205 4.014 normal 1.0 0.9918395684186792 173.2985897484134
0.304 0.022 0.605 7.42e-05 0.0022500000000000003 4.014 normal 1.0 0.9940436658002095 69.69708173280743
0.304 0.022 0.605 7.42e-05 0.00245 4.014 normal 0.9999999999985811 0.9949137608383678 7.6741226806800595
0.304 0.022 0.605 7.42e-05 0.00265 4.014 normal 0.9999999999979415 0.9965548372057832 26.213130555605083
0.304 0.022 0.605 7.42e-05 0.00235 4.014 normal 1.0 0.9942655207499584 33.61325606845414
0.304 0.022 0.605 7.42e-05 0.00255 4.014 normal 0.9999999994082059 0.9960644557248103 6.432318158110221
0.304 0.022 0.605 7.42e-05 0.0025 4.014 normal 0.9999999999993128 0.9955063574011302 3.726557781016125
0.304 0.022 0.605 7.42e-05 0.0023 4.014 normal 1.0 0.9941619166804787 50.60345686208253
0.304 0.022 0.605 7.42e-05 0.0024000000000000002 4.014 normal 0.9999999999972504 0.9944447774259596 18.576500716840595
0.304 0.022 0.605 7.42e-05 0.0026 4.014 normal 0.9999999999994245 0.996427393756475 14.494909167095651
0.304 0.022 0.605 7.42e-05 0.00295 4.014 normal 1.0 0.9981773154411157 125.51067971167939
0.304 0.022 0.605 7.42e-05 0.003 4.014 normal 1.0 0.9983392579155435 146.0595941526599
0.304 0.022 0.605 7.42e-05 0.00275 4.014 normal 1.0 0.996938499224341 55.46385299616696
0.304 0.022 0.605 7.42e-05 0.0028 4.014 normal 0.9999999983629341 0.9973097303465288 71.56990374235686
0.304 0.022 0.605 7.42e-05 0.00285 4.014 normal 1.0 0.997665620587166 88.20506780317413
0.304 0.022 0.6216666666666666 7.42e-05 0.002 4.014 normal 1.0 0.9887920229063742 214.53509441541132
0.304 0.022 0.605 7.42e-05 0.0029000000000000002 4.014 normal 1.0 0.997957722462978 106.18865905478094
0.304 0.022 0.605 7.42e-05 0.0027 4.014 normal 0.9999999999945026 0.9966853260558534 40.193042259372675
0.304 0.022 0.6216666666666666 7.42e-05 0.00215 4.014 normal 1.0 0.9903620095824359 116.29726679717756
0.304 0.022 0.6216666666666666 7.42e-05 0.0023 4.014 normal 1.0 0.9913873632133833 55.77162608874172
0.304 0.022 0.6216666666666666 7.42e-05 0.0024000000000000002 4.014 normal 1.0 0.9916684113564169 24.815130748184767
0.304 0.022 0.6216666666666666 7.42e-05 0.0022 4.014 normal 1.0 0.9909821521886796 94.09873259296593
0.304 0.022 0.6216666666666666 7.42e-05 0.0021 4.014 normal 1.0 0.9896216866395733 143.42345801347005
0.304 0.022 0.6216666666666666 7.42e-05 0.00235 4.014 normal 1.0 0.9914875679675784 39.36955321324264
0.304 0.022 0.6216666666666666 7.42e-05 0.0022500000000000003 4.014 normal 0.999999999993696 0.9912646914319034 74.2230453361796
0.304 0.022 0.6216666666666666 7.42e-05 0.00205 4.014 normal 1.0 0.9890933663673008 176.62529555412522
0.304 0.022 0.6216666666666666 7.42e-05 0.0025 4.014 normal 1.0 0.9927023066539018 9.821469155245392
0.304 0.022 0.6216666666666666 7.42e-05 0.00255 4.014 normal 0.9999999999994174 0.993266962868208 12.19552057846408
0.304 0.022 0.6216666666666666 7.42e-05 0.0027 4.014 normal 0.9999999999968262 0.9938674822642535 45.2453905376997
0.304 0.022 0.6216666666666666 7.42e-05 0.00275 4.014 normal 0.9999999999968239 0.9941227947973564 60.017727584361324
0.304 0.022 0.6216666666666666 7.42e-05 0.0026 4.014 normal 0.999999999998836 0.9936042959729524 20.100642572425564
0.304 0.022 0.6216666666666666 7.42e-05 0.0028 4.014 normal 1.0 0.9944870186715272 75.56854774539694
0.304 0.022 0.6216666666666666 7.42e-05 0.00245 4.014 normal 0.999999999113444 0.9921323528521033 13.930731295282886
0.304 0.022 0.6216666666666666 7.42e-05 0.00265 4.014 normal 1.0 0.9937399493598972 31.570756368254443
0.304 0.022 0.6383333333333333 7.42e-05 0.00205 4.014 normal 1.0 0.986006743496245 183.8766699506907
0.304 0.022 0.6216666666666666 7.42e-05 0.0029000000000000002 4.014 normal 1.0 0.9951296917844218 109.20976846435033
0.304 0.022 0.6383333333333333 7.42e-05 0.00215 4.014 normal 1.0 0.987245424637087 124.40167856153613
0.304 0.022 0.6216666666666666 7.42e-05 0.003 4.014 normal 1.0 0.9955035287213632 148.69218119141976
0.304 0.022 0.6383333333333333 7.42e-05 0.002 4.014 normal 1.0 0.9857009132692622 220.99518112721512
0.304 0.022 0.6216666666666666 7.42e-05 0.00295 4.014 normal 1.0 0.9953418418102328 128.1519200923095
0.304 0.022 0.6383333333333333 7.42e-05 0.0021 4.014 normal 1.0 0.986522322998819 151.39556286779074
0.304 0.022 0.6216666666666666 7.42e-05 0.00285 4.014 normal 1.0 0.9948386104300673 91.66022707646565
0.304 0.022 0.6383333333333333 7.42e-05 0.0023 4.014 normal 1.0 0.9882596535697563 65.12589365848814
0.304 0.022 0.6383333333333333 7.42e-05 0.0022500000000000003 4.014 normal 0.9999999883302612 0.9881364908587333 82.97123902553484
0.304 0.022 0.6383333333333333 7.42e-05 0.0025 4.014 normal 0.9999999999984314 0.9895430230491975 20.153710572922854
0.304 0.022 0.6383333333333333 7.42e-05 0.00245 4.014 normal 1.0 0.9890014688611669 24.374604775276694
0.304 0.022 0.6383333333333333 7.42e-05 0.00255 4.014 normal 0.9999999999988214 0.9901080545134852 22.149386658100095
0.304 0.022 0.6383333333333333 7.42e-05 0.00235 4.014 normal 1.0 0.9883557851982975 49.38818407799789
0.304 0.022 0.6383333333333333 7.42e-05 0.0024000000000000002 4.014 normal 0.9999999999976308 0.9885414245638289 35.29156248372699
0.304 0.022 0.6383333333333333 7.42e-05 0.0022 4.014 normal 0.9999999835884632 0.9878534740595226 102.37774098130154
0.304 0.022 0.6383333333333333 7.42e-05 0.00265 4.014 normal 0.9999999999968541 0.9905698439481194 41.01142050461895
0.304 0.022 0.6383333333333333 7.42e-05 0.0028 4.014 normal 0.9999999999919659 0.9913056598699509 83.47334140396158
0.304 0.022 0.6383333333333333 7.42e-05 0.0026 4.014 normal 1.0 0.9904007661148159 29.788051345772306
0.304 0.022 0.6383333333333333 7.42e-05 0.00295 4.014 normal 1.0 0.9921595819042698 134.6912174985956
0.304 0.022 0.6383333333333333 7.42e-05 0.00275 4.014 normal 1.0 0.9909501407198135 68.53509736400729
0.304 0.022 0.6383333333333333 7.42e-05 0.0029000000000000002 4.014 normal 1.0 0.9919441389857064 116.03279712303835
0.304 0.022 0.6383333333333333 7.42e-05 0.0027 4.014 normal 1.0 0.9906893626466858 54.30158870754154
0.304 0.022 0.6383333333333333 7.42e-05 0.00285 4.014 normal 0.9999999955983708 0.9916555152415863 98.9473534555675
0.304 0.022 0.655 7.42e-05 0.00205 4.014 normal 1.0 0.9825639133167156 196.56811564225274
0.304 0.022 0.655 7.42e-05 0.0022500000000000003 4.014 normal 1.0 0.9846644874037298 96.99999541834326
0.304 0.022 0.655 7.42e-05 0.0023 4.014 normal 1.0 0.9847908461344516 79.84578809515135
0.304 0.022 0.655 7.42e-05 0.0021 4.014 normal 1.0 0.9830933760713974 164.46644391745988
0.304 0.022 0.655 7.42e-05 0.002 4.014 normal 1.0 0.982280883124823 232.44519576384283
0.304 0.022 0.655 7.42e-05 0.0022 4.014 normal 1.0 0.984383855086035 115.97126705648294
0.304 0.022 0.6383333333333333 7.42e-05 0.003 4.014 normal 1.0 0.9923114113486736 154.99470025082115
0.304 0.022 0.655 7.42e-05 0.00215 4.014 normal 1.0 0.9838017897998925 137.52363936801405
0.304 0.022 0.655 7.42e-05 0.0025 4.014 normal 0.9999999999968919 0.9860248256144758 35.93197970877917
0.304 0.022 0.655 7.42e-05 0.0027 4.014 normal 1.0 0.9871703411485608 68.54752857351566
0.304 0.022 0.655 7.42e-05 0.00245 4.014 normal 1.0 0.9855219736602514 40.226964026494464
0.304 0.022 0.655 7.42e-05 0.0026 4.014 normal 1.0 0.9868839178354532 44.83200528339165
0.304 0.022 0.655 7.42e-05 0.0024000000000000002 4.014 normal 1.0 0.9850829270325601 50.928339529860885
0.304 0.022 0.655 7.42e-05 0.00265 4.014 normal 1.0 0.9870502737467041 55.70038503579508
0.304 0.022 0.655 7.42e-05 0.00235 4.014 normal 1.0 0.9848805985609829 64.77883263223804
0.304 0.022 0.655 7.42e-05 0.00255 4.014 normal 1.0 0.9866070927515659 37.38973977816271
0.304 0.022 0.6716666666666666 7.42e-05 0.002 4.014 normal 1.0 0.9785346114888036 250.21941134731563
0.304 0.022 0.655 7.42e-05 0.0029000000000000002 4.014 normal 0.9999999999937432 0.9884012649327791 127.64793947345972
0.304 0.022 0.655 7.42e-05 0.00285 4.014 normal 1.0 0.9881094999059727 111.25129430112501
0.304 0.022 0.655 7.42e-05 0.003 4.014 normal 1.0 0.9887683375678885 166.06962502190763
0.304 0.022 0.655 7.42e-05 0.00275 4.014 normal 1.0 0.987421521214091 82.21469885475709
0.304 0.022 0.6716666666666666 7.42e-05 0.00205 4.014 normal 1.0 0.9788199588936614 215.19676997087328
0.304 0.022 0.655 7.42e-05 0.0028 4.014 normal 1.0 0.9877657519958851 96.48548137348558
0.304 0.022 0.655 7.42e-05 0.00295 4.014 normal 1.0 0.9886086702223799 146.0607986910118
0.304 0.022 0.6716666666666666 7.42e-05 0.00215 4.014 normal 1.0 0.9800024788592286 157.67412259398046
0.304 0.022 0.6716666666666666 7.42e-05 0.0024000000000000002 4.014 normal 1.0 0.9812610911926277 73.47874792200363
0.304 0.022 0.6716666666666666 7.42e-05 0.0022 4.014 normal 1.0 0.9805771040715294 136.05706411936936
0.304 0.022 0.6716666666666666 7.42e-05 0.0022500000000000003 4.014 normal 1.0 0.9808576905256788 117.64782206052732
0.304 0.022 0.6716666666666666 7.42e-05 0.00235 4.014 normal 1.0 0.9810667491418089 86.75792162615338
0.304 0.022 0.6716666666666666 7.42e-05 0.00245 4.014 normal 1.0 0.9817055813910305 62.61993020433376
0.304 0.022 0.6716666666666666 7.42e-05 0.0021 4.014 normal 1.0 0.9792968754766629 184.40161113350916
0.304 0.022 0.6716666666666666 7.42e-05 0.0023 4.014 normal 1.0 0.9809803269947418 101.11795376203497
0.304 0.022 0.6716666666666666 7.42e-05 0.00265 4.014 normal 1.0 0.9831853937817575 76.85964480740519
0.304 0.022 0.6716666666666666 7.42e-05 0.00255 4.014 normal 1.0 0.9827442828130977 59.26335720065568
0.304 0.022 0.6716666666666666 7.42e-05 0.0028 4.014 normal 1.0 0.9838834978179757 115.78554103641773
0.304 0.022 0.6716666666666666 7.42e-05 0.00285 4.014 normal 1.0 0.9842243981876986 129.75465512199483
0.304 0.022 0.6716666666666666 7.42e-05 0.0026 4.014 normal 1.0 0.9830216411924461 66.40841829014524
0.304 0.022 0.6716666666666666 7.42e-05 0.0027 4.014 normal 1.0 0.9833049603284609 89.21375356602002
0.304 0.022 0.6716666666666666 7.42e-05 0.0025 4.014 normal 1.0 0.9821884524017097 58.17940712017281
0.304 0.022 0.6716666666666666 7.42e-05 0.00275 4.014 normal 1.0 0.9835437612800438 102.31458029774238
0.304 0.022 0.6883333333333332 7.42e-05 0.002 4.014 normal 1.0 0.9744661594364539 275.7895232011546
0.304 0.022 0.6883333333333332 7.42e-05 0.0022 4.014 normal 0.9999999999902174 0.9764564266713507 164.3027194126647
0.304 0.022 0.6716666666666666 7.42e-05 0.003 4.014 normal 1.0 0.9848721081461796 183.24256644068961
