Sin2Theta12 Sin2Theta13 Sin2Theta23 Dm221 Dm231 dCP Ordering X2 
0.304 0.022 0.3383333333333333 7.42e-05 0.0025 1.256 inverted 71.3056138767067
0.304 0.022 0.32166666666666666 7.42e-05 0.0025 5.338 inverted 98.9405838467523
0.304 0.022 0.32166666666666666 7.42e-05 0.0025 5.024 inverted 97.19875259655588
0.304 0.022 0.32166666666666666 7.42e-05 0.0025 6.28 normal 113.66038946982871
0.304 0.022 0.32166666666666666 7.42e-05 0.0025 5.652 inverted 101.08709527835458
0.304 0.022 0.3383333333333333 7.42e-05 0.0025 0.628 inverted 75.18543138336736
0.304 0.022 0.3383333333333333 7.42e-05 0.0025 0.314 normal 82.82891348215685
0.304 0.022 0.3383333333333333 7.42e-05 0.0025 1.256 normal 75.67813641748751
0.304 0.022 0.32166666666666666 7.42e-05 0.0025 5.652 normal 107.2721831541473
0.304 0.022 0.3383333333333333 7.42e-05 0.0025 0.0 normal 82.04261577527775
0.304 0.022 0.32166666666666666 7.42e-05 0.0025 5.966 inverted 103.15542589525369
0.304 0.022 0.3383333333333333 7.42e-05 0.0025 0.942 inverted 73.53183607696022
0.304 0.022 0.3383333333333333 7.42e-05 0.0025 0.942 normal 79.2869979637819
0.304 0.022 0.3383333333333333 7.42e-05 0.0025 0.628 normal 81.85375399408012
0.304 0.022 0.32166666666666666 7.42e-05 0.0025 6.28 inverted 104.61895153130801
0.304 0.022 0.3383333333333333 7.42e-05 0.0025 1.57 normal 71.71066964605959
0.304 0.022 0.32166666666666666 7.42e-05 0.0025 5.024 normal 99.0562174423647
0.304 0.022 0.3383333333333333 7.42e-05 0.0025 0.0 inverted 75.43020545315247
0.304 0.022 0.3383333333333333 7.42e-05 0.0025 1.57 inverted 69.00496212405935
0.304 0.022 0.3383333333333333 7.42e-05 0.0025 0.314 inverted 75.85981204936765
0.304 0.022 0.3383333333333333 7.42e-05 0.0025 2.826 normal 62.42218375253824
0.304 0.022 0.3383333333333333 7.42e-05 0.0025 1.884 normal 68.05368923372582
0.304 0.022 0.3383333333333333 7.42e-05 0.0025 5.338 normal 72.84013253274013
0.304 0.022 0.3383333333333333 7.42e-05 0.0025 2.512 inverted 65.6531490878609
0.304 0.022 0.3383333333333333 7.42e-05 0.0025 2.198 inverted 65.98615759582262
0.304 0.022 0.3383333333333333 7.42e-05 0.0025 5.338 inverted 70.54692589916115
0.304 0.022 0.3383333333333333 7.42e-05 0.0025 3.14 inverted 66.61259006475481
0.304 0.022 0.3383333333333333 7.42e-05 0.0025 2.512 normal 63.32853986939603
0.304 0.022 0.3383333333333333 7.42e-05 0.0025 5.024 inverted 69.22536729639954
0.304 0.022 0.3383333333333333 7.42e-05 0.0025 3.768 normal 63.17865311157715
0.304 0.022 0.3383333333333333 7.42e-05 0.0025 3.454 normal 62.567330080241604
0.304 0.022 0.3383333333333333 7.42e-05 0.0025 4.082 normal 64.0395570961762
0.304 0.022 0.3383333333333333 7.42e-05 0.0025 3.14 normal 62.25328097358069
0.304 0.022 0.3383333333333333 7.42e-05 0.0025 3.454 inverted 67.30445891220508
0.304 0.022 0.3383333333333333 7.42e-05 0.0025 2.826 inverted 65.9758605115299
0.304 0.022 0.3383333333333333 7.42e-05 0.0025 1.884 inverted 67.12250407770898
0.304 0.022 0.3383333333333333 7.42e-05 0.0025 3.768 inverted 67.77437755919519
0.304 0.022 0.3383333333333333 7.42e-05 0.0025 5.024 normal 69.62870019463043
0.304 0.022 0.3383333333333333 7.42e-05 0.0025 4.396 normal 65.28186412802634
0.304 0.022 0.3383333333333333 7.42e-05 0.0025 4.082 inverted 68.01101568482127
0.304 0.022 0.3383333333333333 7.42e-05 0.0025 4.396 inverted 68.15427307130585
0.304 0.022 0.3383333333333333 7.42e-05 0.0025 4.71 normal 67.09643526412317
0.304 0.022 0.3383333333333333 7.42e-05 0.0025 2.198 normal 65.19289098368995
0.304 0.022 0.3383333333333333 7.42e-05 0.0025 4.71 inverted 68.47214768898301
0.304 0.022 0.355 7.42e-05 0.0025 0.942 inverted 52.36196588071364
0.304 0.022 0.3383333333333333 7.42e-05 0.0025 5.652 inverted 72.28748957357624
0.304 0.022 0.355 7.42e-05 0.0025 0.314 inverted 54.26606154208433
0.304 0.022 0.3383333333333333 7.42e-05 0.0025 5.966 inverted 74.08144708624245
0.304 0.022 0.355 7.42e-05 0.0025 0.314 normal 58.99355805945982
0.304 0.022 0.355 7.42e-05 0.0025 1.256 normal 53.088552781682054
0.304 0.022 0.3383333333333333 7.42e-05 0.0025 5.966 normal 79.69417797184357
0.304 0.022 0.355 7.42e-05 0.0025 1.57 inverted 48.41885834542068
