Sin2Theta12 Sin2Theta13 Sin2Theta23 Dm221 Dm231 dCP Ordering X2 
0.304 0.022 0.355 7.42e-05 0.0025 0.942 inverted 51.74209951664508
0.304 0.022 0.355 7.42e-05 0.0025 0.314 inverted 53.6077361659449
0.304 0.022 0.355 7.42e-05 0.0025 1.884 normal 46.80907579458877
0.304 0.022 0.355 7.42e-05 0.0025 1.57 inverted 47.92331195257356
0.304 0.022 0.355 7.42e-05 0.0025 1.256 inverted 49.867982281926366
0.304 0.022 0.355 7.42e-05 0.0025 0.0 normal 58.21342311179538
0.304 0.022 0.355 7.42e-05 0.0025 1.884 inverted 46.33223019675099
0.304 0.022 0.355 7.42e-05 0.0025 2.198 inverted 45.41551650731987
0.304 0.022 0.355 7.42e-05 0.0025 1.256 normal 53.17216324559181
0.304 0.022 0.355 7.42e-05 0.0025 2.512 normal 42.99294859417544
0.304 0.022 0.355 7.42e-05 0.0025 0.628 inverted 53.09891272294544
0.304 0.022 0.355 7.42e-05 0.0025 5.024 normal 48.02092070866336
0.304 0.022 0.355 7.42e-05 0.0025 4.71 inverted 47.86916086275403
0.304 0.022 0.355 7.42e-05 0.0025 3.14 inverted 46.34658345817463
0.304 0.022 0.355 7.42e-05 0.0025 5.338 inverted 49.19826194054206
0.304 0.022 0.355 7.42e-05 0.0025 3.14 normal 42.37561017147398
0.304 0.022 0.355 7.42e-05 0.0025 3.454 normal 42.742475751559134
0.304 0.022 0.355 7.42e-05 0.0025 4.71 normal 46.13224592718313
0.304 0.022 0.355 7.42e-05 0.0025 4.396 normal 44.84401757808559
0.304 0.022 0.355 7.42e-05 0.0025 4.082 normal 43.960040828240885
0.304 0.022 0.355 7.42e-05 0.0025 5.966 normal 56.168413418421835
0.304 0.022 0.355 7.42e-05 0.0025 2.826 inverted 45.6258282390857
0.304 0.022 0.355 7.42e-05 0.0025 4.082 inverted 47.77093492287842
0.304 0.022 0.355 7.42e-05 0.0025 4.396 inverted 47.79116396547272
0.304 0.022 0.355 7.42e-05 0.0025 3.768 inverted 47.56895485492
0.304 0.022 0.355 7.42e-05 0.0025 3.454 inverted 47.07054142053242
0.304 0.022 0.355 7.42e-05 0.0025 5.652 normal 53.406969500003356
0.304 0.022 0.355 7.42e-05 0.0025 2.826 normal 42.37550006155132
0.304 0.022 0.355 7.42e-05 0.0025 6.28 inverted 53.17084191784879
0.304 0.022 0.355 7.42e-05 0.0025 3.768 normal 43.29750154026848
