Sin2Theta12 Sin2Theta13 Sin2Theta23 Dm221 Dm231 dCP Ordering FluxNormalization_Below1GeV FluxNormalization_Above1GeV FluxTilt NuNuBarRatio FlavorRatio ZenithFluxUp ZenithFluxDown SKEnergyScale FCPCSeparation FCReduction FiducialVolume PCReduction SubGeV2ringPi0 SubGeV1ringPi0 MultiRing_NuNuBarSeparation MultiRing_EOtherSeparation PC_StopThruSeparation Pi0_RingSeparation E_RingSeparation Mu_RingSeparation SingleRing_PID MultiRing_PID DecayETagging SKIV_SKEnergyScale SKIV_FCPCSeparation SKIV_FiducialVolume SKIV_FCReduction SKIV_PCReduction SKIV_SubGeV2ringPi0 SKIV_SubGeV1ringPi0 SKIV_MultiRing_NuNuBarSeparation SKIV_MultiRing_EOtherSeparation SKIV_PC_StopThruSeparation SKIV_Pi0_RingSeparation SKIV_E_RingSeparation SKIV_Mu_RingSeparation SKIV_SingleRing_PID SKIV_MultiRing_PID SKIV_DecayETagging SKIV_NeutronTagging XSecNuTau NCoverCC NCHad DIS CCQE CCQENuBarNu CCQEMuE CC1Pi_Pi0Pi CC1Pi_NuBarNuE CC1Pi_NuBarNuMu CC1PiProduction CohPiProduction AxialMass X2 
0.304 0.022 0.41026315789473683 7.42e-05 0.0025 4.36 normal 1.0043076329939689 1.009366424139022 -0.0027328937610725545 0.9999281739517258 0.9946471166052028 0.02092230173055949 -0.011615554862792785 1.0 0.9995703528889419 0.9999610977469338 0.9999118081474945 1.0001610935714742 1.0007148827358983 0.9962755204600039 0.9997447827422065 0.9964488550991405 0.9999433042458936 0.9994895500314909 0.9989992019569511 0.9996994370579768 0.9999443440102916 1.000101249432788 0.9990539983785583 1.0 0.9999992660641036 0.9996743058300438 0.9995797564864347 1.0002256238011737 0.9999586413469347 0.997648722724347 1.000026947764442 0.9985804039154234 0.9991067169401718 1.000356801097749 0.9990914833180974 1.0000663755322008 0.9999581234039031 1.000027530729692 0.9989037580300976 0.999530488378341 0.9402473236247536 0.9968829040828087 0.9975217685423517 0.9996504639126019 0.9976841311078043 0.9944429252979246 0.9972323041546527 0.9928083235201753 0.9916087949666882 1.0013238707368726 0.9955990548735171 0.9943286367001434 0.9983495165166159 1.9142109227334048
0.304 0.022 0.41026315789473683 7.42e-05 0.00255 4.36 normal 1.0044748768925018 1.0061493762421336 -0.0017449341802967696 1.0008591331442604 0.994567018488401 0.011969348743841679 -0.020219083133978317 1.0 0.9986833469804206 0.9999597644065569 1.0002113224388083 1.000632991998437 1.0034801878954875 0.9946573780913092 0.999670398363999 0.9966893494932411 1.001332057081254 1.000789594258148 1.0012376845024022 0.9998271120855137 0.9998381818601445 1.000000752835985 1.0002371016774445 1.0 0.9999964729824357 1.000170715538653 1.0001051463600472 1.000442502043176 1.0011239412520732 0.9974745500502062 0.9999779773277051 0.9980083118289963 1.0003518538935219 0.9999541769734414 0.9993659582146002 1.0003618046174092 0.9999076550576702 1.0000399754842306 0.9997175369328973 0.9996865626665961 0.9475262956833138 0.9959930151537911 0.9975573276125903 1.0004869615058265 0.9979739918701696 0.9976497990645875 0.9912449535853116 0.991846266935496 0.9914949121377368 1.004481408635276 0.9967782589076285 0.9906361620631159 0.99911643438769 2.5324841057922596
0.304 0.022 0.41026315789473683 7.42e-05 0.0027 4.36 normal 1.0040995364401017 1.005930891087884 -0.001453338323716029 1.0008277565649715 0.994514071709934 0.012266447673240305 -0.019921840347499824 1.0 0.9986004987261102 0.9999655065399252 1.0001860184995495 1.000579580014132 1.0033886262491694 0.9950321920073615 0.999760041138953 0.9967802994475158 1.0017058422673264 1.000759556780468 1.0011580833253542 0.9997731652005417 1.0000248289243414 1.0000571301625558 1.0000332642245398 1.0 1.0000000221093541 1.0001397407940216 1.0000853502934566 1.0004230085559245 1.0010351560935664 0.9973338262553458 0.9999332071157248 0.9980686726467501 1.000651711146123 0.9999247636858418 0.9993440471015563 1.0003195951386665 1.0000994615035503 1.0000621232016649 0.9995134391919906 0.9999148856885115 0.9479016460060008 0.9956955770485536 0.9974094449663395 1.0004137106542432 0.9978257136515799 0.9975003055556901 0.9910814454949088 0.9912495941590941 0.9913467724854661 1.004331275509595 0.9966298065685807 0.9896171289345761 0.9992469748297463 4.177005683698096
0.304 0.022 0.41026315789473683 7.42e-05 0.0026 4.36 normal 1.0042743100700555 1.0060320594228904 -0.0015894887058320987 1.0008413187521235 0.9945401162595141 0.012126688329757877 -0.020059100911852493 1.0 0.9986415514399103 0.9999674619659299 1.0001987398421204 1.0006036360235226 1.0034297337589433 0.9946067033995696 0.9996566648567852 0.9967385141039918 1.0015319575585673 1.0007719324185682 1.001194884278632 0.9997990694072308 0.9999320217659916 1.0000314015311054 1.000127700765147 1.0 0.9999998860961434 1.0001523903613936 1.000092705605 1.000429022328758 1.0010736060349381 0.9973548098170002 0.9999856570653272 0.9980416920071803 1.0005118793576682 0.9999383679292059 0.999387425409713 1.00033917038796 0.999999489824432 1.0000403543528553 0.9996089870760336 0.9998048127985336 0.9477280104575125 0.9958303514777853 0.9974747190886236 1.0004442085816412 0.9978968887974559 0.9975710654217324 0.991157762617157 0.9915275992520565 0.9915323038005749 1.004401670090252 0.9967000692590903 0.9903565667882401 0.9991720645328219 3.061611785201183
0.304 0.022 0.41026315789473683 7.42e-05 0.00275 4.36 normal 1.0030682851167139 1.0063284954947906 -0.001250812792924564 1.0007155845836955 0.9952212272607196 0.01239261833158356 -0.019824708833497726 1.0 0.9990879688503326 0.999968350255213 1.0003110909751878 1.00029069408456 1.0029934177506283 0.9956268198284224 0.9999231635986264 0.997091753109365 1.0022982688044442 1.0005887651525573 1.0014668997465401 0.9996817411711008 1.0000555226949883 1.0000889228373626 0.9993975161803373 1.0 0.9999987748080916 1.0000895462200519 1.0002415169110992 0.9998065843199005 1.001536166593178 0.9980653783905287 0.9998371717659805 0.9981392540925739 1.0013046425900998 1.0000564987173097 0.9996558848082118 1.0001034628144527 1.0000861753319088 1.000092535852267 0.998819856970124 1.0006792422314414 0.9486830865307395 0.9954235099452128 0.997370542677086 1.0003065776422773 0.9978947221883727 0.9974079107547311 0.9905667341463378 0.9904406415460891 0.9911828502276425 1.0041942373979371 0.9964350009952957 0.987533097126312 0.9994934152300533 4.794509119487775
0.304 0.022 0.41026315789473683 7.42e-05 0.00265 4.36 normal 1.003125471112779 1.0060744824201038 -0.0014644016397270061 1.0005367457393106 0.9953411253215216 0.012222117332665752 -0.01933794837952187 1.0 0.9992287310970571 1.0000162983957193 1.000430722826083 1.0002676297771154 1.0026387054316657 0.9959128983131218 0.999547448126815 0.9971293771778603 1.0024365572571934 1.0005663837168646 1.0011976280873718 0.9997826270303022 0.9999261845364693 1.0001376406320208 0.9993397227129699 1.0 0.9999997825651333 0.9999686795810316 0.9999793360578288 0.9998630416159838 1.0003591727266026 0.9968863904647874 0.9998937264839256 0.9983945247835385 1.0013094597633514 0.9999495096720487 1.0000338798411164 1.0001203406299457 0.9999422855683706 1.000033759906245 0.9986904691149808 0.9999197510052065 0.9490202087633273 0.9946271006393755 0.9966603277167627 0.9998106350580066 0.9981695807094821 0.9974699884649165 0.990604379129228 0.9902077430557074 0.9913602263112099 1.0041985563986195 0.9965576671122341 0.9884523219297929 0.9989658192544072 3.5368091326074262
0.304 0.022 0.41026315789473683 7.42e-05 0.00295 4.36 normal 1.0005830077603004 1.0066939881715375 -0.0007263591703517392 1.0003819297756975 0.9966666664822371 0.01254224572028918 -0.019453071322547814 1.0 0.9993576184563424 0.9999719239268852 1.0000543064915925 0.9998638515207545 1.001793769683432 0.9972014453840304 1.0000101023835735 0.9977059018378308 1.0038805234542632 1.0003322727729986 1.0025273235712902 0.9993202033688385 1.0001983089609727 1.0000509671365463 0.9979337923731637 1.0 1.0000005955898752 1.000049377076027 1.00053159882261 0.9995967781474075 1.001054094132114 0.9967177932764516 0.9996368726557245 0.9973656766367792 1.002951221264167 0.9999115012154143 1.0004024758626102 0.9995825553366114 1.0002372187706887 1.000168416792262 0.997379350614995 1.0004396711232313 0.9508763266181243 0.9936201378631841 0.996222920983884 0.999023072139486 0.9981393869327091 0.997346646764802 0.9888260048946815 0.9882548081766191 0.9907417827625051 1.0040752186959216 0.9963767451426202 0.9832729288161873 0.9995020541379049 7.827401954715918
0.304 0.022 0.41026315789473683 7.42e-05 0.0028 4.36 normal 1.0011546795695445 1.006316235147085 -0.0013443571094894859 1.000403291915642 0.9960049945712605 0.012187334469442025 -0.01967056675493803 1.0 0.9994092891996406 1.0000332232489022 1.0001291572139022 0.9999298471036672 1.0021295146295595 0.9972376645957358 1.0000600886680364 0.9976751361278938 1.0025319070800152 1.0001521075772724 1.001441346491691 0.9995110089553295 1.000051110809377 1.0000667704695472 0.9980265311344467 1.0 0.9999995263625455 0.9999159104511731 1.0000952659300173 0.9998288696605127 1.00138898493641 0.9978409545941361 0.9996613513111786 0.997638093074313 1.0028309696933873 1.0001946960802794 0.9997308590291746 0.9996799856534221 1.000087457119565 1.0001147728815227 0.997922244771584 0.99992311877454 0.9509421476586967 0.9964590528914228 0.9980669043666651 1.0000198074002746 0.9980040829937684 0.9973714170988394 0.9895425287521097 0.9884084291134492 0.9907579803392362 1.0040831267602084 0.9958115474355698 0.9851495196171216 0.9994680040009977 5.524043190625507
0.304 0.022 0.41026315789473683 7.42e-05 0.00285 4.36 normal 1.0012393208620356 1.0063592817218407 -0.001049814537976943 1.0001324887567349 0.9965293890490329 0.011509420110246934 -0.020016821304200096 1.0 0.999284560070916 1.0000239630219168 0.9999554285660825 0.9999921445809984 1.0019725330080957 0.9970316735369505 1.0001488715599682 0.9976759055547931 1.0034427596770268 1.0001925987978575 1.0020102901190746 0.9992954659832848 1.0001098864732385 1.000007514891089 0.9979648299583597 1.0 0.9999982882364657 0.9998178649885512 1.000288761626798 0.9997201333496885 1.0007813542486639 0.997661668752064 0.9996647803168173 0.9970642045893887 1.002893684772846 1.000187311586481 1.000158269619274 0.9994481394942533 1.000157796594444 1.0001417401844677 0.9976809846331272 0.9998159132327759 0.9508604980135701 0.994059298451684 0.9965426197045738 0.9992795923025047 0.9985427945541676 0.9975566541648144 0.9892318571507397 0.9889549613986899 0.9907826358775774 1.0043258807115614 0.9958943153917186 0.9852826549429882 0.9993511226626443 6.070488782207201
0.304 0.022 0.41026315789473683 7.42e-05 0.0029000000000000002 4.36 normal 1.0007798625752675 1.006244800438597 -0.0009909059023678036 0.9998701485761 0.9969437266300667 0.011294484888513335 -0.020757035378909532 1.0 0.9991936175950696 0.9999295744568601 0.9998584271016275 1.0000180074283975 1.001706419874963 0.9961216691649619 1.0003047723244325 0.9977530340594326 1.0038915147680674 1.0000576237055447 1.002119765885365 0.9991584149005909 1.0001018994631738 1.0000378953033482 0.997896601574373 1.0 0.9999987859355234 0.9996762825709975 1.000133351542448 0.9998517197102754 1.0000941504776717 0.9978798463517188 0.9996164282411254 0.9965053737354408 1.0035482176070418 1.0001836052620001 1.0000288911327404 0.9993602258127351 1.000138776229172 1.0001416220605552 0.9973425110867066 0.9995290561283897 0.9516002993080346 0.9934721138572434 0.9961277461445726 0.9985413220776038 0.9983509904340672 0.9976395349670519 0.9883661313649175 0.9885209948382103 0.9905278543574537 1.004464879986054 0.9965258372691232 0.9836034882972174 0.9994756962679715 6.874208288587451
0.304 0.022 0.41026315789473683 7.42e-05 0.003 4.36 normal 0.9965165760522134 1.0064636153838664 -0.001480786518904926 1.0001108228134046 0.9963862644159537 0.009970256425988058 -0.02048446962487562 1.0 0.9990714550113958 1.0000399512326608 0.9995501449574855 0.9993336122682167 1.0016048968916336 0.9962472383795382 0.9995762173946284 0.9984745220481187 1.0029010680676647 0.9999195084680451 1.0032555949226698 0.9992036584723046 1.0002045109101356 1.0000524712631125 0.9975238331932262 1.0 1.0000004420155832 0.9997353249620332 1.000308301000259 0.9997513513833388 1.0015690399663624 0.9975242862359779 0.9991456950212995 0.9973622328070436 1.0041159728181857 0.9999726258909859 1.000639681828574 0.9993794242230118 1.0002363661259532 1.000168206068088 0.9964125026758033 1.0001194031689096 0.950304570164894 0.9939030966433159 0.996977957486428 0.9971737730792037 0.9989472759720657 0.9983633913045414 0.9872318285828149 0.9870212394149038 0.9897777232338298 1.00537234051652 0.9954407229895804 0.9820488693399128 0.999354259130379 8.827155202566246
0.304 0.022 0.4313157894736842 7.42e-05 0.00205 4.36 normal 1.0138115672095669 1.0057666164555792 0.0002835796067446937 0.9992763797625259 1.0001537958649485 0.008914473388321414 0.025090541781048293 1.0 0.9983286945495631 0.9999513198168897 1.0000171969837126 1.0011322600533792 1.000406516482851 1.0028380290449546 1.0009029697650695 1.0006461058356169 1.0012939694234382 0.9998651054193801 0.997630375714191 1.0011722838536077 0.9998732810441511 0.999690871166925 1.0010147206906492 1.0 1.000000513420891 0.9995682945947753 0.9997347887475679 1.0005523657634352 0.9940840848460404 0.9998014220766253 1.0005011166664919 0.9968326650723945 1.0019074561137393 0.9998495866438741 0.9990694563529091 1.0003820903870355 0.9998972411615521 0.9999060549570596 1.0024883909445508 0.999629517201545 0.9480736307963559 1.0006231457775465 1.0015744903430461 1.005808556399802 0.9974881608006569 0.9966237083458669 1.0109805211754392 0.9952715496235087 1.0013646780297605 0.9970312613092062 1.0007988552441138 0.9994571130886514 0.998848826134329 4.448904411789581
0.304 0.022 0.4313157894736842 7.42e-05 0.0021 4.36 normal 1.0124387010119282 1.0041037391876604 0.0006835313321162947 1.0002084587026159 1.0000019386874364 0.00299702273532748 0.00967614087229231 1.0 0.9981056007854141 1.0000193500928076 0.9994126923404183 1.001889143874991 0.9998032129011605 1.0020865847232763 1.0011009833318867 1.0023819620698027 1.0010336569092109 0.9999237044437743 0.9988590615913487 1.001445458734238 0.9997147222722657 0.9995785547101305 1.00063004445154 1.0 0.9999998689564589 1.0003117042714238 0.999671781207238 0.9996934128272587 0.9983826267111211 0.9993270847844731 1.0009838348835745 0.9968692533722959 1.0002464536625937 1.0002094938239943 0.9986701228769407 1.0000245775224104 0.9997872862304372 0.9999237584947038 1.0036618601731946 1.0000685231980717 0.9520746813779714 1.000056452634735 1.0009463931135258 1.005307710870374 0.9979913639551374 0.9977000512607431 1.0041096545055797 0.9957002507020029 0.9980692301560192 1.000605143331008 0.9989542050421577 1.0012524122344864 0.9981271836330132 3.5875800639426476
0.304 0.022 0.4313157894736842 7.42e-05 0.002 4.36 normal 1.0153283190480715 1.0062377460980525 0.0006153067459736625 0.9985904531444344 0.9998194117133683 0.010672441884371213 0.0260566314127924 1.0 0.9987897800735489 0.9999289063340219 0.9995228349074489 1.000233051494333 1.0017188433850492 1.0051396270067332 1.0008230691012177 0.9994465831324506 0.9999113179571342 0.9995704071260622 0.9973377125972995 1.0007265069659903 0.999823117060392 0.9996945791624029 1.0011644137957112 1.0 1.0000027315517674 0.9982281881884927 0.9993755798910969 1.0000461953322008 0.9936037406808947 1.0020355808679628 0.9999977734778389 0.9971018063930144 1.001982237685032 0.9997357144352265 0.9996947132784914 1.0003449854906337 0.999767828375724 0.9998436897916937 1.002374937379371 0.9995960925097479 0.9422358319195988 1.0014615460763148 1.00154641610957 1.0042238043183054 0.99855477890669 0.9981761893581943 1.0106980539052577 0.9982492255947993 1.002436012981035 0.9976720310047231 1.0019315282888357 1.0085675294923329 0.9980903945272731 5.358558520127529
0.304 0.022 0.4313157894736842 7.42e-05 0.00215 4.36 normal 1.0089833440392613 1.0057507940240882 -0.0016323414155356383 0.9991236862556935 0.9981655889245291 0.025164016850007624 0.029272204434960855 1.0 0.9986870265514366 0.9999349871505692 1.0008031525986814 1.0004377685896821 0.9977114144561263 0.9984223237657093 1.0013009810296545 1.0008777326610139 1.0018937675793562 1.0001202926109212 0.998370591569904 1.0004423886183105 0.9999078672115823 0.9999136221375036 0.998808390453411 1.0 1.000000278005827 0.999948024832854 0.9999186855869321 1.0005207462178698 0.9997675763165887 0.9956305568616745 1.0008051499143105 0.9967498712521617 1.000391376880221 0.9998258641063742 0.9989150017004867 0.9999806695258991 0.9998978793282917 1.0000104764317752 0.9993136745155975 0.9996533175400766 0.9415707874513798 1.00228143100461 1.0012204141227616 1.0017893580115727 0.9967269614346537 0.9955339205915108 1.0104909420381252 0.9996288171605929 1.004555874350796 0.9955218889963882 1.0026902134772455 1.0023206557552113 1.0000169202089046 2.658093881820966
